model_key,model_hf_id,repo_name,file_path,example_id,ratio_name,compressor_model,original_input_tokens,compressed_input_tokens,output_tokens,input_token_reduction,exact_match,edit_sim,prefix_match,prediction,gold_next_line,elapsed_s,status,error_type,error_message,compression_meta
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,yacinxx/dnakey,create_profile.py,yacinxx/dnakey/create_profile.py#98,6x,NousResearch/Llama-2-7b-hf,1596,487,12,0.6949,True,1.0,False,            self.config_manager = ConfigManager(self.config_has_key),"            self.config_manager = ConfigManager(self.config_has_key)",3.47,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 1404, ""compressed_tokens"": 288, ""ratio"": ""4.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 2, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,alexzhou907/DreamPropeller,threestudio/models/guidance/zero123_unified_guidance.py,alexzhou907/DreamPropeller/threestudio/models/guidance/zero123_unified_guidance.py#99,6x,NousResearch/Llama-2-7b-hf,9250,2073,6,0.7759,False,0.4783,False,        # set up the pipeline,        cleanup(),13.75,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 7923, ""compressed_tokens"": 797, ""ratio"": ""9.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 8, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,ZS-YANG/FemtoDet-v3,mmdet/models/dense_heads/atss_vlfusion_head.py,ZS-YANG/FemtoDet-v3/mmdet/models/dense_heads/atss_vlfusion_head.py#100,6x,NousResearch/Llama-2-7b-hf,8682,2638,13,0.6962,False,0.6299,False,            dot_product_proj_tokens_ = dot_product_proj_tokens.view(,            dot_product_proj_queries = permute_and_flatten(,15.15,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 7416, ""compressed_tokens"": 1388, ""ratio"": ""5.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 12, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,Birch-san/natten-fwd-ad,script/demo.py,Birch-san/natten-fwd-ad/script/demo.py#101,6x,NousResearch/Llama-2-7b-hf,742,283,6,0.6186,False,0.209,False,torch.cuda.manual_seed(seed),"natten_block = NattenBlock(d_model, d_head=d_head, kernel_size=kernel_size).to(device=device, dtype=dtype)",2.48,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 636, ""compressed_tokens"": 177, ""ratio"": ""3.6x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 2, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,Zerohertz/Streamlit-Quant,lib/visual.py,Zerohertz/Streamlit-Quant/lib/visual.py#102,6x,NousResearch/Llama-2-7b-hf,1321,957,6,0.2755,False,0.3158,False,    st.plotly_chart(,    fig.update_layout(_transaction()),5.57,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 448, ""compressed_tokens"": 90, ""ratio"": ""5.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 3, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,allenai/Holodeck,modules/holodeck.py,allenai/Holodeck/modules/holodeck.py#103,6x,NousResearch/Llama-2-7b-hf,33834,7232,25,0.7863,False,0.9615,False,"            video = room_video(scene, self.objaverse_asset_dir, 1024, 1024)","            final_video = room_video(scene, self.objaverse_asset_dir, 1024, 1024)",45.57,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 32249, ""compressed_tokens"": 5909, ""ratio"": ""5.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 15, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,daojiAnime/aio_retrying,tests/test_condition_error.py,daojiAnime/aio_retrying/tests/test_condition_error.py#104,6x,NousResearch/Llama-2-7b-hf,654,174,8,0.7339,True,1.0,False,    with pytest.raises(ConditionError):,    with pytest.raises(ConditionError):,2.01,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 599, ""compressed_tokens"": 119, ""ratio"": ""5.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 2, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,jesenzhang/ComfyUI_StreamDiffusion,streamdiffusion/acceleration/tensorrt/builder.py,jesenzhang/ComfyUI_StreamDiffusion/streamdiffusion/acceleration/tensorrt/builder.py#105,6x,NousResearch/Llama-2-7b-hf,1486,404,7,0.7281,False,0.5957,False,"        onnx_dir: str,","        model: BaseModel,",3.08,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 1360, ""compressed_tokens"": 299, ""ratio"": ""4.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 4, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,ApolloAuto/apollo-model-centerpoint,paddle3d/transforms/reader.py,ApolloAuto/apollo-model-centerpoint/paddle3d/transforms/reader.py#106,6x,NousResearch/Llama-2-7b-hf,7567,2313,10,0.6943,False,0.381,False,                sem_label = np.zeros_like(raw_label),"                logger.error(""Point cloud shape: {}"".format(points.shape))",13.47,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 5565, ""compressed_tokens"": 877, ""ratio"": ""6.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 9, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,MarilynKeller/aitviewer-skel,examples/load_SKEL.py,MarilynKeller/aitviewer-skel/examples/load_SKEL.py#107,6x,NousResearch/Llama-2-7b-hf,22508,3424,7,0.8479,False,0.2857,False,    # Create a SKELSequence,"    skel_seq = SKELSequence(skel_layer=skel_model, betas=betas, poses_body=pose, poses_type='skel', ",21.02,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 22041, ""compressed_tokens"": 3079, ""ratio"": ""7.2x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 3, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,quocanh34/magic-animate-modified,magicanimate/models/controlnet.py,quocanh34/magic-animate-modified/magicanimate/models/controlnet.py#108,6x,NousResearch/Llama-2-7b-hf,1978,1481,10,0.2513,True,1.0,False,        self.time_embedding = TimestepEmbedding(,        self.time_embedding = TimestepEmbedding(,8.23,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 606, ""compressed_tokens"": 110, ""ratio"": ""5.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 2, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,patrickrchao/JailbreakingLLMs,conversers.py,patrickrchao/JailbreakingLLMs/conversers.py#109,6x,NousResearch/Llama-2-7b-hf,2721,1371,9,0.4961,True,1.0,False,"            ""path"":VICUNA_PATH,","            ""path"":VICUNA_PATH,",7.96,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 1700, ""compressed_tokens"": 362, ""ratio"": ""4.7x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 10, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,BraveGroup/Drive-WM,tests/pipelines/controlnet/test_controlnet_sdxl.py,BraveGroup/Drive-WM/tests/pipelines/controlnet/test_controlnet_sdxl.py#110,6x,NousResearch/Llama-2-7b-hf,10180,1429,11,0.8596,False,0.8333,False,    image_to_image_params = IMAGE_TO_IMAGE_IMAGE_PARAMS,    image_latents_params = TEXT_TO_IMAGE_IMAGE_PARAMS,11.25,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 9669, ""compressed_tokens"": 957, ""ratio"": ""10.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 8, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,m-abr/FCPCodebase,world/Robot.py,m-abr/FCPCodebase/world/Robot.py#111,6x,NousResearch/Llama-2-7b-hf,11752,2687,22,0.7714,False,0.7539,False,        self.loc_head_to_body_transform = Matrix_4x4()   # Transformation matrix from head to body,        self.loc_rotation_head_to_field = Matrix_3x3()   # Rotation matrix from head to field,16.58,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 10374, ""compressed_tokens"": 1410, ""ratio"": ""7.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 5, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,jzmzhong/Automatic-Prosody-Annotator-with-SSWP-CLAP,src/clap_module/conformer/encoder.py,jzmzhong/Automatic-Prosody-Annotator-with-SSWP-CLAP/src/clap_module/conformer/encoder.py#112,6x,NousResearch/Llama-2-7b-hf,12928,3193,9,0.753,True,1.0,False,"                torch.nn.LayerNorm(attention_dim),","                torch.nn.LayerNorm(attention_dim),",19.63,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 11752, ""compressed_tokens"": 2067, ""ratio"": ""5.7x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 21, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,ifrit98/storage-subnet,neurons/miner.py,ifrit98/storage-subnet/neurons/miner.py#113,6x,NousResearch/Llama-2-7b-hf,12092,3369,11,0.7214,True,1.0,False,        data_hash = hash_data(encrypted_byte_data),        data_hash = hash_data(encrypted_byte_data),20.03,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 10510, ""compressed_tokens"": 1848, ""ratio"": ""5.7x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 26, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,mpenning/ciscoconfparse2,ciscoconfparse2/models_iosxr.py,mpenning/ciscoconfparse2/ciscoconfparse2/models_iosxr.py#114,6x,NousResearch/Llama-2-7b-hf,69486,15169,7,0.7817,True,1.0,False,            raise InvalidCiscoInterface(error),            raise InvalidCiscoInterface(error),103.84,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 67530, ""compressed_tokens"": 13550, ""ratio"": ""5.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 16, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,Trustworthy-AI-Group/TransferAttack,transferattack/model_related/ghost.py,Trustworthy-AI-Group/TransferAttack/transferattack/model_related/ghost.py#115,6x,NousResearch/Llama-2-7b-hf,11069,3196,7,0.7113,True,1.0,True,class GhostNetwork_DIM(DIM):,class GhostNetwork_DIM(DIM):,18.9,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 9525, ""compressed_tokens"": 1871, ""ratio"": ""5.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 16, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,ChatClue/ChatClue,osiris.py,ChatClue/ChatClue/osiris.py#116,6x,NousResearch/Llama-2-7b-hf,6557,1722,6,0.7374,True,1.0,False,    DatabaseSetup.initial_setup(),    DatabaseSetup.initial_setup(),10.35,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 5809, ""compressed_tokens"": 994, ""ratio"": ""5.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 10, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,compphoto/Intrinsic,intrinsic/pipeline.py,compphoto/Intrinsic/intrinsic/pipeline.py#117,6x,NousResearch/Llama-2-7b-hf,1401,1003,9,0.2841,False,0.5333,False,            full_out = base_out * full_out,"            ord_base, ord_full = equalize_predictions(lin_img, base_out, full_out, p=lstsq_p)",5.95,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 487, ""compressed_tokens"": 92, ""ratio"": ""5.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 2, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,speckai/speck,src/python/speck/connections/connector.py,speckai/speck/src/python/speck/connections/connector.py#118,6x,NousResearch/Llama-2-7b-hf,1397,489,18,0.65,False,0.4646,False,"        log = ChatLogger(**self._get_log_kwargs(prompt, response, **kwargs))",        ChatLogger.log(,3.69,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 1168, ""compressed_tokens"": 260, ""ratio"": ""4.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 2, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,Kushalhk/AutoFilter,plugins/commands.py,Kushalhk/AutoFilter/plugins/commands.py#119,6x,NousResearch/Llama-2-7b-hf,13766,3454,26,0.7491,True,1.0,False,"            await client.send_message(LOG_CHANNEL, script.LOG_TEXT_G.format(message.chat.title, message.chat.id, total, ""Unknown""))","            await client.send_message(LOG_CHANNEL, script.LOG_TEXT_G.format(message.chat.title, message.chat.id, total, ""Unknown""))       ",21.12,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 20731, ""compressed_tokens"": 2832, ""ratio"": ""7.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 38, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,MTgeophysics/mtpy-v2,mtpy/modeling/modem/config.py,MTgeophysics/mtpy-v2/mtpy/modeling/modem/config.py#120,6x,NousResearch/Llama-2-7b-hf,29006,2844,12,0.902,False,0.4299,False,"            with open(cfg_fn, ""w"") as fid:","            mtcfg.write_dict_to_configfile(self.cfg_dict, cfg_fn)",18.81,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 28472, ""compressed_tokens"": 2564, ""ratio"": ""11.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 5, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,DeepGraphLearning/ULTRA,ultra/util.py,DeepGraphLearning/ULTRA/ultra/util.py#121,6x,NousResearch/Llama-2-7b-hf,2054,1242,10,0.3953,False,0.5429,False,"    if cls == ""RelLinkPredDataset"":","    ds_cls = getattr(datasets, cls)",7.26,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 1123, ""compressed_tokens"": 339, ""ratio"": ""3.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 2, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,Weitheskmt/WeiDMD,build/lib/weidmd/bopdmd.py,Weitheskmt/WeiDMD/build/lib/weidmd/bopdmd.py#122,6x,NousResearch/Llama-2-7b-hf,9880,2457,9,0.7513,False,0.9024,False,        self.snapshots = Snapshots(X),        self._snapshots_holder = Snapshots(X),14.42,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 8888, ""compressed_tokens"": 1512, ""ratio"": ""5.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 5, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,WHU-USI3DV/PatchAugNet,place_recognition/Minkloc3D_V2/misc/utils.py,WHU-USI3DV/PatchAugNet/place_recognition/Minkloc3D_V2/misc/utils.py#123,6x,NousResearch/Llama-2-7b-hf,825,439,14,0.4679,False,0.9178,False,            self.quantizer = PolarQuantizer(*self.quantization_step),            self.quantizer = PolarQuantizer(quant_step=self.quantization_step),2.97,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 528, ""compressed_tokens"": 150, ""ratio"": ""3.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 2, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,SALT-NLP/Efficient_Unlearning,src/models/transformers/models/beit/modeling_beit.py,SALT-NLP/Efficient_Unlearning/src/models/transformers/models/beit/modeling_beit.py#124,6x,NousResearch/Llama-2-7b-hf,25125,2527,21,0.8994,True,1.0,False,"    @replace_return_docstrings(output_type=SemanticSegmenterOutput, config_class=_CONFIG_FOR_DOC)","    @replace_return_docstrings(output_type=SemanticSegmenterOutput, config_class=_CONFIG_FOR_DOC)",19.71,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 23689, ""compressed_tokens"": 1170, ""ratio"": ""20.2x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 15, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,aurelio-labs/semantic-router,semantic_router/llms/llamacpp.py,aurelio-labs/semantic-router/semantic_router/llms/llamacpp.py#125,6x,NousResearch/Llama-2-7b-hf,1119,487,16,0.5648,False,0.7835,False,"            logger.error(f""Error in LlamaCppLLM: {e}"")","            logger.error(f""LLM error: {e}"")",3.34,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 758, ""compressed_tokens"": 126, ""ratio"": ""6.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 3, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,u2seg/U2Seg,tools/train_net.py,u2seg/U2Seg/tools/train_net.py#126,6x,NousResearch/Llama-2-7b-hf,23713,4948,13,0.7913,True,1.0,False,"        return LVISEvaluator(dataset_name, output_dir=output_folder)","        return LVISEvaluator(dataset_name, output_dir=output_folder)",31.1,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 22885, ""compressed_tokens"": 4307, ""ratio"": ""5.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 18, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,vita-epfl/social-transmotion,evaluate_jrdb.py,vita-epfl/social-transmotion/evaluate_jrdb.py#127,6x,NousResearch/Llama-2-7b-hf,2152,1278,16,0.4061,False,0.5683,False,"    dataset = create_dataset(name, config, modality_selection=args.modality)","    dataset = create_dataset(name[0], logger, split=args.split, track_size=(in_F+out_F), track_cutoff=in_F)",7.46,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 1071, ""compressed_tokens"": 199, ""ratio"": ""5.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 5, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,LiYunfengLYF/LightFC,lib/train/data/base_functions.py,LiYunfengLYF/LightFC/lib/train/data/base_functions.py#128,6x,NousResearch/Llama-2-7b-hf,19462,4783,7,0.7542,True,1.0,False,"        optimizer = Lion(param_dicts,","        optimizer = Lion(param_dicts,",28.78,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 17851, ""compressed_tokens"": 3365, ""ratio"": ""5.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 17, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,sehyun03/MulActSeg,tools/label_assignment_tensor.py,sehyun03/MulActSeg/tools/label_assignment_tensor.py#129,6x,NousResearch/Llama-2-7b-hf,1490,666,39,0.553,False,0.1706,False,"    data_provider = DataProvider(args.trg_data_dir, args.trg_datalist, identity_transform, args.num_classes, args.num_worker, args.region_dict, args.known_ignore)","    region_dataset = RegionCityscapesTensor(args,",4.49,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 1027, ""compressed_tokens"": 206, ""ratio"": ""5.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 2, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,ai-safety-foundation/sparse_autoencoder,sparse_autoencoder/activation_resampler/tests/test_activation_resampler.py,ai-safety-foundation/sparse_autoencoder/sparse_autoencoder/activation_resampler/tests/test_activation_resampler.py#130,6x,NousResearch/Llama-2-7b-hf,15518,2902,16,0.813,False,0.3478,False,"        input_activations: Tensor, renormalize: bool, scale: float","        sampled_input: Float[Tensor, Axis.names(Axis.DEAD_FEATURE, Axis.INPUT_OUTPUT_FEATURE)],",18.62,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 14129, ""compressed_tokens"": 1632, ""ratio"": ""8.7x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 9, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,xinghaochen/TinySAM,tinysam/hierarchical_mask_generator.py,xinghaochen/TinySAM/tinysam/hierarchical_mask_generator.py#131,6x,NousResearch/Llama-2-7b-hf,8422,2618,8,0.6891,False,0.563,False,            # Remove small disconnected regions and holes,"            mask, changed = remove_small_regions(mask, min_area, mode=""holes"")",15.24,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 7146, ""compressed_tokens"": 1379, ""ratio"": ""5.2x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 18, ""used_merged_context"": false}"
