model_key,model_hf_id,task,example_id,setting_name,evaluator_layer,evaluator_heads,original_input_tokens,compressed_input_tokens,original_context_tokens,compressed_context_tokens,observation_window_tokens,input_token_reduction,exact_match,f1,prediction,best_answer,elapsed_s,status,error_type,error_message,attention_estimated_gb
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,f5cf6d94b9e4e7adfc30d262396bc29e201d9e07ead1d088,4x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5523,1399,5498,1374,26,0.7467,True,0.6667,Women's Suffrage Journal was established first.,Women'S Suffrage Journal,5.85,ok,,,2.273
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,8af3f07b73fabc0cc4ef4e6928818d1ff08ead9f41a5085a,4x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",3136,801,3113,778,24,0.7446,False,0.0,No.,,4.25,ok,,,0.733
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,be0651d84c04af5de43e28cf89e78d7e87490e637167632e,4x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",4872,1233,4852,1213,22,0.7469,False,0.0,Sheikha Fatima bint Marak Al Ketbi.,,5.37,ok,,,1.768
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,3cff7074281c58717aa65021d875cc1e6a6321f71cd77742,4x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",4668,1185,4644,1161,25,0.7461,False,0.5,1813,1 August 1813,3.67,ok,,,1.623
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,9ce10c5072e04cbd0d81d7e721fba8cf8062cc665fd32314,4x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5845,1479,5821,1455,26,0.747,False,0.0,"Baraguru Ramachandrappa was born in Baraguru village, Karnataka state, India.",,5.84,ok,,,2.545
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,8720ebfc91b6860392a2b7b0ba954b0cd16ffd8c360a1f2b,4x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",1692,444,1664,416,29,0.7376,True,0.4,Altuğ Çelikbilek is younger than Guy Arvely Dolsin.,Altuğ Çelikbilek,3.64,ok,,,0.213
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,64d6357ab735a8542112f87893a6e7c89b1b307bdb0e24c7,4x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5712,1443,5691,1422,22,0.7474,False,0.0,"The place of death of Anne Devereux's husband was in Beaulieu-sur-Loire, France.",,4.71,ok,,,2.431
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,93ef40c0bfa088c2a2dd3302976a950cba3e8d97767f65ce,4x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",3711,946,3686,921,27,0.7451,True,1.0,The Market of Souls,The Market Of Souls,4.78,ok,,,1.026
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,a49e29926d7019e6cbaf6b0610453eda22fa1ce9043f5829,4x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5658,1431,5636,1409,24,0.7471,False,0.0,Taranto,,6.1,ok,,,2.385
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,2df722c08f52cbf987c84019f7f2e5455cd29992738441cc,4x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",1225,331,1191,297,36,0.7298,True,0.25,"Yes, both mountains are located in Peru.",yes,3.5,ok,,,0.112
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,550f734c7ef908fcfe6b1b7e761826340f00abaa5eb305a0,4x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",4140,1054,4114,1028,27,0.7454,False,0.0,A Woman Has Killed,,4.89,ok,,,1.277
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,78227cb74e7b2401070e50abff8069510f5e5ccec0a2479f,4x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5901,1494,5875,1468,27,0.7468,True,1.0,Contragolpe.,Contragolpe,6.82,ok,,,2.594
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,3723ec96e3b1af88c73edaa0a5e87f20194d9d212a67b615,4x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",3812,968,3792,948,21,0.7461,False,0.0,Rock Street Journal was established first.,,4.62,ok,,,1.083
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,bdb42f1c30e16bbcdf6f0ab7c1f76765ddaa5817ee5e674b,4x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5347,1357,5319,1329,30,0.7462,False,0.0,His paternal grandmother is Elizabeth Fiennes.,,5.09,ok,,,2.13
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,018c9c2d781ea2c9d57a31bd2e0ff30b55e77017a319484a,4x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",4853,1227,4834,1208,21,0.7472,True,0.3529,"Carrie Watson Fleming's husband was Aretas Brooks Fleming, who was born in Fairmont, West Virginia.","Fairmont, West Virginia",4.38,ok,,,1.755
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,6a60fa19187345478a447b63d8f52a1cb5341e964cda29db,4x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",4274,1086,4250,1062,26,0.7459,True,0.2857,"The composer of ""Consenting Adults"" (1992) was born in New York City.",New York,4.57,ok,,,1.361
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,81c8cd41355e5f0489dad4010b5fd414b817f7a9134affc2,4x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5769,1461,5743,1435,28,0.7467,True,0.2222,"Vytautas Straižys was born on 20 August 1936, while Mirjam Polkunen was born on 2 March 1926. Therefore, Mirjam Polkunen was born first.",Mirjam Polkunen,6.76,ok,,,2.48
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,5421c1e591296d64636a7e99fbfe98dddfed0f83d2053380,4x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",4887,1239,4863,1215,26,0.7465,False,0.0,Lisa Azuelos is the mother of the director of Dalida (2017 Film).,,5.75,ok,,,1.779
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,13dde588b81d1de4a9984418bf3d6791de7d1b1edf21d61b,4x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5326,1350,5301,1325,27,0.7465,False,0.0952,"The director of the film 00 Schneider – Jagd auf Nihil Baxter was born in Mülheim am Rhein, Germany.",Mülheim an der Ruhr,5.05,ok,,,2.113
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,0cf27c68148c99571860af561ce5f64c4524fde278defc63,4x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",4880,1235,4859,1214,23,0.7469,True,0.2857,"Frederick Cleveland Morgan died in 1962, while Nathaniel McLenaghan died in 1912. Therefore, Nathaniel McLenaghan died first.",Nathaniel Mclenaghan,4.93,ok,,,1.774
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,1ff4dc6c1f7c02445945ced1b35a08544d7ba76089675883,4x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5377,1362,5353,1338,26,0.7467,False,0.6667,The Hundred Flowers Award for Best Director and the award for Best Actionography at the 38th Hong Kong Film.,Hong Kong Film Award for Best Director,6.35,ok,,,2.154
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,0c43156b7d6bc17425a89dc6c6d48fc8c2c72ac9eba55a87,4x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",970,262,944,236,28,0.7299,True,0.1667,"Yes, both Gut (Crișul Alb) and Gepiș are located in Romania.",yes,1.95,ok,,,0.07
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,a14e739445167b1be10d3a125f958a244c4b378261598a57,4x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",6183,1563,6160,1540,25,0.7472,False,0.1667,"The director of the film Gunsmoke was born in Gura, Romania.",Gura Humorului,6.61,ok,,,2.848
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,1038dcf795ffefdb5d947e54a7e2d3b04d73895e482fd324,4x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",3702,942,3679,919,25,0.7455,False,0.0,"Twin Cairns Island is located in Canada, and Nova Zembla Island is also located in Canada. Therefore, both islands are in the same country.",,4.59,ok,,,1.021
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,188123e1b35a7de33fc44a40b55ab9ff0b59d29dc30f9148,4x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",6297,1597,6266,1566,33,0.7464,True,0.8,"Buenos Aires, Argentina.",Buenos Aires,7.37,ok,,,2.954
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,9b0dc01a1388db020e5c5c428a002d099f8a35544e9b6261,4x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",4724,1199,4699,1174,26,0.7462,True,1.0,Winter Sleepers.,Winter Sleepers,5.34,ok,,,1.663
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,2a0554b724822b6c611539e39b44381f752acdecce4868ad,4x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",4774,1209,4753,1188,23,0.7468,True,0.2353,"Antoine Casavant was born on October 20, 1826, while Abdul Ali Lalu was born on October 20, 1932. Therefore, Antoine Casavant was born first.",Antoine Casavant,5.34,ok,,,1.698
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,37022dee1597491021c2aa7522276a600eb0dd316f12cbb6,4x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5692,1439,5670,1417,23,0.7472,False,0.3333,"The paternal grandmother of Marie of Brabant, Queen of France, is Marie of Brabant.",Marie of Hohenstaufen,6.25,ok,,,2.414
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,b8ffb375e75ee2976b8825d05d48c34638c7ffeb6d67baff,4x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5122,1296,5101,1275,22,0.747,False,0.0,Fernando Flaínez,,3.85,ok,,,1.955
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,33e3bc2dc011e79c047553153b1ab176c6a08f923af245ec,4x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",6998,1763,6979,1744,20,0.7481,False,0.5,Rathold Rátót,Leustach Rátót,7.64,ok,,,3.649
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,517da14d56782303ccf8ec057b86bf43169b6f2edcd6d0f1,4x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",4246,1079,4222,1055,26,0.7459,True,0.6667,University of Wisconsin-Madison,University of Wisconsin,3.74,ok,,,1.343
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,hotpotqa,670498f9d7fd2582c5791cad2fe212f580d316fa49a8a984,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5202,545,5174,517,30,0.8952,False,0.25,"Maria, the alleged mistress of Pope John IX, was given the title ""patricia"" of Rome.",Pope John X,5.64,ok,,,2.016
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,hotpotqa,3dd1ade26fd583844dd2af051d61eb20856ccc8e23abae59,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",2240,242,2219,221,23,0.892,True,0.0833,"Pueraria is a genus of flowering plants, while Pleiospilos is also a genus of flowering plants. Both are recognized for their distinct characteristics and classifications within the botanical world.",Pleiospilos,3.89,ok,,,0.374
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,hotpotqa,90caafc7fe51eee4143874971f67bb3e0107d26179c437f7,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",6222,642,6199,619,24,0.8968,True,0.6667,"Louisville, Kentucky",Louisville,4.72,ok,,,2.884
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,hotpotqa,de85aaa5c535ba20bdcad5fbabfe13a03687374265a57b44,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5415,560,5394,539,23,0.8966,True,0.1667,"Yes, both the Tundra Mine and Negus Mine are located in Canada.",yes,6.4,ok,,,2.185
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,hotpotqa,5da42038bb9d29bb30e4094504ad06dc2d43afa373568686,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",6544,676,6520,652,26,0.8967,True,1.0,No.,no,6.42,ok,,,3.191
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,hotpotqa,c9f8b2166f7c44bf2e0843b2c77fb9fa5738af275555ca73,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",3497,369,3475,347,23,0.8945,True,1.0,Atlantic Ocean,Atlantic Ocean,4.69,ok,,,0.911
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,hotpotqa,b6352c61b4a748448ce38882861cd5ae5f7f2869a81e92a1,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",3326,352,3304,330,24,0.8942,True,1.0,Band-e Amir National Park.,Band-e Amir National Park,4.29,ok,,,0.824
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,hotpotqa,3a75aba6bc2496016339474aef28ffdc9dbebdc00ccc166b,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5330,553,5307,530,25,0.8962,True,0.2353,"Oak Beach, New York and Great South Bay are both situated between Long Island and Fire Island.",Long Island,5.73,ok,,,2.117
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,hotpotqa,1fd7df3ba224e985f87e976c7a4a67ddc1012a249a542bea,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",3560,387,3525,352,36,0.8913,True,0.0,The Hardley Flood is an area of lagoons that supports populations of the waterfowl that are a medium-sized version of ducks.,,4.39,ok,,,0.944
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,hotpotqa,d7d92c85b8becc33e60fc03507933f8eaf53b5e1067286de,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5143,544,5109,510,35,0.8942,False,0.5714,Umina Beach,"Umina Beach, New South Wales",5.91,ok,,,1.971
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,hotpotqa,4567b6935bf5c64a1974b1089d67d176d9acac6b29836cb7,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",4519,505,4460,446,60,0.8882,False,0.6667,Start,IK Start,5.26,ok,,,1.522
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,hotpotqa,d3b197d5b4da1198fc9c232524faced0f528b89f919b8061,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5695,584,5678,567,19,0.8975,True,0.2222,"Allure is a beauty magazine, while Claudia is a fashion magazine.",Allure,6.6,ok,,,2.416
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,hotpotqa,4670f2a542ac06d27e47a74a042cf57f743fba34722a7dc5,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",4608,503,4561,456,49,0.8908,True,0.6667,William Shakespeare.,William,5.13,ok,,,1.582
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,hotpotqa,9dc6d234e2406aef691ea02ddc2064f343fc30cbc534c937,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5802,600,5780,578,24,0.8966,True,0.25,"Yes, both are flowering genera of plants.",yes,6.17,ok,,,2.508
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,hotpotqa,5e7675388334946fc508c4c8ac4ab0c491910fcc0e048bfd,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5432,564,5408,540,25,0.8962,True,0.1429,"The SR connector is based on the BNC connector, which is often used for coaxial cables.",coaxial,5.51,ok,,,2.198
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,hotpotqa,78e73e15102e688a5b5f43155b11658907db8caa30fdb16e,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",1850,216,1815,181,37,0.8832,False,1.0,"Suining had a population of 658,798 in 2002.","In 2002, Suining had a population of 658,798.",2.35,ok,,,0.255
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,hotpotqa,4d6aafffd109cb61fd543f44bda770fda0cf1e1c3798548b,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",4689,502,4652,465,37,0.8929,True,1.0,Albert Park,Albert Park,5.57,ok,,,1.638
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,ddd046530f4979511397f82fe5391d0a646c0aa18225a98e,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5029,517,5013,501,18,0.8972,True,1.0,"Toronto, Ontario.","Toronto, Ontario",5.8,ok,,,1.884
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,57543e0892f90733bf97dc270cdb36eb9bf8e2230940bcb9,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",3982,422,3955,395,29,0.894,True,1.0,Henry Goes Arizona.,Henry Goes Arizona,4.85,ok,,,1.181
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,ee29eb2556135405fa19a48b0abdff0aceddef7594169c33,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5433,559,5415,541,20,0.8971,False,0.0,William Le Poer Trench's father died in 189.,,6.22,ok,,,2.199
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,884614fa7d0fe723587d2f2677d3f2143cd13ab74391bea6,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5966,612,5948,594,19,0.8974,True,0.4444,"Marion Byron was born in Dayton, Ohio.","Dayton, Ohio",6.4,ok,,,2.652
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,7940c60a5ff2d81b62d118253577d1d891057ca45695e91a,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5102,530,5080,508,24,0.8961,True,0.4,"Albert S. Rogell was born in Oklahoma City, Oklahoma.","Oklahoma City, Oklahoma",5.65,ok,,,1.939
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,63df7238a0005c6bffc122ca97570a95eb1d3711abaee205,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",2339,251,2320,232,21,0.8927,True,0.2,"Yes, both Nick Varner and Carl Duser are American.",yes,1.98,ok,,,0.408
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,7140432f1c424674d04ea819fa63f85aa4f154d72ab66285,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5742,589,5725,572,19,0.8974,False,0.0,Annia Fundania Faustina,,6.0,ok,,,2.456
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,6e7d2d0700c8ec6fc15dc188c42d8104b89935219254fdaf,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",4616,480,4595,459,23,0.896,False,0.3333,"Perth, Western Australia","Castlemaine, Victoria, Australia",5.04,ok,,,1.588
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,9b0b29e391c61c570b20fae813486bc757c1fb7d25d83049,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",6729,690,6709,670,21,0.8975,False,0.0,The paternal grandfather of Dibyasambandh is Abhara Kiart.,,7.57,ok,,,3.374
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,ead67129fee9b0024c9c3f53041469d74cf8a0281e39febb,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5003,531,4968,496,37,0.8939,True,0.3333,"Yes, both directors are British.",yes,5.84,ok,,,1.865
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,7a35ba110f4c26f7eb9d4dcc2e8c1baac383c777f0904976,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",4608,485,4581,458,29,0.8947,True,1.0,Murderer In The Fog.,Murderer In The Fog,4.97,ok,,,1.582
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,f0523a41000b43996413780968b611c3f4d28b87f4acc859,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",1800,207,1769,176,32,0.885,False,0.0,"Yes, both films are from the United States.",,3.63,ok,,,0.241
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,5844352bd3fe5898756970abec3099ec694be6ad15c498db,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",2582,281,2556,255,27,0.8912,False,0.0,Indradhanura Chhai came out earlier.,,3.99,ok,,,0.497
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,35cbcb102aa5b4f9188011190e0f30456df5673fcddacf49,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5299,554,5272,527,28,0.8955,True,0.5,Italia-Germania 4-3 was released earlier than Prince Of Arcadia.,Prince Of Arcadia,6.07,ok,,,2.092
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,67705e148a6e0540819f466bb4fdc73ed2e5cbcd64d80930,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5948,615,5925,592,25,0.8966,True,1.0,Köln,Köln,6.14,ok,,,2.636
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,62616c28af945825f87a95c47c1783dc284b06ec2d447402,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",3338,351,3318,331,22,0.8948,False,0.0,Erich Haenisch died first.,,3.56,ok,,,0.83
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,cab5465c3f7663e5d72c15a32bc04c8a917dac3c03828814,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",4847,505,4824,482,24,0.8958,False,0.0,Spain,,3.36,ok,,,1.75
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,c997d53083dff6918a3f066cc76c824e43eb4ea21de33c51,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5513,572,5489,548,26,0.8962,True,1.0,Wolf Warrior,Wolf Warrior,6.2,ok,,,2.264
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,29ec971fbdf0df2d0c41c497de945024db6159c0c30be307,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5480,565,5461,546,21,0.8969,True,0.1667,"The director of the film Lady Magdalene's, J. Neil Schulman, won the Prometheus Award for his novel ""The Rainbow Cadenza"" and the ""Best Libertarian Film Award"" for the movie itself.",Prometheus Award,5.52,ok,,,2.237
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,d0b11838d26195f89d1568431f88a02b4f4d8c9cdf99e04a,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",6624,682,6602,660,23,0.897,False,0.0,"The director of Eisenstein In Guanajuato, Peter Greenaway, was born in the United Kingdom.",,5.21,ok,,,3.269
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,44b7f326c7b3c430968c237ee4017425d03eef586d5d6cb7,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",4521,468,4503,450,20,0.8965,False,0.0,Robert Vadra,,5.28,ok,,,1.523
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,24591a37ff748fb849a62e6a4f4095f7089d7ced43595d01,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5317,554,5292,529,27,0.8958,False,0.0,Robert Wulnikowski was born first.,,3.87,ok,,,2.106
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,77a79ad1902a4732e8030d79380395b7e614d65de3cdd038,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",2114,233,2089,208,26,0.8898,True,1.0,Do Musafir,Do Musafir,3.74,ok,,,0.333
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,2c605656720054b6c9e6e0f15f99c1b4675db67e6e098cee,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",1423,167,1395,139,30,0.8826,True,0.087,"No, because Howard Lake is in British Columbia, Canada, and North Buck Lake is in Alberta, Canada. Wait, no, both are in Canada. So, yes, they are in the same country.",yes,3.5,ok,,,0.151
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,f7abcc33c22de53769935182a278a199e9f263a12e56673e,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",4866,506,4844,484,23,0.896,True,1.0,Mumbai,Mumbai,5.55,ok,,,1.764
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,d0ebddd00bfc9c5747021ae27c0ea5cdf21355bc86b83753,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",6633,683,6611,661,23,0.897,False,0.0,Piers dean.,,7.35,ok,,,3.278
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,4db5bcd1d49fce674507d9128850eb71b808b7dc4246e882,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",6137,627,6122,612,16,0.8978,False,0.0,Helena's father studied at Art London.,,6.8,ok,,,2.806
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,5a867841d94c9f88f3bc0c333e93484486b09341db474bd6,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5651,591,5622,562,30,0.8954,False,0.0,"Sancha of Castile, Queen of Navarre was the mother of Eleanor of Aragon, Countess of Toulouse. Eleanor's mother, Sancha of Castile, died in Pamplona.",,6.36,ok,,,2.379
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,3816f7d8e90a5497a1c0e415bf25218037c690e8e4d0d016,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",6187,643,6160,616,28,0.8961,False,0.0,Denmark.,,6.92,ok,,,2.852
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,7218faa7d718853f8df4329a7242806cf70e63ece56f8cdb,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",6208,637,6189,618,21,0.8974,False,0.0,Poland,,4.21,ok,,,2.871
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,059802de84ebd63ee99284c9cb2b7db2d45ca66c55e68ee1,10x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5603,583,5577,557,28,0.8959,True,0.6,Miley Naa Miley Hum was released more recently.,Miley Naa Miley Hum,6.38,ok,,,2.339
