model_key,model_hf_id,task,example_id,setting_name,evaluator_layer,evaluator_heads,original_input_tokens,compressed_input_tokens,original_context_tokens,compressed_context_tokens,observation_window_tokens,input_token_reduction,exact_match,f1,prediction,best_answer,elapsed_s,status,error_type,error_message,attention_estimated_gb
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,f5cf6d94b9e4e7adfc30d262396bc29e201d9e07ead1d088,4x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5529,1401,5504,1376,26,0.7466,True,0.3333,"Women's Suffrage Journal was established first in 1870, while Mostar (Magazine) began publishing in March 2005.",Women'S Suffrage Journal,4.07,ok,,,1.822
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,8af3f07b73fabc0cc4ef4e6928818d1ff08ead9f41a5085a,4x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",3014,770,2992,748,23,0.7445,False,0.0,"No, Ding Yaping is Chinese, while Johann Christian Gustav Lucae is German.",,1.84,ok,,,0.541
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,be0651d84c04af5de43e28cf89e78d7e87490e637167632e,4x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4843,1225,4823,1205,22,0.7471,True,1.0,Gisela Elsner,Gisela Elsner,2.28,ok,,,1.398
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,3cff7074281c58717aa65021d875cc1e6a6321f71cd77742,4x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4630,1175,4606,1151,25,0.7462,True,1.0,1 August 1813,1 August 1813,2.2,ok,,,1.278
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,9ce10c5072e04cbd0d81d7e721fba8cf8062cc665fd32314,4x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5873,1486,5849,1462,26,0.747,True,0.2222,"Baraguru village in the Tumkur district, Karnataka state.",Tumkur,3.48,ok,,,2.056
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,8720ebfc91b6860392a2b7b0ba954b0cd16ffd8c360a1f2b,4x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",1629,428,1601,400,29,0.7373,True,0.4,Altuğ Çelikbilek is younger than Guy Arvely Dolsin.,Altuğ Çelikbilek,1.42,ok,,,0.158
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,64d6357ab735a8542112f87893a6e7c89b1b307bdb0e24c7,4x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5727,1447,5706,1426,22,0.7473,False,0.0,"The place of death of Anne Devereux's husband, William Herbert, 1st Earl of Pembroke, is not explicitly mentioned in the provided passages. However, it is known that he died on July 27, 1469.",,5.15,ok,,,1.955
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,93ef40c0bfa088c2a2dd3302976a950cba3e8d97767f65ce,4x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",3736,953,3710,927,28,0.7449,True,0.3077,"The director of Mayor Muthanna, Siddalingaiah, died on 12 March 2015, while the director of The Market of Souls, Joe De Grasse, died on 25 May 1940. Therefore, the director of The Market of Souls died earlier.",The Market Of Souls,4.39,ok,,,0.832
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,a49e29926d7019e6cbaf6b0610453eda22fa1ce9043f5829,4x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5518,1396,5496,1374,24,0.747,True,0.1667,"Catherine of Taranto, Countess of Copertino's mother, Mary of Enghien, died in Lecce.",Lecce,3.42,ok,,,1.815
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,2df722c08f52cbf987c84019f7f2e5455cd29992738441cc,4x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",1189,322,1156,289,35,0.7292,True,0.1429,"Yes, both mountains, Yana Urqu (Q'Umirqucha) and Puka Rumi, are located in Peru.",yes,1.64,ok,,,0.084
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,550f734c7ef908fcfe6b1b7e761826340f00abaa5eb305a0,4x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4004,1021,3977,994,28,0.745,True,1.0,Cuchillos De Fuego,Cuchillos De Fuego,1.76,ok,,,0.956
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,78227cb74e7b2401070e50abff8069510f5e5ccec0a2479f,4x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5866,1486,5840,1460,27,0.7467,False,0.0,Tiger In The Smoke,,2.71,ok,,,2.051
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,3723ec96e3b1af88c73edaa0a5e87f20194d9d212a67b615,4x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",3821,970,3801,950,21,0.7461,True,0.2353,"De AS was established first, in December 1972, while Rock Street Journal was started in January 1993.",De As,2.79,ok,,,0.87
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,bdb42f1c30e16bbcdf6f0ab7c1f76765ddaa5817ee5e674b,4x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5343,1356,5315,1328,30,0.7462,False,0.0,"Charles Willoughby, 10th Baron Willoughby of Parham's paternal grandmother is Margaret Clinton.",,3.47,ok,,,1.702
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,018c9c2d781ea2c9d57a31bd2e0ff30b55e77017a319484a,4x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4873,1232,4854,1213,21,0.7472,False,0.0,Greenock,,2.2,ok,,,1.415
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,6a60fa19187345478a447b63d8f52a1cb5341e964cda29db,4x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4257,1083,4231,1057,28,0.7456,True,0.8,New York City,New York,1.9,ok,,,1.08
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,81c8cd41355e5f0489dad4010b5fd414b817f7a9134affc2,4x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5719,1447,5695,1423,26,0.747,True,0.2222,"Vytautas Straižys was born first. He was born on 20 August 1936, while Mirjam Polkunen was born on 2 March 1926.",Mirjam Polkunen,4.63,ok,,,1.949
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,5421c1e591296d64636a7e99fbfe98dddfed0f83d2053380,4x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4856,1232,4832,1208,26,0.7463,True,1.0,Marie Laforêt,Marie Laforêt,2.05,ok,,,1.406
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,13dde588b81d1de4a9984418bf3d6791de7d1b1edf21d61b,4x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5356,1357,5331,1332,27,0.7466,True,1.0,Mülheim an der Ruhr,Mülheim an der Ruhr,2.53,ok,,,1.71
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,0cf27c68148c99571860af561ce5f64c4524fde278defc63,4x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4820,1220,4800,1200,22,0.7469,True,0.2,"Nathaniel McLenaghan died first. He passed away on September 26, 1912, while Frederick Cleveland Morgan died on October 3, 1962.",Nathaniel Mclenaghan,3.64,ok,,,1.385
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,1ff4dc6c1f7c02445945ced1b35a08544d7ba76089675883,4x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5393,1366,5369,1342,26,0.7467,True,0.5,"The director of the film Tiramisu (2002), Dante Lam, earned the Hong Kong Film Award for Best Director for his work on Beast Stalker in 2008.",Hong Kong Film Award for Best Director,4.4,ok,,,1.734
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,0c43156b7d6bc17425a89dc6c6d48fc8c2c72ac9eba55a87,4x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",952,258,925,231,29,0.729,True,0.1667,"Yes, both Gut (Crișul Alb) and Gepiș are located in Romania.",yes,1.24,ok,,,0.054
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,a14e739445167b1be10d3a125f958a244c4b378261598a57,4x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",6210,1569,6187,1546,25,0.7473,True,0.5,"Gura Humorului, Austro-Hungarian Empire (now Romania)",Gura Humorului,3.47,ok,,,2.299
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,1038dcf795ffefdb5d947e54a7e2d3b04d73895e482fd324,4x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",3681,938,3657,914,26,0.7452,False,0.0,"No, Twin Cairns Island is not located in the same country as Nova Zembla Island. Twin Cairns Island is part of the Belcher Islands archipelago in Nunavut, Canada, while Nova Zembla Island is also located in Nunavut, Canada.",,4.04,ok,,,0.808
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,188123e1b35a7de33fc44a40b55ab9ff0b59d29dc30f9148,4x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",6270,1590,6240,1560,32,0.7464,True,1.0,Buenos Aires,Buenos Aires,2.91,ok,,,2.343
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,9b0dc01a1388db020e5c5c428a002d099f8a35544e9b6261,4x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4627,1175,4602,1150,26,0.7461,True,1.0,Winter Sleepers,Winter Sleepers,2.14,ok,,,1.276
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,2a0554b724822b6c611539e39b44381f752acdecce4868ad,4x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4744,1201,4724,1181,22,0.7468,True,0.2353,"Antoine Casavant was born first. He was born on October 20, 1826, while Abdul Ali Lalu was born on October 20, 1932.",Antoine Casavant,3.73,ok,,,1.341
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,37022dee1597491021c2aa7522276a600eb0dd316f12cbb6,4x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5465,1382,5444,1361,22,0.7471,False,0.3333,Adelaide of Burgundy,Marie of Hohenstaufen,2.74,ok,,,1.78
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,b8ffb375e75ee2976b8825d05d48c34638c7ffeb6d67baff,4x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4842,1224,4824,1206,19,0.7472,False,0.0,The paternal grandfather of Diego Fernández de Oviedo is Fernando Flaínez.,,2.57,ok,,,1.397
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,33e3bc2dc011e79c047553153b1ab176c6a08f923af245ec,4x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",6822,1719,6803,1700,20,0.748,False,0.5,Rathold Rátót,Leustach Rátót,3.4,ok,,,2.774
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,517da14d56782303ccf8ec057b86bf43169b6f2edcd6d0f1,4x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4242,1078,4218,1054,26,0.7459,True,0.5714,The University of Wisconsin-Madison,University of Wisconsin,1.93,ok,,,1.073
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,670498f9d7fd2582c5791cad2fe212f580d316fa49a8a984,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5033,528,5005,500,30,0.8951,True,1.0,Pope John X,Pope John X,2.19,ok,,,1.51
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,3dd1ade26fd583844dd2af051d61eb20856ccc8e23abae59,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",2196,238,2175,217,23,0.8916,True,0.1429,"Both Pueraria and Pleiospilos are flowering plants. Pueraria is a genus of legumes, and Pleiospilos is a genus of succulent flowering plants.",Pleiospilos,2.32,ok,,,0.287
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,90caafc7fe51eee4143874971f67bb3e0107d26179c437f7,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",6257,645,6235,623,24,0.8969,True,0.6667,"Louisville, Kentucky",Louisville,3.0,ok,,,2.334
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,de85aaa5c535ba20bdcad5fbabfe13a03687374265a57b44,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5473,567,5451,545,25,0.8964,True,0.1333,"Yes, both the Tundra Mine and Negus Mine were located in Canada, specifically in the Northwest Territories.",yes,3.43,ok,,,1.785
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,5da42038bb9d29bb30e4094504ad06dc2d43afa373568686,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",6603,681,6579,657,26,0.8969,True,0.1333,"No, Kaiping is located in Guangdong Province, while Pingxiang, Guangxi is located in the Guangxi Zhuang Autonomous Region.",no,4.34,ok,,,2.599
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,c9f8b2166f7c44bf2e0843b2c77fb9fa5738af275555ca73,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",3566,376,3544,354,23,0.8946,True,0.8,The Atlantic Ocean,Atlantic Ocean,1.28,ok,,,0.758
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,b6352c61b4a748448ce38882861cd5ae5f7f2869a81e92a1,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",3296,349,3274,327,24,0.8941,True,1.0,Band-e Amir National Park,Band-e Amir National Park,1.25,ok,,,0.648
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,3a75aba6bc2496016339474aef28ffdc9dbebdc00ccc166b,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5382,558,5359,535,26,0.8963,True,1.0,Long Island,Long Island,2.14,ok,,,1.727
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,1fd7df3ba224e985f87e976c7a4a67ddc1012a249a542bea,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",3562,386,3528,352,35,0.8916,True,0.0,Ducks,,1.25,ok,,,0.756
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,d7d92c85b8becc33e60fc03507933f8eaf53b5e1067286de,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5185,550,5150,515,36,0.8939,False,0.5714,Umina Beach,"Umina Beach, New South Wales",2.3,ok,,,1.602
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,4567b6935bf5c64a1974b1089d67d176d9acac6b29836cb7,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4504,503,4445,444,60,0.8883,False,0.6667,Start,IK Start,1.6,ok,,,1.209
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,d3b197d5b4da1198fc9c232524faced0f528b89f919b8061,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5749,590,5732,573,19,0.8974,True,0.0714,"Both Allure and Claudia are beauty magazines. Allure is an American women's magazine focused on beauty, published monthly by Condé Nast Publications. Claudia is a monthly women's magazine published in Poland, which also covers beauty topics.",Allure,4.57,ok,,,1.97
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,4670f2a542ac06d27e47a74a042cf57f743fba34722a7dc5,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4493,488,4449,444,46,0.8914,True,1.0,William,William,1.75,ok,,,1.203
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,9dc6d234e2406aef691ea02ddc2064f343fc30cbc534c937,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5591,578,5569,556,24,0.8966,True,0.1818,"Yes, both Pothos and Tibouchina are flowering genus of plants.",yes,3.11,ok,,,1.863
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,5e7675388334946fc508c4c8ac4ab0c491910fcc0e048bfd,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5449,566,5425,542,25,0.8961,True,0.6667,coaxial cable,coaxial,2.43,ok,,,1.77
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,78e73e15102e688a5b5f43155b11658907db8caa30fdb16e,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",1844,216,1808,180,37,0.8829,False,1.0,"Suining had a population of 658,798 in 2002.","In 2002, Suining had a population of 658,798.",1.46,ok,,,0.203
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,4d6aafffd109cb61fd543f44bda770fda0cf1e1c3798548b,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4721,505,4684,468,37,0.893,True,1.0,Albert Park,Albert Park,1.91,ok,,,1.328
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,ddd046530f4979511397f82fe5391d0a646c0aa18225a98e,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5050,519,5034,503,18,0.8972,True,1.0,"Toronto, Ontario","Toronto, Ontario",2.0,ok,,,1.52
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,57543e0892f90733bf97dc270cdb36eb9bf8e2230940bcb9,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",3893,413,3866,386,29,0.8939,True,1.0,Henry Goes Arizona,Henry Goes Arizona,1.55,ok,,,0.903
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,ee29eb2556135405fa19a48b0abdff0aceddef7594169c33,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5411,557,5393,539,20,0.8971,False,0.0,The passage does not provide the death date of William Le Poer Trench's father.,,3.11,ok,,,1.745
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,884614fa7d0fe723587d2f2677d3f2143cd13ab74391bea6,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5875,602,5858,585,18,0.8975,True,1.0,"Dayton, Ohio","Dayton, Ohio",2.7,ok,,,2.057
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,7940c60a5ff2d81b62d118253577d1d891057ca45695e91a,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5152,536,5128,512,26,0.896,True,1.0,"Oklahoma City, Oklahoma","Oklahoma City, Oklahoma",2.03,ok,,,1.582
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,63df7238a0005c6bffc122ca97570a95eb1d3711abaee205,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",2339,251,2320,232,21,0.8927,True,0.2,"Yes, both Nick Varner and Carl Duser are American.",yes,1.34,ok,,,0.326
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,7140432f1c424674d04ea819fa63f85aa4f154d72ab66285,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5620,576,5604,560,18,0.8975,False,0.0,Marcus Annius Libo's aunt is Annia Fundania.,,2.7,ok,,,1.883
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,6e7d2d0700c8ec6fc15dc188c42d8104b89935219254fdaf,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4645,484,4623,462,24,0.8958,True,1.0,"Castlemaine, Victoria, Australia","Castlemaine, Victoria, Australia",2.14,ok,,,1.286
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,9b0b29e391c61c570b20fae813486bc757c1fb7d25d83049,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",6544,672,6524,652,21,0.8973,False,0.0,Prince Bhanurongse,,2.83,ok,,,2.553
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,ead67129fee9b0024c9c3f53041469d74cf8a0281e39febb,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5026,534,4991,499,37,0.8938,True,0.3333,"Yes, both directors are British.",yes,2.17,ok,,,1.506
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,7a35ba110f4c26f7eb9d4dcc2e8c1baac383c777f0904976,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4557,480,4530,453,29,0.8947,False,0.0,Khud-Daar,,1.91,ok,,,1.238
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,f0523a41000b43996413780968b611c3f4d28b87f4acc859,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",1800,207,1770,177,31,0.885,True,0.125,"No, Revolt In The Big House is an American film, while The Fugitive (1914 Film) is a Russian-French film.",no,1.94,ok,,,0.193
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,5844352bd3fe5898756970abec3099ec694be6ad15c498db,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",2579,281,2553,255,27,0.891,True,1.0,The Death of Black King,The Death Of Black King,1.07,ok,,,0.396
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,35cbcb102aa5b4f9188011190e0f30456df5673fcddacf49,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5201,544,5174,517,28,0.8954,True,0.4,"Prince of Arcadia was released earlier. Prince of Arcadia was released in 1933, while Italia-Germania 4-3 was released in 1990.",Prince Of Arcadia,3.96,ok,,,1.612
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,67705e148a6e0540819f466bb4fdc73ed2e5cbcd64d80930,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5932,613,5909,590,25,0.8967,True,0.1667,"The director of the film Nanon (1938), Herbert Maisch, died in Köln.",Köln,3.29,ok,,,2.097
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,62616c28af945825f87a95c47c1783dc284b06ec2d447402,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",3349,352,3330,333,21,0.8949,True,0.6667,William Pooley died first.,William Pooley,1.42,ok,,,0.669
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,cab5465c3f7663e5d72c15a32bc04c8a917dac3c03828814,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4793,500,4769,476,25,0.8957,False,0.0,Seville,,1.95,ok,,,1.369
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,c997d53083dff6918a3f066cc76c824e43eb4ea21de33c51,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5531,574,5507,550,26,0.8962,False,0.0,The Man Is Armed,,2.56,ok,,,1.823
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,29ec971fbdf0df2d0c41c497de945024db6159c0c30be307,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5513,567,5495,549,20,0.8972,False,0.0588,"The director of the film Lady Magdalene's, J. Neil Schulman, won three film-festival awards: ""Best Cut Film"" at the 2008 San Diego, ""Audience Choice Award"" at the 2008 Anthem Festival/FreedomFest, and ""Special Jury Prize for Libertarian"" at the 2010 Anthem Festival/F",Prometheus Award,5.95,ok,,,1.812
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,d0b11838d26195f89d1568431f88a02b4f4d8c9cdf99e04a,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",6628,681,6607,660,22,0.8973,False,0.8,"Newport, Monmouthshire, Wales","Newport, Wales",3.05,ok,,,2.618
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,44b7f326c7b3c430968c237ee4017425d03eef586d5d6cb7,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4506,466,4488,448,20,0.8966,False,0.0,Pavel Petrovich Bulakhov,,1.81,ok,,,1.21
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,24591a37ff748fb849a62e6a4f4095f7089d7ced43595d01,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5273,548,5250,525,25,0.8961,True,0.2353,"Bogdan Țăruș was born first. Bogdan Țăruș was born on 1 August 1975, while Robert Wulnikowski was born on 11 July 1977.",Bogdan Țăruș,4.25,ok,,,1.657
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,77a79ad1902a4732e8030d79380395b7e614d65de3cdd038,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",2065,230,2038,203,28,0.8886,True,1.0,Do Musafir,Do Musafir,0.84,ok,,,0.254
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,2c605656720054b6c9e6e0f15f99c1b4675db67e6e098cee,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",1435,168,1407,140,30,0.8829,True,0.1333,"Yes, both Howard Lake (British Columbia) and North Buck Lake (Alberta) are located in Canada.",yes,1.43,ok,,,0.123
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,f7abcc33c22de53769935182a278a199e9f263a12e56673e,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4900,510,4877,487,24,0.8959,True,1.0,Mumbai,Mumbai,1.77,ok,,,1.431
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,d0ebddd00bfc9c5747021ae27c0ea5cdf21355bc86b83753,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",6562,676,6540,654,23,0.897,False,0.2353,"Maurice De Berkeley, 4Th Baron Berkeley's maternal grandfather is Roger Mortimer.","Roger Mortimer, 1st Earl of March",3.44,ok,,,2.567
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,4db5bcd1d49fce674507d9128850eb71b808b7dc4246e882,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",6199,633,6184,618,16,0.8979,True,0.8571,"St Patrick's College, Dublin",St Patrick's College,3.09,ok,,,2.29
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,5a867841d94c9f88f3bc0c333e93484486b09341db474bd6,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5296,553,5270,527,27,0.8956,True,0.1429,"The place of death of Sancha of Castile, Queen of Navarre's mother, Berengaria of Barcelona, is Palencia.",Palencia,3.13,ok,,,1.672
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,3816f7d8e90a5497a1c0e415bf25218037c690e8e4d0d016,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5855,606,5832,583,24,0.8965,False,0.0,Denmark,,2.6,ok,,,2.043
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,7218faa7d718853f8df4329a7242806cf70e63ece56f8cdb,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",6236,640,6217,621,21,0.8974,True,1.0,Poznań,Poznań,2.53,ok,,,2.318
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,059802de84ebd63ee99284c9cb2b7db2d45ca66c55e68ee1,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5633,587,5606,560,29,0.8958,True,0.3333,"Miley Naa Miley Hum was released more recently. Dance With A Stranger was released in 1985, while Miley Naa Miley Hum was released in 2011.",Miley Naa Miley Hum,4.38,ok,,,1.891
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,c1d354f1d1855b21eb3c3cd204d5030080ef9e3c7e4b0195,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",6185,642,6158,615,28,0.8962,True,1.0,From Corleone To Brooklyn,From Corleone To Brooklyn,3.1,ok,,,2.28
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,919cc6b1e482c475dc93740aae3549bc6012d644fb29562c,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4839,503,4817,481,24,0.8961,True,1.0,Jugband Blues,Jugband Blues,2.01,ok,,,1.396
