model_key,model_hf_id,task,example_id,setting_name,evaluator_layer,evaluator_heads,original_input_tokens,compressed_input_tokens,original_context_tokens,compressed_context_tokens,observation_window_tokens,input_token_reduction,exact_match,f1,prediction,best_answer,elapsed_s,status,error_type,error_message,attention_estimated_gb
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,44864cf7bbca78294d1b24c5acfa035f30849d802356aad4,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4749,1204,4726,1181,25,0.7465,True,1.0,Milan,Milan,4.42,ok,,,1.344
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,c9e8d02824dfbdf95fe9f90c45dc13bc12f45b6969b1467b,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",3806,971,3780,945,28,0.7449,True,0.1538,X-Paroni (1964) came out earlier than Mi Novia Está De Madre (2007).,X-Paroni,4.18,ok,,,0.863
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,ececb22cb4bba60194702771c0d4de89658a4798d7efa1a1,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",2889,738,2867,716,23,0.7445,True,0.6667,"Washington, D.C.",Washington,4.0,ok,,,0.497
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,f5cf6d94b9e4e7adfc30d262396bc29e201d9e07ead1d088,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5292,1341,5267,1316,26,0.7466,True,0.4,"Women'S Suffrage Journal was established first in 1870, while Mostar (Magazine) was established in 2005.",Women'S Suffrage Journal,4.47,ok,,,1.669
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,8af3f07b73fabc0cc4ef4e6928818d1ff08ead9f41a5085a,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",2963,758,2940,735,24,0.7442,False,0.0,"No, Ding Yaping is Chinese and German, while Johann Christian Gustav Lucae is German.",,4.02,ok,,,0.523
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,be0651d84c04af5de43e28cf89e78d7e87490e637167632e,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4699,1189,4679,1169,22,0.747,False,0.0,"The mother of the director of film Atomised (Film) is not mentioned in the passage. The passage only mentions the director of the film, Oskar Roehler, and the film itself, but does not provide any information about his mother. However, it does mention that the film is based on the novel ""Les Partaires"" by Michel Houellebecq, but it does not mention",,4.4,ok,,,1.316
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,3cff7074281c58717aa65021d875cc1e6a6321f71cd77742,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4357,1107,4333,1083,25,0.7459,False,0.5,1813,1 August 1813,4.3,ok,,,1.132
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,9ce10c5072e04cbd0d81d7e721fba8cf8062cc665fd32314,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5431,1375,5407,1351,26,0.7468,False,0.0,"The place of birth of the director of film Bhagirathi (Film) is not mentioned in the passage. However, the place of birth of the lead actress Bhavana is not mentioned either. The passage only mentions that the film is based on a folktale from North Karnataka, ""Kereara"", which is a region in India. Therefore, it can be inferred that the director of",,4.61,ok,,,1.758
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,8720ebfc91b6860392a2b7b0ba954b0cd16ffd8c360a1f2b,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",1549,407,1522,380,28,0.7372,False,0.0,The question cannot be answered based on the information provided.,,3.85,ok,,,0.143
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,64d6357ab735a8542112f87893a6e7c89b1b307bdb0e24c7,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5523,1396,5502,1375,22,0.7472,False,0.0,Raglan,,4.57,ok,,,1.818
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,93ef40c0bfa088c2a2dd3302976a950cba3e8d97767f65ce,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",3508,895,3483,870,27,0.7449,True,1.0,The Market Of Souls,The Market Of Souls,4.08,ok,,,0.733
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,a49e29926d7019e6cbaf6b0610453eda22fa1ce9043f5829,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5333,1349,5311,1327,24,0.747,True,0.1818,Mary of Enghien died in Lecce at the age of 78.,Lecce,4.56,ok,,,1.695
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,2df722c08f52cbf987c84019f7f2e5455cd29992738441cc,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",1166,317,1132,283,36,0.7281,True,0.069,"No, they are not located in the same country. Yana Urqu (Q'umirqucha) is located in Peru, while Puka Rumi is located in Peru as well. However, the question is asking if they are in the same country, and since they are both in Peru, the answer is yes, they are in the same country. The question is asking if they",yes,3.82,ok,,,0.081
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,550f734c7ef908fcfe6b1b7e761826340f00abaa5eb305a0,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",3982,1015,3956,989,27,0.7451,False,0.0,A Woman Has Killed,,4.18,ok,,,0.945
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,78227cb74e7b2401070e50abff8069510f5e5ccec0a2479f,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5559,1409,5533,1383,27,0.7465,True,1.0,Contragolpe,Contragolpe,4.6,ok,,,1.842
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,3723ec96e3b1af88c73edaa0a5e87f20194d9d212a67b615,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",3659,929,3639,909,21,0.7461,True,0.25,"De AS was established first in December 1972, while Rock Street Journal was established in January 1993.",De As,4.17,ok,,,0.798
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,bdb42f1c30e16bbcdf6f0ab7c1f76765ddaa5817ee5e674b,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5023,1276,4996,1249,29,0.746,False,0.0,Katherine Skipwith,,4.4,ok,,,1.504
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,018c9c2d781ea2c9d57a31bd2e0ff30b55e77017a319484a,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4553,1152,4534,1133,21,0.747,True,1.0,"Fairmont, West Virginia","Fairmont, West Virginia",4.31,ok,,,1.236
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,6a60fa19187345478a447b63d8f52a1cb5341e964cda29db,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",3936,1000,3914,978,24,0.7459,True,0.1429,"The passage does not mention the birthplace of the composer of the film Consenting Adults (1992 Film). However, it does mention that the composer of the film's score, Michael Small, was born in New York City. But Michael Small was not the composer of the film Consenting Adults (1992 Film). The passage does not mention the composer of the film Consenting Adults (1992",New York,4.1,ok,,,0.923
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,81c8cd41355e5f0489dad4010b5fd414b817f7a9134affc2,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5370,1362,5344,1336,28,0.7464,True,0.25,"Mirjam Polkunen was born first, on 2 March 1926. Vytautas Straižys was born on 20 August 1936.",Mirjam Polkunen,4.46,ok,,,1.719
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,5421c1e591296d64636a7e99fbfe98dddfed0f83d2053380,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4744,1202,4722,1180,24,0.7466,False,0.087,"The mother of the director of film Dalida (2017 Film) is not mentioned in the passage. However, the passage mentions that the director of the film Dalida (2017 Film) is Lisa Azuelos. Lisa Azuelos is the daughter of El Azuelos Laforêt. Therefore, El Azuelos Laforêt is the mother of Lisa Azuelos, the",Marie Laforêt,4.27,ok,,,1.341
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,13dde588b81d1de4a9984418bf3d6791de7d1b1edf21d61b,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4891,1240,4867,1216,26,0.7465,True,0.2759,"Mülheim an der Ruhr, Germany. (Helge Schneider) (Passage 2) (Note: The question is asking for the birthplace of the director of the film, which is Helge Schneider, not the birthplace of the character Nihil Baxter.) (Passage 9) (Note: The question is asking for the birthplace of the director of the film,",Mülheim an der Ruhr,4.41,ok,,,1.426
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,0cf27c68148c99571860af561ce5f64c4524fde278defc63,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4573,1159,4552,1138,23,0.7466,True,0.3077,"Nathaniel McLenaghan died first, in 1912, while Frederick Cleveland Morgan died in 1962.",Nathaniel Mclenaghan,4.44,ok,,,1.246
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,1ff4dc6c1f7c02445945ced1b35a08544d7ba76089675883,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5055,1280,5033,1258,24,0.7468,True,1.0,Hong Kong Film Award for Best Director,Hong Kong Film Award for Best Director,4.46,ok,,,1.523
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,0c43156b7d6bc17425a89dc6c6d48fc8c2c72ac9eba55a87,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",938,254,912,228,28,0.7292,True,0.1667,"Yes, both Gut (Crișul Alb) and Gepiș are located in Romania.",yes,3.85,ok,,,0.052
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,a14e739445167b1be10d3a125f958a244c4b378261598a57,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5678,1436,5655,1413,25,0.7471,False,0.0,"Big Bear Lake, California.",,4.54,ok,,,1.922
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,1038dcf795ffefdb5d947e54a7e2d3b04d73895e482fd324,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",3566,908,3544,886,24,0.7454,False,0.0,"No, Twin Cairns Island is located in Canada, while Nova Zembla Island is also located in Canada.",,4.12,ok,,,0.758
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,188123e1b35a7de33fc44a40b55ab9ff0b59d29dc30f9148,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5863,1489,5832,1458,33,0.746,True,0.2,The place of birth of the director of film A Chrysanthemum Bursts In Cincoesquinas is Buenos Aires. Daniel Burman was born in Buenos Aires.,Buenos Aires,4.68,ok,,,2.049
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,9b0dc01a1388db020e5c5c428a002d099f8a35544e9b6261,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4495,1142,4470,1117,26,0.7459,False,0.0,Poveri Milionari,,4.33,ok,,,1.204
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,2a0554b724822b6c611539e39b44381f752acdecce4868ad,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4483,1136,4462,1115,23,0.7466,True,0.25,"Antoine Casavant was born first, on October 20, 1826, while Abdul Ali Lalu was born on October 20, 1932.",Antoine Casavant,4.33,ok,,,1.198
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,37022dee1597491021c2aa7522276a600eb0dd316f12cbb6,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5381,1361,5359,1339,23,0.7471,True,1.0,Marie of Hohenstaufen,Marie of Hohenstaufen,4.59,ok,,,1.726
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,b8ffb375e75ee2976b8825d05d48c34638c7ffeb6d67baff,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4915,1243,4895,1223,21,0.7471,False,0.0,Count Fernando Bermúdez de Cea,,4.41,ok,,,1.44
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,33e3bc2dc011e79c047553153b1ab176c6a08f923af245ec,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",6582,1659,6563,1640,20,0.7479,False,0.5,Rathold Rátót,Leustach Rátót,4.79,ok,,,2.582
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,517da14d56782303ccf8ec057b86bf43169b6f2edcd6d0f1,4x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4037,1025,4015,1003,24,0.7461,True,0.5714,The University of Wisconsin-Madison.,University of Wisconsin,4.22,ok,,,0.971
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,670498f9d7fd2582c5791cad2fe212f580d316fa49a8a984,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4998,525,4970,497,30,0.895,True,1.0,Pope John X.,Pope John X,4.27,ok,,,1.489
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,3dd1ade26fd583844dd2af051d61eb20856ccc8e23abae59,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",2198,238,2177,217,23,0.8917,True,1.0,Pleiospilos,Pleiospilos,3.95,ok,,,0.288
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,90caafc7fe51eee4143874971f67bb3e0107d26179c437f7,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5859,606,5836,583,24,0.8966,True,0.6667,"Louisville, Kentucky.",Louisville,4.53,ok,,,2.046
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,de85aaa5c535ba20bdcad5fbabfe13a03687374265a57b44,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5077,526,5056,505,23,0.8964,True,0.25,"Yes, both mines were located in Canada.",yes,4.4,ok,,,1.536
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,5da42038bb9d29bb30e4094504ad06dc2d43afa373568686,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",6285,650,6261,626,26,0.8966,True,0.0667,"No, they are not. Kaiping is located in Guangdong Province, while Pingxiang, Guangxi is located in Guangxi Zhuang Autonomous Region. Guandong is not a province in China, it seems to be a typo or a mistake in the passage. The correct province is Guangdong.",no,4.69,ok,,,2.354
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,c9f8b2166f7c44bf2e0843b2c77fb9fa5738af275555ca73,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",3445,364,3423,342,23,0.8943,True,0.8,The Atlantic Ocean.,Atlantic Ocean,4.1,ok,,,0.707
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,b6352c61b4a748448ce38882861cd5ae5f7f2869a81e92a1,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",3055,325,3033,303,24,0.8936,False,0.0,Band-e-Amir,,4.05,ok,,,0.556
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,3a75aba6bc2496016339474aef28ffdc9dbebdc00ccc166b,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5087,529,5064,506,25,0.896,False,0.25,The Atlantic Ocean and Fire Island.,Long Island,4.38,ok,,,1.542
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,1fd7df3ba224e985f87e976c7a4a67ddc1012a249a542bea,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",3459,377,3424,342,36,0.891,True,0.0,The waterfowl that are a medium sized version of the animal are the pochard ducks.,,4.14,ok,,,0.713
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,d7d92c85b8becc33e60fc03507933f8eaf53b5e1067286de,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4945,525,4911,491,35,0.8938,True,0.4348,"Umina Beach, New South Wales. (Note: The passage mentions that Tessa was born in Ulladulla, but grew up in Umina Beach.)","Umina Beach, New South Wales",4.31,ok,,,1.458
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,4567b6935bf5c64a1974b1089d67d176d9acac6b29836cb7,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4220,471,4165,416,56,0.8884,True,0.087,"The correct answer is IK Start. The question is based on the information provided in the passage about the 2011 La Manga Cup, which states that Viking won the tournament by beating Start on goal differential. The passage also mentions that IK Start is a Norwegian football club from Kristiansand that currently plays in Tippeligaen, having been promoted from Adeccoligaen in 2012",IK Start,4.4,ok,,,1.061
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,d3b197d5b4da1198fc9c232524faced0f528b89f919b8061,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5289,544,5272,527,19,0.8971,True,0.25,Both Allure and Claudia are beauty magazines.,Allure,4.51,ok,,,1.667
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,4670f2a542ac06d27e47a74a042cf57f743fba34722a7dc5,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4138,454,4093,409,47,0.8903,True,1.0,William,William,4.25,ok,,,1.021
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,9dc6d234e2406aef691ea02ddc2064f343fc30cbc534c937,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5731,592,5709,570,24,0.8967,True,0.1667,"Yes, both Pothos and Tibouchina Aubl are flowering genus of plants.",yes,4.72,ok,,,1.958
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,5e7675388334946fc508c4c8ac4ab0c491910fcc0e048bfd,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5262,547,5238,523,25,0.896,True,0.1429,"SR connector is based on the BNC connector, which is often used for coaxial cable.",coaxial,4.33,ok,,,1.65
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,78e73e15102e688a5b5f43155b11658907db8caa30fdb16e,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",1755,201,1726,172,31,0.8855,False,1.0,"Suining had a population of 658,798 in 2002.","In 2002, Suining had a population of 658,798.",3.91,ok,,,0.184
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,4d6aafffd109cb61fd543f44bda770fda0cf1e1c3798548b,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4427,474,4392,439,35,0.8929,True,1.0,Albert Park,Albert Park,4.35,ok,,,1.168
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,ddd046530f4979511397f82fe5391d0a646c0aa18225a98e,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4754,489,4738,473,18,0.8971,True,0.1212,"The passage does not mention the birthplace of the husband of Maude Smith. However, it does mention that Maude Smith was born in Toronto, Ontario. The passage also mentions that Maude Smith was married to John A. McDougald, but it does not mention his birthplace. Therefore, the correct answer is ""The passage does not mention the birthplace of the husband of Maude","Toronto, Ontario",4.34,ok,,,1.347
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,57543e0892f90733bf97dc270cdb36eb9bf8e2230940bcb9,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",3758,400,3731,373,29,0.8936,True,1.0,Henry Goes Arizona,Henry Goes Arizona,4.1,ok,,,0.842
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,ee29eb2556135405fa19a48b0abdff0aceddef7594169c33,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5082,524,5064,506,20,0.8969,False,0.0,"There is no information in the provided passages about the death of William Le Poer Trench's father. However, we can infer that William Le Poer Trench (1771-1846) was the son of William Power Keating Trench, 1st Earl of Clancarty, as mentioned in Passage 8. But there is no information about the death of William Power Keating",,4.35,ok,,,1.539
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,884614fa7d0fe723587d2f2677d3f2143cd13ab74391bea6,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5624,578,5606,560,19,0.8972,True,1.0,"Dayton, Ohio.","Dayton, Ohio",4.35,ok,,,1.885
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,7940c60a5ff2d81b62d118253577d1d891057ca45695e91a,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4760,495,4738,473,24,0.896,True,0.1333,"The place of birth of the director of film Sweepstakes (Film) is not mentioned in the given passages. However, the director of the film Sweepstakes is mentioned as Albert S. Rogell, and his birthplace is mentioned as Oklahoma City, Oklahoma. But the question is asking for the place of birth of the director of the film Sweepstakes, not Albert S. Rogell. Therefore,","Oklahoma City, Oklahoma",4.24,ok,,,1.35
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,63df7238a0005c6bffc122ca97570a95eb1d3711abaee205,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",2154,232,2135,213,21,0.8923,True,0.2,"Yes, both Nick Varner and Carl Duser are American.",yes,3.94,ok,,,0.277
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,7140432f1c424674d04ea819fa63f85aa4f154d72ab66285,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5532,568,5515,551,19,0.8973,False,0.0,There is no information about Marcus Annius Libo's aunt in the provided passages.,,4.38,ok,,,1.824
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,6e7d2d0700c8ec6fc15dc188c42d8104b89935219254fdaf,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4261,445,4240,424,23,0.8956,False,0.3333,"Perth, Western Australia","Castlemaine, Victoria, Australia",4.29,ok,,,1.082
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,9b0b29e391c61c570b20fae813486bc757c1fb7d25d83049,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",6340,652,6320,632,21,0.8972,False,0.0,Bhanurangsi Savangwongse,,4.56,ok,,,2.396
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,ead67129fee9b0024c9c3f53041469d74cf8a0281e39febb,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4644,494,4611,461,35,0.8936,False,0.0,"No, they do not share the same nationality. Reginald Fogwell, the director of Betrayal (1932 film), is British, while Gabrielle Beaumont, the director of The Godsend (film), is British as well. However, the question is asking if they share the same nationality, and since they are both British, the answer is no, they do not share a",,4.24,ok,,,1.285
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,7a35ba110f4c26f7eb9d4dcc2e8c1baac383c777f0904976,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4337,458,4310,431,29,0.8944,True,0.4211,"The director of Khud-Daar was born in 1935, while the director of Murderer In The Fog was born in 1912. Therefore, the director of Khud-Daar was born later than the director of Murderer In The Fog.",Murderer In The Fog,4.28,ok,,,1.121
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,f0523a41000b43996413780968b611c3f4d28b87f4acc859,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",1763,202,1734,173,30,0.8854,True,0.125,"No, Revolt In The Big House is from the United States, and The Fugitive (1914 Film) is from Russia/France.",no,3.9,ok,,,0.185
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,5844352bd3fe5898756970abec3099ec694be6ad15c498db,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",2530,276,2504,250,27,0.8909,True,0.5,Indradhanura Chhai (1993) came out earlier than The Death Of Black King (no information available).,The Death Of Black King,4.22,ok,,,0.382
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,35cbcb102aa5b4f9188011190e0f30456df5673fcddacf49,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5024,526,4997,499,28,0.8953,True,0.4286,Prince Of Arcadia (1933) was released earlier than Italia-Germania 4-3 (1990).,Prince Of Arcadia,4.4,ok,,,1.504
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,67705e148a6e0540819f466bb4fdc73ed2e5cbcd64d80930,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5525,571,5504,550,23,0.8967,True,1.0,Köln,Köln,4.5,ok,,,1.819
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,62616c28af945825f87a95c47c1783dc284b06ec2d447402,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",3134,331,3114,311,22,0.8944,True,1.0,William Pooley,William Pooley,4.03,ok,,,0.585
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,cab5465c3f7663e5d72c15a32bc04c8a917dac3c03828814,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4474,468,4451,445,24,0.8954,False,0.0,Seville,,4.27,ok,,,1.193
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,c997d53083dff6918a3f066cc76c824e43eb4ea21de33c51,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5228,544,5204,520,26,0.8959,True,1.0,Wolf Warrior,Wolf Warrior,4.39,ok,,,1.629
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,29ec971fbdf0df2d0c41c497de945024db6159c0c30be307,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5163,533,5144,514,21,0.8968,False,0.0,"3 awards: ""Best Cutting Film"" at 2008 San Diego Festival, ""Audience International Film Festival Hollywood Citywalk and "" for Libertarian Ideals"" at 2011 Anthem's Las Vegas.",,4.47,ok,,,1.589
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,d0b11838d26195f89d1568431f88a02b4f4d8c9cdf99e04a,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",6087,628,6065,606,23,0.8968,False,0.0,Amsterdam,,4.63,ok,,,2.208
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,44b7f326c7b3c430968c237ee4017425d03eef586d5d6cb7,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4270,443,4252,425,20,0.8963,False,0.0,Vasily Karatygin,,4.18,ok,,,1.087
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,24591a37ff748fb849a62e6a4f4095f7089d7ced43595d01,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4999,523,4973,497,28,0.8954,True,0.2353,"Bogdan Țăruș was born first, on August 1, 1975, while Robert Wulnikowski was born on July 11, 1977.",Bogdan Țăruș,4.37,ok,,,1.49
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,77a79ad1902a4732e8030d79380395b7e614d65de3cdd038,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",1946,217,1921,192,26,0.8885,True,1.0,Do Musafir,Do Musafir,3.93,ok,,,0.226
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,2c605656720054b6c9e6e0f15f99c1b4675db67e6e098cee,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",1180,143,1152,115,30,0.8788,True,0.25,"Yes, both lakes are located in Canada.",yes,3.94,ok,,,0.083
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,f7abcc33c22de53769935182a278a199e9f263a12e56673e,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4490,468,4468,446,23,0.8958,True,1.0,Mumbai,Mumbai,4.34,ok,,,1.202
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,d0ebddd00bfc9c5747021ae27c0ea5cdf21355bc86b83753,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",6099,629,6077,607,23,0.8969,False,0.0,"Thomas De Berkeley, 3Rd Baron Berkeley",,4.65,ok,,,2.217
