model_key,model_hf_id,task,example_id,setting_name,evaluator_layer,evaluator_heads,original_input_tokens,compressed_input_tokens,original_context_tokens,compressed_context_tokens,observation_window_tokens,input_token_reduction,exact_match,f1,prediction,best_answer,elapsed_s,status,error_type,error_message,attention_estimated_gb
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,be0651d84c04af5de43e28cf89e78d7e87490e637167632e,4x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4699,1189,4679,1169,22,0.747,True,1.0,Gisela Elsner,Gisela Elsner,5.19,ok,,,2.632
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,3cff7074281c58717aa65021d875cc1e6a6321f71cd77742,4x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4357,1107,4333,1083,25,0.7459,False,0.5,1813,1 August 1813,4.35,ok,,,2.263
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,9ce10c5072e04cbd0d81d7e721fba8cf8062cc665fd32314,4x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5431,1375,5407,1351,26,0.7468,True,0.2222,"Baraguru village in the Tumkur district, Karnataka state.",Tumkur,7.36,ok,,,3.516
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,8720ebfc91b6860392a2b7b0ba954b0cd16ffd8c360a1f2b,4x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",1549,407,1522,380,28,0.7372,True,1.0,Altuğ Çelikbilek,Altuğ Çelikbilek,2.3,ok,,,0.286
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,64d6357ab735a8542112f87893a6e7c89b1b307bdb0e24c7,4x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5523,1396,5502,1375,22,0.7472,False,0.0,Northampton,,5.94,ok,,,3.636
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,93ef40c0bfa088c2a2dd3302976a950cba3e8d97767f65ce,4x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",3508,895,3483,870,27,0.7449,True,1.0,The Market Of Souls,The Market Of Souls,13.14,ok,,,1.467
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,a49e29926d7019e6cbaf6b0610453eda22fa1ce9043f5829,4x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5333,1349,5311,1327,24,0.747,True,1.0,Lecce,Lecce,5.77,ok,,,3.39
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,2df722c08f52cbf987c84019f7f2e5455cd29992738441cc,4x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",1166,317,1132,283,36,0.7281,True,0.25,"Yes, both mountains are located in Peru.",yes,2.05,ok,,,0.162
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,550f734c7ef908fcfe6b1b7e761826340f00abaa5eb305a0,4x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",3982,1015,3956,989,27,0.7451,True,1.0,Cuchillos De Fuego,Cuchillos De Fuego,13.63,ok,,,1.89
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,78227cb74e7b2401070e50abff8069510f5e5ccec0a2479f,4x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5559,1409,5533,1383,27,0.7465,True,0.1111,"Contragolpe, as Alejandro Doria, the director of Contragolpe, died in 2009, while Roy Ward Baker, the director of Tiger In The Smoke, died in 2010.",Contragolpe,11.41,ok,,,3.684
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,3723ec96e3b1af88c73edaa0a5e87f20194d9d212a67b615,4x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",3659,929,3639,909,21,0.7461,True,0.2857,"De As was established first in 1972, while Rock Street Journal was established in 1993.",De As,5.96,ok,,,1.596
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,bdb42f1c30e16bbcdf6f0ab7c1f76765ddaa5817ee5e674b,4x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5023,1276,4996,1249,29,0.746,False,0.0,Margaret Clinton,,5.12,ok,,,3.008
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,018c9c2d781ea2c9d57a31bd2e0ff30b55e77017a319484a,4x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4553,1152,4534,1133,21,0.747,True,0.2308,"Aretas B. Fleming was born in Fairmont, West Virginia, but the passage does not explicitly state this. However, it does mention that he died in Fairmont, West Virginia.","Fairmont, West Virginia",9.23,ok,,,2.471
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,6a60fa19187345478a447b63d8f52a1cb5341e964cda29db,4x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",3936,1000,3914,978,24,0.7459,True,0.8,New York City,New York,3.43,ok,,,1.847
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,81c8cd41355e5f0489dad4010b5fd414b817f7a9134affc2,4x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5370,1362,5344,1336,28,0.7464,True,0.2353,"Mirjam Polkunen was born first, on 2 March 1926, while Vytautas Straižys was born on 20 August 1936.",Mirjam Polkunen,9.49,ok,,,3.438
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,5421c1e591296d64636a7e99fbfe98dddfed0f83d2053380,4x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4744,1202,4722,1180,24,0.7466,True,1.0,Marie Laforêt,Marie Laforêt,4.45,ok,,,2.683
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,13dde588b81d1de4a9984418bf3d6791de7d1b1edf21d61b,4x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4891,1240,4867,1216,26,0.7465,True,1.0,Mülheim an der Ruhr,Mülheim an der Ruhr,5.43,ok,,,2.852
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,0cf27c68148c99571860af561ce5f64c4524fde278defc63,4x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4573,1159,4552,1138,23,0.7466,True,0.3077,"Nathaniel McLenaghan died first in 1912, while Frederick Cleveland Morgan died in 1962.",Nathaniel Mclenaghan,7.07,ok,,,2.493
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,1ff4dc6c1f7c02445945ced1b35a08544d7ba76089675883,4x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5055,1280,5033,1258,24,0.7468,True,0.5385,"The director of film Tiramisu (2002 Film), Dante Lam, earned the Hong Kong Film Award for Best Director for his work on Beast Stalker.",Hong Kong Film Award for Best Director,9.09,ok,,,3.046
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,0c43156b7d6bc17425a89dc6c6d48fc8c2c72ac9eba55a87,4x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",938,254,912,228,28,0.7292,True,0.1667,"Yes, both Gut (Crișul Alb) and Gepiș are located in Romania.",yes,3.48,ok,,,0.105
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,a14e739445167b1be10d3a125f958a244c4b378261598a57,4x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5678,1436,5655,1413,25,0.7471,True,0.5,"Gura Humorului, Austro-Hungarian Empire (now Romania)",Gura Humorului,7.37,ok,,,3.843
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,1038dcf795ffefdb5d947e54a7e2d3b04d73895e482fd324,4x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",3566,908,3544,886,24,0.7454,False,0.0,"No, Twin Cairns Island is not mentioned in the passages, but based on the information provided, Nova Zembla Island is located in Canada, and there is no information about Twin Cairns Island.",,8.13,ok,,,1.516
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,188123e1b35a7de33fc44a40b55ab9ff0b59d29dc30f9148,4x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5863,1489,5832,1458,33,0.746,True,1.0,Buenos Aires,Buenos Aires,6.47,ok,,,4.098
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,9b0dc01a1388db020e5c5c428a002d099f8a35544e9b6261,4x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4495,1142,4470,1117,26,0.7459,True,1.0,Winter Sleepers,Winter Sleepers,14.52,ok,,,2.409
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,2a0554b724822b6c611539e39b44381f752acdecce4868ad,4x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4483,1136,4462,1115,23,0.7466,True,0.2857,"Antoine Casavant was born first, in 1826, while Abdul Ali Lalu was born in 1932.",Antoine Casavant,7.36,ok,,,2.396
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,37022dee1597491021c2aa7522276a600eb0dd316f12cbb6,4x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5381,1361,5359,1339,23,0.7471,True,1.0,Marie of Hohenstaufen,Marie of Hohenstaufen,6.26,ok,,,3.452
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,b8ffb375e75ee2976b8825d05d48c34638c7ffeb6d67baff,4x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4915,1243,4895,1223,21,0.7471,False,0.0,Fernando Flaínez,,5.16,ok,,,2.88
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,33e3bc2dc011e79c047553153b1ab176c6a08f923af245ec,4x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",6582,1659,6563,1640,20,0.7479,False,0.5,Rathold Rátót,Leustach Rátót,7.14,ok,,,5.164
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,517da14d56782303ccf8ec057b86bf43169b6f2edcd6d0f1,4x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4037,1025,4015,1003,24,0.7461,True,0.6667,University of Wisconsin-Madison,University of Wisconsin,4.45,ok,,,1.943
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,670498f9d7fd2582c5791cad2fe212f580d316fa49a8a984,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4998,525,4970,497,30,0.895,True,1.0,Pope John X,Pope John X,4.0,ok,,,2.978
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,3dd1ade26fd583844dd2af051d61eb20856ccc8e23abae59,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",2198,238,2177,217,23,0.8917,True,1.0,Pleiospilos,Pleiospilos,1.82,ok,,,0.576
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,90caafc7fe51eee4143874971f67bb3e0107d26179c437f7,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5859,606,5836,583,24,0.8966,True,0.6667,"Louisville, Kentucky",Louisville,5.7,ok,,,4.092
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,de85aaa5c535ba20bdcad5fbabfe13a03687374265a57b44,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5077,526,5056,505,23,0.8964,True,0.25,"Yes, both mines were located in Canada.",yes,5.43,ok,,,3.073
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,5da42038bb9d29bb30e4094504ad06dc2d43afa373568686,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",6285,650,6261,626,26,0.8966,True,0.1333,"No, Kaiping is located in Guangdong Province, while Pingxiang, Guangxi is located in the Guangxi Zhuang Autonomous Region.",no,9.75,ok,,,4.709
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,c9f8b2166f7c44bf2e0843b2c77fb9fa5738af275555ca73,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",3445,364,3423,342,23,0.8943,True,0.8,The Atlantic Ocean.,Atlantic Ocean,3.03,ok,,,1.415
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,b6352c61b4a748448ce38882861cd5ae5f7f2869a81e92a1,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",3055,325,3033,303,24,0.8936,False,0.5714,Band-e-Amir National Park,Band-e Amir National Park,2.89,ok,,,1.113
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,3a75aba6bc2496016339474aef28ffdc9dbebdc00ccc166b,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5087,529,5064,506,25,0.896,True,0.6667,Long Island and Fire Island,Long Island,4.97,ok,,,3.085
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,1fd7df3ba224e985f87e976c7a4a67ddc1012a249a542bea,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",3459,377,3424,342,36,0.891,True,0.6667,Diving duck,duck,2.92,ok,,,1.426
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,d7d92c85b8becc33e60fc03507933f8eaf53b5e1067286de,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4945,525,4911,491,35,0.8938,False,0.5714,Umina Beach,"Umina Beach, New South Wales",4.41,ok,,,2.915
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,4567b6935bf5c64a1974b1089d67d176d9acac6b29836cb7,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4220,471,4165,416,56,0.8884,False,0.6667,Start,IK Start,3.02,ok,,,2.123
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,d3b197d5b4da1198fc9c232524faced0f528b89f919b8061,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5289,544,5272,527,19,0.8971,True,0.25,Both Allure and Claudia are beauty magazines.,Allure,5.82,ok,,,3.335
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,4670f2a542ac06d27e47a74a042cf57f743fba34722a7dc5,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4138,454,4093,409,47,0.8903,True,1.0,William,William,3.04,ok,,,2.041
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,9dc6d234e2406aef691ea02ddc2064f343fc30cbc534c937,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5731,592,5709,570,24,0.8967,True,0.1667,"Yes, both Pothos and Tibouchina Aubl are flowering genus of plants.",yes,7.49,ok,,,3.915
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,5e7675388334946fc508c4c8ac4ab0c491910fcc0e048bfd,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5262,547,5238,523,25,0.896,True,0.6667,Coaxial cable.,coaxial,4.72,ok,,,3.301
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,78e73e15102e688a5b5f43155b11658907db8caa30fdb16e,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",1755,201,1726,172,31,0.8855,False,1.0,"Suining had a population of 658,798 in 2002.","In 2002, Suining had a population of 658,798.",3.04,ok,,,0.367
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,4d6aafffd109cb61fd543f44bda770fda0cf1e1c3798548b,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4427,474,4392,439,35,0.8929,True,1.0,Albert Park,Albert Park,3.89,ok,,,2.336
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,ddd046530f4979511397f82fe5391d0a646c0aa18225a98e,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4754,489,4738,473,18,0.8971,True,1.0,"Toronto, Ontario","Toronto, Ontario",5.09,ok,,,2.694
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,57543e0892f90733bf97dc270cdb36eb9bf8e2230940bcb9,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",3758,400,3731,373,29,0.8936,True,1.0,Henry Goes Arizona,Henry Goes Arizona,13.03,ok,,,1.684
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,ee29eb2556135405fa19a48b0abdff0aceddef7594169c33,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5082,524,5064,506,20,0.8969,False,0.3333,26 March 1839,26 April 1872,4.64,ok,,,3.079
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,884614fa7d0fe723587d2f2677d3f2143cd13ab74391bea6,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5624,578,5606,560,19,0.8972,True,1.0,"Dayton, Ohio","Dayton, Ohio",4.46,ok,,,3.771
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,7940c60a5ff2d81b62d118253577d1d891057ca45695e91a,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4760,495,4738,473,24,0.896,True,1.0,"Oklahoma City, Oklahoma","Oklahoma City, Oklahoma",3.89,ok,,,2.701
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,63df7238a0005c6bffc122ca97570a95eb1d3711abaee205,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",2154,232,2135,213,21,0.8923,True,0.2,"Yes, both Nick Varner and Carl Duser are American.",yes,3.06,ok,,,0.553
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,7140432f1c424674d04ea819fa63f85aa4f154d72ab66285,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5532,568,5515,551,19,0.8973,False,0.0,Rupilia Faustina,,5.07,ok,,,3.648
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,6e7d2d0700c8ec6fc15dc188c42d8104b89935219254fdaf,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4261,445,4240,424,23,0.8956,True,1.0,"Castlemaine, Victoria, Australia","Castlemaine, Victoria, Australia",4.22,ok,,,2.164
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,9b0b29e391c61c570b20fae813486bc757c1fb7d25d83049,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",6340,652,6320,632,21,0.8972,False,0.0,Bhanurangsi Savangwongse,,6.59,ok,,,4.792
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,ead67129fee9b0024c9c3f53041469d74cf8a0281e39febb,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4644,494,4611,461,35,0.8936,True,0.4,"Yes, both are British.",yes,4.14,ok,,,2.571
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,7a35ba110f4c26f7eb9d4dcc2e8c1baac383c777f0904976,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4337,458,4310,431,29,0.8944,True,1.0,Murderer In The Fog,Murderer In The Fog,13.84,ok,,,2.242
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,f0523a41000b43996413780968b611c3f4d28b87f4acc859,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",1763,202,1734,173,30,0.8854,True,0.1333,"No, Revolt In The Big House is from America and The Fugitive (1914 Film) is from Russia-France.",no,4.8,ok,,,0.371
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,5844352bd3fe5898756970abec3099ec694be6ad15c498db,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",2530,276,2504,250,27,0.8909,True,0.5556,The Death Of Black King (1971) came out earlier than Indradhanura Chhai (1993).,The Death Of Black King,4.68,ok,,,0.763
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,35cbcb102aa5b4f9188011190e0f30456df5673fcddacf49,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5024,526,4997,499,28,0.8953,True,0.4,"Prince Of Arcadia was released earlier, in 1933, while Italia-Germania 4-3 was released in 1990.",Prince Of Arcadia,7.41,ok,,,3.009
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,67705e148a6e0540819f466bb4fdc73ed2e5cbcd64d80930,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5525,571,5504,550,23,0.8967,True,1.0,Köln,Köln,5.17,ok,,,3.639
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,62616c28af945825f87a95c47c1783dc284b06ec2d447402,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",3134,331,3114,311,22,0.8944,True,0.3333,"William Pooley died first, in 1629, while Erich Haenisch died in 1966.",William Pooley,5.05,ok,,,1.171
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,cab5465c3f7663e5d72c15a32bc04c8a917dac3c03828814,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4474,468,4451,445,24,0.8954,False,0.0,Seville,,3.51,ok,,,2.386
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,c997d53083dff6918a3f066cc76c824e43eb4ea21de33c51,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5228,544,5204,520,26,0.8959,True,1.0,Wolf Warrior,Wolf Warrior,4.21,ok,,,3.258
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,29ec971fbdf0df2d0c41c497de945024db6159c0c30be307,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5163,533,5144,514,21,0.8968,True,0.1538,"The director of film Lady Magdalene's, J. Neil Schulman, got the Prometheus Award, a libertarian science fiction award, for his novels Alongside Night and The Rainbow Cadenza.",Prometheus Award,9.69,ok,,,3.178
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,d0b11838d26195f89d1568431f88a02b4f4d8c9cdf99e04a,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",6087,628,6065,606,23,0.8968,False,0.25,"The director of the film Eisenstein In Guanajuato, Peter Greenaway, was born in Newport, Monmouthshire, Wales.","Newport, Wales",9.35,ok,,,4.417
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,44b7f326c7b3c430968c237ee4017425d03eef586d5d6cb7,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4270,443,4252,425,20,0.8963,True,0.2,"Vasily Karatygin is Pyotr Karatygin's sibling, not sibling-in-law. However, according to Passage 5, Vasily Karatygin's wife is Alexandra Kolosova, making her Pyotr Karatygin's sibling-in-law.",Alexandra Kolosova,9.92,ok,,,2.174
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,24591a37ff748fb849a62e6a4f4095f7089d7ced43595d01,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4999,523,4973,497,28,0.8954,True,0.3077,"Bogdan Țăruș was born first, in 1975, while Robert Wulnikowski was born in 1977.",Bogdan Țăruș,8.12,ok,,,2.979
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,77a79ad1902a4732e8030d79380395b7e614d65de3cdd038,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",1946,217,1921,192,26,0.8885,True,1.0,Do Musafir,Do Musafir,1.71,ok,,,0.451
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,2c605656720054b6c9e6e0f15f99c1b4675db67e6e098cee,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",1180,143,1152,115,30,0.8788,True,0.25,"Yes, both lakes are located in Canada.",yes,1.95,ok,,,0.166
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,f7abcc33c22de53769935182a278a199e9f263a12e56673e,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4490,468,4468,446,23,0.8958,True,0.08,"The passage does not mention the place of death of the director of the film Jail Yatra. However, it does mention that Bhappi Sonie, the director of another film, died at Nanavati Hospital in Mumbai.",Mumbai,9.37,ok,,,2.403
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,d0ebddd00bfc9c5747021ae27c0ea5cdf21355bc86b83753,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",6099,629,6077,607,23,0.8969,False,0.0,Richard de Beauchamp,,6.37,ok,,,4.434
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,4db5bcd1d49fce674507d9128850eb71b808b7dc4246e882,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5777,591,5762,576,16,0.8977,True,0.8571,"St Patrick's College, Dublin",St Patrick's College,5.99,ok,,,3.978
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,5a867841d94c9f88f3bc0c333e93484486b09341db474bd6,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5351,561,5322,532,30,0.8952,False,0.0,Barcelona,,4.76,ok,,,3.413
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,3816f7d8e90a5497a1c0e415bf25218037c690e8e4d0d016,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5624,586,5597,559,28,0.8958,False,0.0,Denmark,,4.18,ok,,,3.771
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,7218faa7d718853f8df4329a7242806cf70e63ece56f8cdb,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5740,591,5721,572,21,0.897,True,1.0,Poznań,Poznań,4.89,ok,,,3.928
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,059802de84ebd63ee99284c9cb2b7db2d45ca66c55e68ee1,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5471,570,5445,544,28,0.8958,True,0.3333,"Miley Naa Miley Hum was released more recently, in 2011, while Dance With A Stranger was released in 1985.",Miley Naa Miley Hum,8.57,ok,,,3.568
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,c1d354f1d1855b21eb3c3cd204d5030080ef9e3c7e4b0195,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5881,612,5854,585,28,0.8959,True,0.4211,"From Corleone To Brooklyn, because Umberto Lenzi was born in 1931, while Sam Newfield was born in 1899.",From Corleone To Brooklyn,9.3,ok,,,4.123
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,919cc6b1e482c475dc93740aae3549bc6012d644fb29562c,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4666,486,4644,464,24,0.8958,True,0.25,"Jugband Blues came out first in 1968, while Joel The Lump Of Coal came out in 2014.",Jugband Blues,6.54,ok,,,2.595
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,2e86241a9d27925aa52e039067fa83e27e305301188daef7,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",3056,327,3032,303,25,0.893,True,0.1667,"Sandflow, because Lesley Selander died in 1979, while Duilio Coletti died in 1999.",Sandflow,5.44,ok,,,1.113
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,93ff7c9369b6ff2f37896b54f6e4d8ff91c125f78ae8bf9a,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5432,563,5410,541,24,0.8964,True,0.3333,Tisch School of the Arts,Tisch,6.32,ok,,,3.517
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,544828db02efd1313bfc0a1bdeb8c3df5985c299254b0222,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5149,533,5128,512,23,0.8965,True,1.0,Eindhoven,Eindhoven,4.75,ok,,,3.161
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,b3845fcad97309850a76e3720cd829a45d2bb12ee29a9cfb,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5277,545,5257,525,22,0.8967,True,1.0,Mysore,Mysore,4.97,ok,,,3.32
