model_key,model_hf_id,task,example_id,ratio_name,compressor_model,original_input_tokens,compressed_input_tokens,output_tokens,input_token_reduction,exact_match,f1,prediction,best_answer,elapsed_s,status,error_type,error_message,compression_meta
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,3cff7074281c58717aa65021d875cc1e6a6321f71cd77742,4x,NousResearch/Llama-2-7b-hf,4357,912,80,0.7907,False,0.0,"The text does not explicitly state when Frances Vane, Marchioness Of Londonderry's father died, but it mentions that she became a marchioness in 1822 when her husband succeeded his half-brother as 3rd Marquess of Londonderry. It also mentions that her husband died in 1854. Therefore, it can be inferred that her father died before",,8.99,ok,,,"{""kwargs"": {""question"": ""When did Frances Vane, Marchioness Of Londonderry's father die?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4354, ""compressed_tokens"": 891, ""ratio"": ""4.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 22, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,9ce10c5072e04cbd0d81d7e721fba8cf8062cc665fd32314,4x,NousResearch/Llama-2-7b-hf,5431,1443,24,0.7343,False,0.0,The place of birth of the director of film Bhagirathi (Film) is not mentioned in the given text.,,12.57,ok,,,"{""kwargs"": {""question"": ""What is the place of birth of the director of film Bhagirathi (Film)?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5430, ""compressed_tokens"": 1422, ""ratio"": ""3.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 37, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,8720ebfc91b6860392a2b7b0ba954b0cd16ffd8c360a1f2b,4x,NousResearch/Llama-2-7b-hf,1549,492,18,0.6824,True,0.4,Altuğ Çelikbilek is younger than Guy Arvely Dolsin.,Altuğ Çelikbilek,5.07,ok,,,"{""kwargs"": {""question"": ""Who is younger, Guy Arvely Dolsin or Altu\u011f \u00c7elikbilek?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 1598, ""compressed_tokens"": 485, ""ratio"": ""3.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 17, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,64d6357ab735a8542112f87893a6e7c89b1b307bdb0e24c7,4x,NousResearch/Llama-2-7b-hf,5523,1436,64,0.74,False,0.0,"The text does not mention the place of death of Anne Devereux's husband. However, it does mention that Anne Devereux married William Herbert, 1st Earl of Pembroke, and that he died in 1469. The text does not provide information on the place of death of William Herbert.",,12.3,ok,,,"{""kwargs"": {""question"": ""Where was the place of death of Anne Devereux's husband?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5524, ""compressed_tokens"": 1419, ""ratio"": ""3.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 30, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,93ef40c0bfa088c2a2dd3302976a950cba3e8d97767f65ce,4x,NousResearch/Llama-2-7b-hf,3508,925,4,0.7363,False,0.0,Mayor Muthanna,,8.79,ok,,,"{""kwargs"": {""question"": ""Which film has the director who died earlier, Mayor Muthanna or The Market Of Souls?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 3503, ""compressed_tokens"": 900, ""ratio"": ""3.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 28, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,a49e29926d7019e6cbaf6b0610453eda22fa1ce9043f5829,4x,NousResearch/Llama-2-7b-hf,5333,1410,7,0.7356,False,0.0,Königsfelden.,,12.33,ok,,,"{""kwargs"": {""question"": ""Where did Catherine Of Taranto, Countess Of Copertino's mother die?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5334, ""compressed_tokens"": 1390, ""ratio"": ""3.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 34, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,2df722c08f52cbf987c84019f7f2e5455cd29992738441cc,4x,NousResearch/Llama-2-7b-hf,1166,446,9,0.6175,True,0.25,"Yes, both mountains are located in Peru.",yes,4.71,ok,,,"{""kwargs"": {""question"": ""Are both mountains, Yana Urqu (Q'Umirqucha) and Puka Rumi, located in the same country?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 1169, ""compressed_tokens"": 412, ""ratio"": ""2.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 1, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,550f734c7ef908fcfe6b1b7e761826340f00abaa5eb305a0,4x,NousResearch/Llama-2-7b-hf,3982,787,6,0.8024,True,1.0,Cuchillos De Fuego,Cuchillos De Fuego,8.06,ok,,,"{""kwargs"": {""question"": ""Which film whose director is younger, Cuchillos De Fuego or A Woman Has Killed?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4001, ""compressed_tokens"": 763, ""ratio"": ""5.2x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 24, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,78227cb74e7b2401070e50abff8069510f5e5ccec0a2479f,4x,NousResearch/Llama-2-7b-hf,5559,1551,4,0.721,True,1.0,Contragolpe,Contragolpe,13.01,ok,,,"{""kwargs"": {""question"": ""Which film has the director who died earlier, Tiger In The Smoke or Contragolpe?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5558, ""compressed_tokens"": 1528, ""ratio"": ""3.6x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 30, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,3723ec96e3b1af88c73edaa0a5e87f20194d9d212a67b615,4x,NousResearch/Llama-2-7b-hf,3659,965,39,0.7363,True,0.1905,"De AS was established first, in December 1972, while Rock Street Journal was started in January 1993. Therefore, De AS was established 21 years before Rock Street Journal.",De As,8.94,ok,,,"{""kwargs"": {""question"": ""Which magazine was established first, Rock Street Journal or De As?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 3661, ""compressed_tokens"": 946, ""ratio"": ""3.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 23, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,bdb42f1c30e16bbcdf6f0ab7c1f76765ddaa5817ee5e674b,4x,NousResearch/Llama-2-7b-hf,5023,1200,2,0.7611,False,0.0,Anne Carey,,10.5,ok,,,"{""kwargs"": {""question"": ""Who is Charles Willoughby, 10Th Baron Willoughby Of Parham's paternal grandmother?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5017, ""compressed_tokens"": 1173, ""ratio"": ""4.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 16, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,018c9c2d781ea2c9d57a31bd2e0ff30b55e77017a319484a,4x,NousResearch/Llama-2-7b-hf,4553,1123,14,0.7533,True,0.6,"Fairmont, West Virginia. (According to Passage 5)","Fairmont, West Virginia",10.26,ok,,,"{""kwargs"": {""question"": ""What is the place of birth of Carrie Watson Fleming's husband?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4551, ""compressed_tokens"": 1105, ""ratio"": ""4.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 31, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,6a60fa19187345478a447b63d8f52a1cb5341e964cda29db,4x,NousResearch/Llama-2-7b-hf,3936,980,72,0.751,False,0.0,"The passage does not mention the birthplace of the composer of the film Consenting Adults (1992 Film). However, it mentions that the film's music score was composed by Michael Small. According to Passage 2, Michael Small was born on May 30, 1939. However, the passage does not mention the birthplace of Michael Small.",,9.15,ok,,,"{""kwargs"": {""question"": ""Where was the composer of film Consenting Adults (1992 Film) born?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 3931, ""compressed_tokens"": 958, ""ratio"": ""4.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 23, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,81c8cd41355e5f0489dad4010b5fd414b817f7a9134affc2,4x,NousResearch/Llama-2-7b-hf,5370,1448,36,0.7304,True,0.2353,"Mirjam Polkunen was born first, on 2 March 1926, while Vytautas Straižys was born on 20 August 1936.",Mirjam Polkunen,12.33,ok,,,"{""kwargs"": {""question"": ""Who was born first, Vytautas Strai\u017eys or Mirjam Polkunen?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5366, ""compressed_tokens"": 1422, ""ratio"": ""3.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 27, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,5421c1e591296d64636a7e99fbfe98dddfed0f83d2053380,4x,NousResearch/Llama-2-7b-hf,4744,1255,73,0.7355,True,0.1739,"Marie Laforêt. She is a French actress and singer. Lisa Azuelos is her daughter. Lisa Azuelos is the director of the film Dalida (2017 Film). Marie Laforêt is Lisa Azuelos' mother. Therefore, Marie Laforêt is the mother of the director of the film Dalida (2017 Film).",Marie Laforêt,10.92,ok,,,"{""kwargs"": {""question"": ""Who is the mother of the director of film Dalida (2017 Film)?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4751, ""compressed_tokens"": 1234, ""ratio"": ""3.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 25, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,13dde588b81d1de4a9984418bf3d6791de7d1b1edf21d61b,4x,NousResearch/Llama-2-7b-hf,4891,1177,7,0.7594,True,1.0,Mülheim an der Ruhr,Mülheim an der Ruhr,10.81,ok,,,"{""kwargs"": {""question"": ""Where was the director of film 00 Schneider \u2013 Jagd Auf Nihil Baxter born?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4887, ""compressed_tokens"": 1154, ""ratio"": ""4.2x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 34, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,0cf27c68148c99571860af561ce5f64c4524fde278defc63,4x,NousResearch/Llama-2-7b-hf,4573,1127,45,0.7536,True,0.2222,"Nathaniel Mclenaghan died first. He died on September 26, 1912. Frederick Cleveland Morgan died on October 3, 1962. Therefore, Nathaniel Mclenaghan died first.",Nathaniel Mclenaghan,10.15,ok,,,"{""kwargs"": {""question"": ""Who died first, Frederick Cleveland Morgan or Nathaniel Mclenaghan?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4569, ""compressed_tokens"": 1106, ""ratio"": ""4.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 26, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,1ff4dc6c1f7c02445945ced1b35a08544d7ba76089675883,4x,NousResearch/Llama-2-7b-hf,5055,1169,27,0.7687,False,0.4545,The director of film Tiramisu (2002 Film) earned the award for Best Director for his work on Beast Stalker.,Hong Kong Film Award for Best Director,10.57,ok,,,"{""kwargs"": {""question"": ""Which award the director of film Tiramisu (2002 Film) earned?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5054, ""compressed_tokens"": 1151, ""ratio"": ""4.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 25, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,0c43156b7d6bc17425a89dc6c6d48fc8c2c72ac9eba55a87,4x,NousResearch/Llama-2-7b-hf,938,308,21,0.6716,True,0.1667,"Yes, both Gut (Crișul Alb) and Gepiș are located in Romania.",yes,3.5,ok,,,"{""kwargs"": {""question"": ""Are Gut (Cri\u0219ul Alb) and Gepi\u0219 both located in the same country?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 932, ""compressed_tokens"": 282, ""ratio"": ""3.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 1, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,a14e739445167b1be10d3a125f958a244c4b378261598a57,4x,NousResearch/Llama-2-7b-hf,5678,1418,62,0.7503,False,0.0,"The director of the film Gunsmoke (1953) is Nathan Juran, who was born in Austria. However, the passage does not mention the specific city or region of Austria where Nathan Juran was born. It only mentions that he was born in Austria. Therefore, the answer is Austria.",,12.5,ok,,,"{""kwargs"": {""question"": ""What is the place of birth of the director of film Gunsmoke (Film)?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5672, ""compressed_tokens"": 1395, ""ratio"": ""4.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 28, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,1038dcf795ffefdb5d947e54a7e2d3b04d73895e482fd324,4x,NousResearch/Llama-2-7b-hf,3566,915,17,0.7434,True,0.1538,"Yes, both Twin Cairns Island and Nova Zembla Island are located in Canada.",yes,8.58,ok,,,"{""kwargs"": {""question"": ""Are Twin Cairns Island and Nova Zembla Island located in the same country?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 3565, ""compressed_tokens"": 899, ""ratio"": ""4.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 16, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,188123e1b35a7de33fc44a40b55ab9ff0b59d29dc30f9148,4x,NousResearch/Llama-2-7b-hf,5863,1473,4,0.7488,True,1.0,Buenos Aires.,Buenos Aires,12.95,ok,,,"{""kwargs"": {""question"": ""What is the place of birth of the director of film A Chrysanthemum Bursts In Cincoesquinas?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5857, ""compressed_tokens"": 1443, ""ratio"": ""4.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 34, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,9b0dc01a1388db020e5c5c428a002d099f8a35544e9b6261,4x,NousResearch/Llama-2-7b-hf,4495,1058,3,0.7646,True,1.0,Winter Sleepers,Winter Sleepers,9.66,ok,,,"{""kwargs"": {""question"": ""Which film whose director is younger, Winter Sleepers or Poveri Milionari?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4532, ""compressed_tokens"": 1040, ""ratio"": ""4.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 26, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,2a0554b724822b6c611539e39b44381f752acdecce4868ad,4x,NousResearch/Llama-2-7b-hf,4483,1082,42,0.7586,True,0.2353,"Antoine Casavant was born on October 20, 1816, and Abdul Ali Lalu was born on October 20, 1932. Therefore, Antoine Casavant was born first.",Antoine Casavant,9.68,ok,,,"{""kwargs"": {""question"": ""Who was born first, Antoine Casavant or Abdul Ali Lalu?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4480, ""compressed_tokens"": 1061, ""ratio"": ""4.2x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 21, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,37022dee1597491021c2aa7522276a600eb0dd316f12cbb6,4x,NousResearch/Llama-2-7b-hf,5381,1322,4,0.7543,False,0.3333,Adelaide of Burgundy,Marie of Hohenstaufen,11.5,ok,,,"{""kwargs"": {""question"": ""Who is the paternal grandmother of Marie Of Brabant, Queen Of France?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5392, ""compressed_tokens"": 1304, ""ratio"": ""4.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 29, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,b8ffb375e75ee2976b8825d05d48c34638c7ffeb6d67baff,4x,NousResearch/Llama-2-7b-hf,4915,992,9,0.7982,False,0.0,Count Fernando Búdez de Cea.,,9.65,ok,,,"{""kwargs"": {""question"": ""Who is the paternal grandfather of Diego Fern\u00e1ndez De Oviedo?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4945, ""compressed_tokens"": 983, ""ratio"": ""5.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 27, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,33e3bc2dc011e79c047553153b1ab176c6a08f923af245ec,4x,NousResearch/Llama-2-7b-hf,6582,1674,5,0.7457,False,0.5,Rathold Rátót,Leustach Rátót,15.13,ok,,,"{""kwargs"": {""question"": ""Who is the paternal grandfather of Baldwin I R\u00e1t\u00f3t?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 6814, ""compressed_tokens"": 1707, ""ratio"": ""4.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 32, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,517da14d56782303ccf8ec057b86bf43169b6f2edcd6d0f1,4x,NousResearch/Llama-2-7b-hf,4037,1046,8,0.7409,True,0.5714,The University of Wisconsin-Madison.,University of Wisconsin,9.76,ok,,,"{""kwargs"": {""question"": ""Where did the director of film American Gothic (2007 Film) graduate from?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4031, ""compressed_tokens"": 1024, ""ratio"": ""3.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 28, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,670498f9d7fd2582c5791cad2fe212f580d316fa49a8a984,10x,NousResearch/Llama-2-7b-hf,4998,285,6,0.943,False,0.3333,Pope Sergius III.,Pope John X,4.43,ok,,,"{""kwargs"": {""question"": ""Who gave the mother of Alberic II of Spoleto the title \""patricia\"" of Rome?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 4994, ""compressed_tokens"": 257, ""ratio"": ""19.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 21, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,3dd1ade26fd583844dd2af051d61eb20856ccc8e23abae59,10x,NousResearch/Llama-2-7b-hf,2198,303,4,0.8621,True,1.0,Pleiospilos,Pleiospilos,3.46,ok,,,"{""kwargs"": {""question"": ""Which is a flowering plant, Pueraria or Pleiospilos?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 2201, ""compressed_tokens"": 283, ""ratio"": ""7.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 12, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,90caafc7fe51eee4143874971f67bb3e0107d26179c437f7,10x,NousResearch/Llama-2-7b-hf,5859,564,3,0.9037,True,0.6667,"Louisville, Kentucky",Louisville,6.11,ok,,,"{""kwargs"": {""question"": ""Broadbent Arena and Freedom Hall are landmarks of which U.S. city?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 5853, ""compressed_tokens"": 542, ""ratio"": ""10.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 32, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,de85aaa5c535ba20bdcad5fbabfe13a03687374265a57b44,10x,NousResearch/Llama-2-7b-hf,5077,398,51,0.9216,True,0.087,"Yes, both mines were located in Canada. The Tundra Mine was located in the Northwest Territories, and the Negus Mine was located in Yellowknife, Northwest Territories. Therefore, they were both located in the same country, Canada. Passage 9:",yes,5.59,ok,,,"{""kwargs"": {""question"": ""Were the Tundra Mine and Negus Mine located in the same country?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 5072, ""compressed_tokens"": 377, ""ratio"": ""13.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 19, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,5da42038bb9d29bb30e4094504ad06dc2d43afa373568686,10x,NousResearch/Llama-2-7b-hf,6285,688,30,0.8905,True,0.1176,"No, they are not. Kaiping is located in Guangdong Province, while Pingxiang is located in Guangxi Zhuang Autonomous Region.",no,7.09,ok,,,"{""kwargs"": {""question"": ""Are both Kaiping and Pingxiang, Guangxi located in Guandong Province?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 6434, ""compressed_tokens"": 670, ""ratio"": ""9.6x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 33, ""used_merged_context"": false}"
