model_key,model_hf_id,task,example_id,ratio_name,compressor_model,original_input_tokens,compressed_input_tokens,output_tokens,input_token_reduction,exact_match,f1,prediction,best_answer,elapsed_s,status,error_type,error_message,compression_meta
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,78227cb74e7b2401070e50abff8069510f5e5ccec0a2479f,4x,NousResearch/Llama-2-7b-hf,5866,1680,4,0.7136,False,0.0,Tiger In The Smoke,,29.1,ok,,,"{""kwargs"": {""question"": ""Which film has the director who died earlier, Tiger In The Smoke or Contragolpe?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5558, ""compressed_tokens"": 1528, ""ratio"": ""3.6x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 30, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,3723ec96e3b1af88c73edaa0a5e87f20194d9d212a67b615,4x,NousResearch/Llama-2-7b-hf,3821,1008,33,0.7362,True,0.2222,"De AS was established first. De AS was first published in December 1972, while Rock Street Journal was started in January 1993.",De As,10.69,ok,,,"{""kwargs"": {""question"": ""Which magazine was established first, Rock Street Journal or De As?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 3661, ""compressed_tokens"": 946, ""ratio"": ""3.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 23, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,bdb42f1c30e16bbcdf6f0ab7c1f76765ddaa5817ee5e674b,4x,NousResearch/Llama-2-7b-hf,5343,1275,23,0.7614,False,0.0,"Charles Willoughby, 10th Baron Willoughby of Parham's paternal grandmother is Anne Carey.",,9.38,ok,,,"{""kwargs"": {""question"": ""Who is Charles Willoughby, 10Th Baron Willoughby Of Parham's paternal grandmother?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5017, ""compressed_tokens"": 1173, ""ratio"": ""4.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 16, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,018c9c2d781ea2c9d57a31bd2e0ff30b55e77017a319484a,4x,NousResearch/Llama-2-7b-hf,4873,1217,42,0.7503,True,0.2,"The place of birth of Carrie Watson Fleming's husband, Aretas B. Fleming, is not explicitly mentioned in the provided passages. However, it is noted that he died in Fairmont, West Virginia.","Fairmont, West Virginia",15.3,ok,,,"{""kwargs"": {""question"": ""What is the place of birth of Carrie Watson Fleming's husband?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4551, ""compressed_tokens"": 1105, ""ratio"": ""4.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 31, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,6a60fa19187345478a447b63d8f52a1cb5341e964cda29db,4x,NousResearch/Llama-2-7b-hf,4257,1093,32,0.7432,False,0.0,The composer of the film score for Consenting Adults (1992 Film) is Michael Small. Michael Small was born in the United States.,,11.0,ok,,,"{""kwargs"": {""question"": ""Where was the composer of film Consenting Adults (1992 Film) born?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 3931, ""compressed_tokens"": 958, ""ratio"": ""4.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 23, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,81c8cd41355e5f0489dad4010b5fd414b817f7a9134affc2,4x,NousResearch/Llama-2-7b-hf,5719,1542,42,0.7304,True,0.2222,"Mirjam Polkunen was born first. She was born on 2 March 1926, while Vytautas Straižys was born on 20 August 1936.",Mirjam Polkunen,17.66,ok,,,"{""kwargs"": {""question"": ""Who was born first, Vytautas Strai\u017eys or Mirjam Polkunen?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5366, ""compressed_tokens"": 1422, ""ratio"": ""3.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 27, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,5421c1e591296d64636a7e99fbfe98dddfed0f83d2053380,4x,NousResearch/Llama-2-7b-hf,4856,1288,23,0.7348,True,0.3333,The mother of the director of the film Dalida (2017 Film) is Marie Laforêt.,Marie Laforêt,9.53,ok,,,"{""kwargs"": {""question"": ""Who is the mother of the director of film Dalida (2017 Film)?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4751, ""compressed_tokens"": 1234, ""ratio"": ""3.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 25, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,13dde588b81d1de4a9984418bf3d6791de7d1b1edf21d61b,4x,NousResearch/Llama-2-7b-hf,5356,1261,6,0.7646,True,1.0,Mülheim an der Ruhr,Mülheim an der Ruhr,4.39,ok,,,"{""kwargs"": {""question"": ""Where was the director of film 00 Schneider \u2013 Jagd Auf Nihil Baxter born?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4887, ""compressed_tokens"": 1154, ""ratio"": ""4.2x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 34, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,0cf27c68148c99571860af561ce5f64c4524fde278defc63,4x,NousResearch/Llama-2-7b-hf,4820,1188,38,0.7535,True,0.2,"Nathaniel McLenaghan died first. He passed away on September 26, 1912, while Frederick Cleveland Morgan died on October 3, 1962.",Nathaniel Mclenaghan,13.89,ok,,,"{""kwargs"": {""question"": ""Who died first, Frederick Cleveland Morgan or Nathaniel Mclenaghan?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4569, ""compressed_tokens"": 1106, ""ratio"": ""4.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 26, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,1ff4dc6c1f7c02445945ced1b35a08544d7ba76089675883,4x,NousResearch/Llama-2-7b-hf,5393,1306,41,0.7578,True,0.5,"The director of the film Tiramisu (2002), Dante Lam, earned the Hong Kong Film Award for Best Director for his work on Beast Stalker in 2008.",Hong Kong Film Award for Best Director,15.48,ok,,,"{""kwargs"": {""question"": ""Which award the director of film Tiramisu (2002 Film) earned?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5054, ""compressed_tokens"": 1151, ""ratio"": ""4.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 25, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,0c43156b7d6bc17425a89dc6c6d48fc8c2c72ac9eba55a87,4x,NousResearch/Llama-2-7b-hf,952,313,21,0.6712,True,0.1667,"Yes, both Gut (Crișul Alb) and Gepiș are located in Romania.",yes,2.8,ok,,,"{""kwargs"": {""question"": ""Are Gut (Cri\u0219ul Alb) and Gepi\u0219 both located in the same country?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 932, ""compressed_tokens"": 282, ""ratio"": ""3.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 1, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,a14e739445167b1be10d3a125f958a244c4b378261598a57,4x,NousResearch/Llama-2-7b-hf,6210,1589,22,0.7441,False,0.0,"The director of the film ""Gunsmoke"" is Nathan Juran, who was born in Austria.",,10.69,ok,,,"{""kwargs"": {""question"": ""What is the place of birth of the director of film Gunsmoke (Film)?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5672, ""compressed_tokens"": 1395, ""ratio"": ""4.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 28, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,1038dcf795ffefdb5d947e54a7e2d3b04d73895e482fd324,4x,NousResearch/Llama-2-7b-hf,3681,954,32,0.7408,True,0.1111,"Yes, both Twin Cairns Island and Nova Zembla Island are located in the Qikiqtaaluk Region of Nunavut, Canada.",yes,9.75,ok,,,"{""kwargs"": {""question"": ""Are Twin Cairns Island and Nova Zembla Island located in the same country?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 3565, ""compressed_tokens"": 899, ""ratio"": ""4.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 16, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,188123e1b35a7de33fc44a40b55ab9ff0b59d29dc30f9148,4x,NousResearch/Llama-2-7b-hf,6270,1584,2,0.7474,True,1.0,Buenos Aires,Buenos Aires,3.78,ok,,,"{""kwargs"": {""question"": ""What is the place of birth of the director of film A Chrysanthemum Bursts In Cincoesquinas?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5857, ""compressed_tokens"": 1443, ""ratio"": ""4.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 34, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,9b0dc01a1388db020e5c5c428a002d099f8a35544e9b6261,4x,NousResearch/Llama-2-7b-hf,4627,1089,3,0.7646,True,1.0,Winter Sleepers,Winter Sleepers,24.98,ok,,,"{""kwargs"": {""question"": ""Which film whose director is younger, Winter Sleepers or Poveri Milionari?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4532, ""compressed_tokens"": 1040, ""ratio"": ""4.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 26, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,2a0554b724822b6c611539e39b44381f752acdecce4868ad,4x,NousResearch/Llama-2-7b-hf,4744,1115,41,0.765,True,0.25,"Antoine Casavant was born first. Antoine Casavant was born on October 20, 16, while Abdul Ali Lalu was born on October 20, 1932.",Antoine Casavant,13.79,ok,,,"{""kwargs"": {""question"": ""Who was born first, Antoine Casavant or Abdul Ali Lalu?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4480, ""compressed_tokens"": 1061, ""ratio"": ""4.2x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 21, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,37022dee1597491021c2aa7522276a600eb0dd316f12cbb6,4x,NousResearch/Llama-2-7b-hf,5465,1367,18,0.7499,False,0.2857,"The paternal grandmother of Marie of Brabant, Queen of France, is Adelaide of Burgundy.",Marie of Hohenstaufen,8.26,ok,,,"{""kwargs"": {""question"": ""Who is the paternal grandmother of Marie Of Brabant, Queen Of France?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5392, ""compressed_tokens"": 1304, ""ratio"": ""4.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 29, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,b8ffb375e75ee2976b8825d05d48c34638c7ffeb6d67baff,4x,NousResearch/Llama-2-7b-hf,4842,981,13,0.7974,False,0.1667,The paternal grandfather of Diego Fernández De Oviedo is Flaín.,Flaín Muñoz,5.78,ok,,,"{""kwargs"": {""question"": ""Who is the paternal grandfather of Diego Fern\u00e1ndez De Oviedo?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4945, ""compressed_tokens"": 983, ""ratio"": ""5.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 27, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,33e3bc2dc011e79c047553153b1ab176c6a08f923af245ec,4x,NousResearch/Llama-2-7b-hf,6822,1774,49,0.74,False,0.069,"The passage does not provide information about the paternal grandfather of Baldwin I Rátót. It only mentions his father, Rathold Rátót, who was the ispán (comes) of Somogy County in 1203.",Leustach Rátót,22.52,ok,,,"{""kwargs"": {""question"": ""Who is the paternal grandfather of Baldwin I R\u00e1t\u00f3t?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 6814, ""compressed_tokens"": 1707, ""ratio"": ""4.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 32, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,517da14d56782303ccf8ec057b86bf43169b6f2edcd6d0f1,4x,NousResearch/Llama-2-7b-hf,4242,1155,28,0.7277,True,0.25,"The director of the film American Gothic (2007), David Wexler, graduated from the University of Wisconsin-Madison.",University of Wisconsin,10.79,ok,,,"{""kwargs"": {""question"": ""Where did the director of film American Gothic (2007 Film) graduate from?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4031, ""compressed_tokens"": 1024, ""ratio"": ""3.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 28, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,670498f9d7fd2582c5791cad2fe212f580d316fa49a8a984,10x,NousResearch/Llama-2-7b-hf,5033,292,4,0.942,False,0.3333,Pope Sergius III,Pope John X,2.16,ok,,,"{""kwargs"": {""question"": ""Who gave the mother of Alberic II of Spoleto the title \""patricia\"" of Rome?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 4994, ""compressed_tokens"": 257, ""ratio"": ""19.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 21, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,3dd1ade26fd583844dd2af051d61eb20856ccc8e23abae59,10x,NousResearch/Llama-2-7b-hf,2196,306,49,0.8607,True,0.1053,"Both Pueraria and Pleiospilos are flowering plants. Pueraria is a genus of flowering plants in the legume family, Fabaceae, while Pleiospilos is a genus of flowering plants in the family Aizoaceae.",Pleiospilos,5.97,ok,,,"{""kwargs"": {""question"": ""Which is a flowering plant, Pueraria or Pleiospilos?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 2201, ""compressed_tokens"": 283, ""ratio"": ""7.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 12, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,90caafc7fe51eee4143874971f67bb3e0107d26179c437f7,10x,NousResearch/Llama-2-7b-hf,6257,580,3,0.9073,True,0.6667,"Louisville, Kentucky",Louisville,2.32,ok,,,"{""kwargs"": {""question"": ""Broadbent Arena and Freedom Hall are landmarks of which U.S. city?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 5853, ""compressed_tokens"": 542, ""ratio"": ""10.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 32, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,de85aaa5c535ba20bdcad5fbabfe13a03687374265a57b44,10x,NousResearch/Llama-2-7b-hf,5473,436,41,0.9203,True,0.125,"Yes, both the Tundra Mine and Negus Mine were located in Canada. The Tundra Mine was in the Northwest Territories, and the Negus Mine was in Yellowknife, Northwest Territories.",yes,7.28,ok,,,"{""kwargs"": {""question"": ""Were the Tundra Mine and Negus Mine located in the same country?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 5072, ""compressed_tokens"": 377, ""ratio"": ""13.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 19, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,5da42038bb9d29bb30e4094504ad06dc2d43afa373568686,10x,NousResearch/Llama-2-7b-hf,6603,719,28,0.8911,True,0.1333,"No, Kaiping is located in Guangdong Province, while Pingxiang, Guangxi is located in the Guangxi Zhuang Autonomous Region.",no,7.6,ok,,,"{""kwargs"": {""question"": ""Are both Kaiping and Pingxiang, Guangxi located in Guandong Province?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 6434, ""compressed_tokens"": 670, ""ratio"": ""9.6x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 33, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,c9f8b2166f7c44bf2e0843b2c77fb9fa5738af275555ca73,10x,NousResearch/Llama-2-7b-hf,3566,449,36,0.8741,True,0.1667,"The Atlantic Ocean. The passage mentions ""Atlantic blue crab meat"" as a key ingredient in She-crab soup, indicating that the ingredients would likely come from the Atlantic Ocean.",Atlantic Ocean,5.91,ok,,,"{""kwargs"": {""question"": ""Which ocean would the ingredients likely come from for the She-crab soup?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 3441, ""compressed_tokens"": 415, ""ratio"": ""8.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 23, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,b6352c61b4a748448ce38882861cd5ae5f7f2869a81e92a1,10x,NousResearch/Llama-2-7b-hf,3296,394,6,0.8805,False,0.5714,Band-e-Amir National Park,Band-e Amir National Park,1.9,ok,,,"{""kwargs"": {""question"": ""Band-e-Amir Dragons is named after the lakes in which Afghan national park?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 3078, ""compressed_tokens"": 350, ""ratio"": ""8.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 11, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,3a75aba6bc2496016339474aef28ffdc9dbebdc00ccc166b,10x,NousResearch/Llama-2-7b-hf,5382,648,2,0.8796,True,1.0,Long Island,Long Island,1.83,ok,,,"{""kwargs"": {""question"": ""Oak Beach, New York and Great South Bay are both situated between what same island?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 5085, ""compressed_tokens"": 584, ""ratio"": ""8.7x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 24, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,1fd7df3ba224e985f87e976c7a4a67ddc1012a249a542bea,10x,NousResearch/Llama-2-7b-hf,3562,411,70,0.8846,False,0.0,"The passage does not explicitly state that the waterfowl in Hardley Flood are a medium-sized version of any specific animal. However, it mentions that the area supports populations of waterfowl, which are birds that live near water. The passage does not provide details about the specific species of waterfowl or their size in relation to other animals.",,10.45,ok,,,"{""kwargs"": {""question"": ""Hardley Flood is an area of lagoons that support populations of the waterfowl that are a medium sized version of what animal?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 3454, ""compressed_tokens"": 364, ""ratio"": ""9.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 21, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,d7d92c85b8becc33e60fc03507933f8eaf53b5e1067286de,10x,NousResearch/Llama-2-7b-hf,5185,459,3,0.9115,False,0.5714,Umina Beach,"Umina Beach, New South Wales",2.14,ok,,,"{""kwargs"": {""question"": ""What is the name of this suburb within the Central Coast Council local government area, where Tessa, of Microwave Jenny, grew up?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 4940, ""compressed_tokens"": 418, ""ratio"": ""11.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 32, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,4567b6935bf5c64a1974b1089d67d176d9acac6b29836cb7,10x,NousResearch/Llama-2-7b-hf,4504,599,1,0.867,False,0.6667,Start,IK Start,1.84,ok,,,"{""kwargs"": {""question"": ""The 2011 La Manga Cup was won by Viking, who beat which Norwegian football club from the town of Kristiansand, currently playing in Tippeligaen having been promoted from Adeccoligaen in 2012?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 4218, ""compressed_tokens"": 506, ""ratio"": ""8.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 35, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,d3b197d5b4da1198fc9c232524faced0f528b89f919b8061,10x,NousResearch/Llama-2-7b-hf,5749,672,7,0.8831,True,0.3333,Allure is a beauty magazine.,Allure,3.22,ok,,,"{""kwargs"": {""question"": ""Which is a beauty magazine, Allure or Claudia?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 5286, ""compressed_tokens"": 608, ""ratio"": ""8.7x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 36, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,4670f2a542ac06d27e47a74a042cf57f743fba34722a7dc5,10x,NousResearch/Llama-2-7b-hf,4493,620,1,0.862,True,1.0,William,William,1.33,ok,,,"{""kwargs"": {""question"": ""What is the first name of the author who wrote the play in which R\u00f8nnaug Alten made her stage debut at Den Nationale Scene in 1930 as \""Viola\""?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 4134, ""compressed_tokens"": 517, ""ratio"": ""8.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 16, ""used_merged_context"": false}"
