model_key,model_hf_id,task,example_id,ratio_name,compressor_model,original_input_tokens,compressed_input_tokens,output_tokens,input_token_reduction,exact_match,f1,prediction,best_answer,elapsed_s,status,error_type,error_message,compression_meta
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,8daefc2a4f66b3614a6934857c8c8f9cfdeb3ca23d16e172,4x,NousResearch/Llama-2-7b-hf,4632,802,11,0.8269,True,0.3636,The Magic Aster came out earlier than Above Rubies.,Above Rubies,6.22,ok,,,"{""kwargs"": {""question"": ""Which film came out earlier, Above Rubies or The Magic Aster?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4491, ""compressed_tokens"": 764, ""ratio"": ""5.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 22, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,6110cb2d4156df8d180fdd01e5f340c4731f7d1f4583fc5a,4x,NousResearch/Llama-2-7b-hf,6159,1534,20,0.7509,True,0.2857,The place of birth of Abdulaziz Nasser Al Shamsi's wife is Abu Dhabi.,Abu Dhabi,13.86,ok,,,"{""kwargs"": {""question"": ""What is the place of birth of Abdulaziz Nasser Al Shamsi's wife?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5783, ""compressed_tokens"": 1450, ""ratio"": ""4.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 38, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,c7347f362602f3a0be4b051c0b68219e0648afa64772bd30,4x,NousResearch/Llama-2-7b-hf,2735,680,48,0.7514,False,0.0,"The director of Nallavan Vazhvan is P. Neelakantan. However, the provided context does not include any information regarding his date of death. Therefore, the date of death cannot be determined from the given data.",,11.44,ok,,,"{""kwargs"": {""question"": ""What is the date of death of the director of film Nallavan Vazhvan?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 2594, ""compressed_tokens"": 616, ""ratio"": ""4.2x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 17, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,44864cf7bbca78294d1b24c5acfa035f30849d802356aad4,4x,NousResearch/Llama-2-7b-hf,5137,1076,21,0.7905,False,0.0,"The director of the 1985 film ""Love at First Sight"" was born in Italy.",,10.44,ok,,,"{""kwargs"": {""question"": ""Where was the director of film Love At First Sight (1985 Film) born?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4744, ""compressed_tokens"": 987, ""ratio"": ""4.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 24, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,c9e8d02824dfbdf95fe9f90c45dc13bc12f45b6969b1467b,4x,NousResearch/Llama-2-7b-hf,3859,1037,36,0.7313,True,0.1111,"X-Paroni came out earlier, as it was released in 1964, while Mi Novia Está De Madre was released in 2007.",X-Paroni,15.24,ok,,,"{""kwargs"": {""question"": ""Which film came out earlier, X-Paroni or Mi Novia Est\u00e1 De Madre?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 3801, ""compressed_tokens"": 994, ""ratio"": ""3.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 22, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,ececb22cb4bba60194702771c0d4de89658a4798d7efa1a1,4x,NousResearch/Llama-2-7b-hf,3056,826,19,0.7297,True,0.1538,"The place of death of Thomas E. Noell's father was in Washington, D.C.",Washington,8.42,ok,,,"{""kwargs"": {""question"": ""Where was the place of death of Thomas E. Noell's father?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 2884, ""compressed_tokens"": 746, ""ratio"": ""3.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 21, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,f5cf6d94b9e4e7adfc30d262396bc29e201d9e07ead1d088,4x,NousResearch/Llama-2-7b-hf,5523,1306,10,0.7635,True,0.6,The Women's Suffrage Journal was established first.,Women'S Suffrage Journal,10.37,ok,,,"{""kwargs"": {""question"": ""Which magazine was established first, Women'S Suffrage Journal or Mostar (Magazine)?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5286, ""compressed_tokens"": 1209, ""ratio"": ""4.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 27, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,8af3f07b73fabc0cc4ef4e6928818d1ff08ead9f41a5085a,4x,NousResearch/Llama-2-7b-hf,3136,859,28,0.7261,False,0.0,"No, they are not of the same nationality. Ding Yaping is Chinese and German, while Johann Christian Gustav Lucae is German.",,12.37,ok,,,"{""kwargs"": {""question"": ""Are Ding Yaping and Johann Christian Gustav Lucae of the same nationality?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 2960, ""compressed_tokens"": 785, ""ratio"": ""3.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 25, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,be0651d84c04af5de43e28cf89e78d7e87490e637167632e,4x,NousResearch/Llama-2-7b-hf,4872,1300,16,0.7332,False,0.0,The mother of the director of Atomised (Film) is Audrey Davis Levin.,,9.76,ok,,,"{""kwargs"": {""question"": ""Who is the mother of the director of film Atomised (Film)?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4705, ""compressed_tokens"": 1205, ""ratio"": ""3.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 23, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,3cff7074281c58717aa65021d875cc1e6a6321f71cd77742,4x,NousResearch/Llama-2-7b-hf,4668,955,28,0.7954,False,0.1429,"Frances Vane's father, Sir Henry Vane-Tempest, 2nd Baronet, died in 1813.",1 August 1813,12.62,ok,,,"{""kwargs"": {""question"": ""When did Frances Vane, Marchioness Of Londonderry's father die?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4354, ""compressed_tokens"": 891, ""ratio"": ""4.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 22, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,9ce10c5072e04cbd0d81d7e721fba8cf8062cc665fd32314,4x,NousResearch/Llama-2-7b-hf,5845,1553,18,0.7343,False,0.0,"Baraguru Ramachandrappa was born in Belagavi, Karnataka, India.",,21.11,ok,,,"{""kwargs"": {""question"": ""What is the place of birth of the director of film Bhagirathi (Film)?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5430, ""compressed_tokens"": 1422, ""ratio"": ""3.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 37, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,8720ebfc91b6860392a2b7b0ba954b0cd16ffd8c360a1f2b,4x,NousResearch/Llama-2-7b-hf,1692,528,19,0.6879,True,0.4,Altuğ Çelikbilek is younger than Guy Arvely Dolsin.,Altuğ Çelikbilek,8.96,ok,,,"{""kwargs"": {""question"": ""Who is younger, Guy Arvely Dolsin or Altu\u011f \u00c7elikbilek?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 1598, ""compressed_tokens"": 485, ""ratio"": ""3.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 17, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,64d6357ab735a8542112f87893a6e7c89b1b307bdb0e24c7,4x,NousResearch/Llama-2-7b-hf,5712,1481,55,0.7407,False,0.0,"The place of death of Anne Devereux's husband is not explicitly mentioned in the provided context. The context discusses Anne Devereux's marriage to William Herbert, 1st Earl of Pembroke, and their children, but there is no information about where he died.",,21.71,ok,,,"{""kwargs"": {""question"": ""Where was the place of death of Anne Devereux's husband?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5524, ""compressed_tokens"": 1419, ""ratio"": ""3.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 30, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,93ef40c0bfa088c2a2dd3302976a950cba3e8d97767f65ce,4x,NousResearch/Llama-2-7b-hf,3711,1005,11,0.7292,True,0.6154,The Market of Souls has the director who died earlier.,The Market Of Souls,15.68,ok,,,"{""kwargs"": {""question"": ""Which film has the director who died earlier, Mayor Muthanna or The Market Of Souls?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 3503, ""compressed_tokens"": 900, ""ratio"": ""3.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 28, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,a49e29926d7019e6cbaf6b0610453eda22fa1ce9043f5829,4x,NousResearch/Llama-2-7b-hf,5658,1474,14,0.7395,False,0.0,Catherine's mother died in Naples in October 1346.,,21.74,ok,,,"{""kwargs"": {""question"": ""Where did Catherine Of Taranto, Countess Of Copertino's mother die?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5334, ""compressed_tokens"": 1390, ""ratio"": ""3.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 34, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,2df722c08f52cbf987c84019f7f2e5455cd29992738441cc,4x,NousResearch/Llama-2-7b-hf,1225,458,9,0.6261,True,0.25,"Yes, both mountains are located in Peru.",yes,7.62,ok,,,"{""kwargs"": {""question"": ""Are both mountains, Yana Urqu (Q'Umirqucha) and Puka Rumi, located in the same country?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 1169, ""compressed_tokens"": 412, ""ratio"": ""2.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 1, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,550f734c7ef908fcfe6b1b7e761826340f00abaa5eb305a0,4x,NousResearch/Llama-2-7b-hf,4140,815,4,0.8031,False,0.0,A Woman Has Killed,,13.73,ok,,,"{""kwargs"": {""question"": ""Which film whose director is younger, Cuchillos De Fuego or A Woman Has Killed?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4001, ""compressed_tokens"": 763, ""ratio"": ""5.2x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 24, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,78227cb74e7b2401070e50abff8069510f5e5ccec0a2479f,4x,NousResearch/Llama-2-7b-hf,5901,1683,80,0.7148,True,0.0571,"Tiger In The Smoke was directed by Roy Ward Baker, who died in 2009. Contragolpe was directed by Alejandro Doria, who also died in 2009. However, since both directors died in the same year, we need to compare their death dates. Roy Ward Baker died on June 17, 2009, while Alejandro Doria",Contragolpe,25.06,ok,,,"{""kwargs"": {""question"": ""Which film has the director who died earlier, Tiger In The Smoke or Contragolpe?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5558, ""compressed_tokens"": 1528, ""ratio"": ""3.6x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 30, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,3723ec96e3b1af88c73edaa0a5e87f20194d9d212a67b615,4x,NousResearch/Llama-2-7b-hf,3812,1013,7,0.7343,False,0.0,Rock Street Journal was established first.,,12.08,ok,,,"{""kwargs"": {""question"": ""Which magazine was established first, Rock Street Journal or De As?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 3661, ""compressed_tokens"": 946, ""ratio"": ""3.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 23, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,bdb42f1c30e16bbcdf6f0ab7c1f76765ddaa5817ee5e674b,4x,NousResearch/Llama-2-7b-hf,5347,1279,2,0.7608,False,0.0,Anne Carey,,8.41,ok,,,"{""kwargs"": {""question"": ""Who is Charles Willoughby, 10Th Baron Willoughby Of Parham's paternal grandmother?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5017, ""compressed_tokens"": 1173, ""ratio"": ""4.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 16, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,018c9c2d781ea2c9d57a31bd2e0ff30b55e77017a319484a,4x,NousResearch/Llama-2-7b-hf,4853,1215,22,0.7496,True,0.375,"Carrie Watson Fleming's husband, Aretas B. Fleming, was born in Fairmont, West Virginia.","Fairmont, West Virginia",11.71,ok,,,"{""kwargs"": {""question"": ""What is the place of birth of Carrie Watson Fleming's husband?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4551, ""compressed_tokens"": 1105, ""ratio"": ""4.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 31, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,6a60fa19187345478a447b63d8f52a1cb5341e964cda29db,4x,NousResearch/Llama-2-7b-hf,4274,1085,22,0.7461,False,0.0,"The composer of the 1992 film ""Consenting Adults"" was born in the United States.",,17.41,ok,,,"{""kwargs"": {""question"": ""Where was the composer of film Consenting Adults (1992 Film) born?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 3931, ""compressed_tokens"": 958, ""ratio"": ""4.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 23, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,81c8cd41355e5f0489dad4010b5fd414b817f7a9134affc2,4x,NousResearch/Llama-2-7b-hf,5769,1583,51,0.7256,True,0.2222,"Vytautas Straižys was born on 20 August 1936, while Mirjam Polkunen was born on 2 March 1926. Therefore, Mirjam Polkunen was born first.",Mirjam Polkunen,22.89,ok,,,"{""kwargs"": {""question"": ""Who was born first, Vytautas Strai\u017eys or Mirjam Polkunen?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5366, ""compressed_tokens"": 1422, ""ratio"": ""3.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 27, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,5421c1e591296d64636a7e99fbfe98dddfed0f83d2053380,4x,NousResearch/Llama-2-7b-hf,4887,1299,22,0.7342,True,0.3333,The mother of the director of the film Dalida (2017) is Marie Laforêt.,Marie Laforêt,13.67,ok,,,"{""kwargs"": {""question"": ""Who is the mother of the director of film Dalida (2017 Film)?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4751, ""compressed_tokens"": 1234, ""ratio"": ""3.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 25, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,13dde588b81d1de4a9984418bf3d6791de7d1b1edf21d61b,4x,NousResearch/Llama-2-7b-hf,5326,1271,29,0.7614,True,0.3636,"The director of the film 00 Schneider – Jagd auf Nihil Baxter was born in Mülheim an der Ruhr, Germany.",Mülheim an der Ruhr,20.02,ok,,,"{""kwargs"": {""question"": ""Where was the director of film 00 Schneider \u2013 Jagd Auf Nihil Baxter born?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4887, ""compressed_tokens"": 1154, ""ratio"": ""4.2x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 34, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,0cf27c68148c99571860af561ce5f64c4524fde278defc63,4x,NousResearch/Llama-2-7b-hf,4880,1204,44,0.7533,True,0.2222,"Frederick Cleveland Morgan died on October 3, 1962, while Nathaniel McLenaghan died on September 26, 1912. Therefore, Nathaniel McLenaghan died first.",Nathaniel Mclenaghan,17.41,ok,,,"{""kwargs"": {""question"": ""Who died first, Frederick Cleveland Morgan or Nathaniel Mclenaghan?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4569, ""compressed_tokens"": 1106, ""ratio"": ""4.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 26, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,1ff4dc6c1f7c02445945ced1b35a08544d7ba76089675883,4x,NousResearch/Llama-2-7b-hf,5377,1298,39,0.7586,False,0.5185,The director of Tiramisu (2002) earned the Hundred Flowers Award for Best Director and the award for Best Action Choreography at the 38th Hong Kong Film Awards.,Hong Kong Film Award for Best Director,20.0,ok,,,"{""kwargs"": {""question"": ""Which award the director of film Tiramisu (2002 Film) earned?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5054, ""compressed_tokens"": 1151, ""ratio"": ""4.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 25, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,0c43156b7d6bc17425a89dc6c6d48fc8c2c72ac9eba55a87,4x,NousResearch/Llama-2-7b-hf,970,312,20,0.6784,True,0.1667,"Yes, both Gut (Crișul Alb) and Gepiș are located in Romania.",yes,3.61,ok,,,"{""kwargs"": {""question"": ""Are Gut (Cri\u0219ul Alb) and Gepi\u0219 both located in the same country?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 932, ""compressed_tokens"": 282, ""ratio"": ""3.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 1, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,a14e739445167b1be10d3a125f958a244c4b378261598a57,4x,NousResearch/Llama-2-7b-hf,6183,1568,8,0.7464,False,0.0,Nathan Juran was born in Austria.,,13.62,ok,,,"{""kwargs"": {""question"": ""What is the place of birth of the director of film Gunsmoke (Film)?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5672, ""compressed_tokens"": 1395, ""ratio"": ""4.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 28, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,1038dcf795ffefdb5d947e54a7e2d3b04d73895e482fd324,4x,NousResearch/Llama-2-7b-hf,3702,948,9,0.7439,True,0.25,"Yes, both islands are located in Canada.",yes,13.97,ok,,,"{""kwargs"": {""question"": ""Are Twin Cairns Island and Nova Zembla Island located in the same country?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 3565, ""compressed_tokens"": 899, ""ratio"": ""4.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 16, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,188123e1b35a7de33fc44a40b55ab9ff0b59d29dc30f9148,4x,NousResearch/Llama-2-7b-hf,6297,1602,2,0.7456,True,1.0,Buenos Aires,Buenos Aires,14.08,ok,,,"{""kwargs"": {""question"": ""What is the place of birth of the director of film A Chrysanthemum Bursts In Cincoesquinas?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5857, ""compressed_tokens"": 1443, ""ratio"": ""4.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 34, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,9b0dc01a1388db020e5c5c428a002d099f8a35544e9b6261,4x,NousResearch/Llama-2-7b-hf,4724,1109,64,0.7652,True,0.16,"Poveri Milionari's director, Dino Risi, was born in 1916, while Winter Sleepers' director, Tom Tykwer, was born in 1962. Therefore, Dino Risi is older, making Winter Sleepers the film with the younger director.",Winter Sleepers,16.91,ok,,,"{""kwargs"": {""question"": ""Which film whose director is younger, Winter Sleepers or Poveri Milionari?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4532, ""compressed_tokens"": 1040, ""ratio"": ""4.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 26, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,2wikimqa,2a0554b724822b6c611539e39b44381f752acdecce4868ad,4x,NousResearch/Llama-2-7b-hf,4774,1134,40,0.7625,True,0.2353,"Antoine Casavant was born first. He was born on October 20, 16, while Abdul Ali Lalu was born on October 20, 1932.",Antoine Casavant,16.92,ok,,,"{""kwargs"": {""question"": ""Who was born first, Antoine Casavant or Abdul Ali Lalu?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4480, ""compressed_tokens"": 1061, ""ratio"": ""4.2x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 21, ""used_merged_context"": false}"
