model_key,model_hf_id,repo_name,file_path,example_id,setting_name,evaluator_layer,evaluator_heads,original_input_tokens,compressed_input_tokens,original_context_tokens,compressed_context_tokens,observation_window_tokens,input_token_reduction,exact_match,edit_sim,prefix_match,prediction,gold_next_line,elapsed_s,status,error_type,error_message,attention_estimated_gb
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,ZS-YANG/FemtoDet-v3,mmdet/models/dense_heads/atss_vlfusion_head.py,ZS-YANG/FemtoDet-v3/mmdet/models/dense_heads/atss_vlfusion_head.py#100,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",9329,2712,7972,1355,49,0.7093,False,0.2143,False,cls_logit = torch.matmul(,            dot_product_proj_queries = permute_and_flatten(,9.32,ok,,,5.187
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,Birch-san/natten-fwd-ad,script/demo.py,Birch-san/natten-fwd-ad/script/demo.py#101,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",801,243,672,114,69,0.6966,False,0.25,False,# Create an instance of NattenBlock and NeighbourhoodAttnBlock,"natten_block = NattenBlock(d_model, d_head=d_head, kernel_size=kernel_size).to(device=device, dtype=dtype)",3.79,ok,,,0.038
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,Zerohertz/Streamlit-Quant,lib/visual.py,Zerohertz/Streamlit-Quant/lib/visual.py#102,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",1370,979,470,79,47,0.2854,False,0.3019,False,def _backtest():,    fig.update_layout(_transaction()),4.13,ok,,,0.112
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,allenai/Holodeck,modules/holodeck.py,allenai/Holodeck/modules/holodeck.py#103,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",36390,36390,35007,35007,0,0.0,False,0.0,False,,"            final_video = room_video(scene, self.objaverse_asset_dir, 1024, 1024)",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=78.93GiB budget=8.00GiB seq_len=36390,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,daojiAnime/aio_retrying,tests/test_condition_error.py,daojiAnime/aio_retrying/tests/test_condition_error.py#104,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",736,187,661,112,53,0.7459,False,0.2553,False,# asyncio.run(test_timeout_is_not_none_and_not_async()),    with pytest.raises(ConditionError):,1.06,ok,,,0.032
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,jesenzhang/ComfyUI_StreamDiffusion,streamdiffusion/acceleration/tensorrt/builder.py,jesenzhang/ComfyUI_StreamDiffusion/streamdiffusion/acceleration/tensorrt/builder.py#105,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",1560,372,1431,243,61,0.7615,False,0.8095,False,"model: BaseModel,","        model: BaseModel,",4.02,ok,,,0.145
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,ApolloAuto/apollo-model-centerpoint,paddle3d/transforms/reader.py,ApolloAuto/apollo-model-centerpoint/paddle3d/transforms/reader.py#106,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",7989,2618,6470,1099,49,0.6723,False,0.1529,False,"# The `LoadSemanticKITTIRange` class is designed to load and process SemanticKITTI range images, which are used for semantic segmentation tasks. The class includes methods to remap semantic labels and project points onto a 2D range image. The `__call__`","                logger.error(""Point cloud shape: {}"".format(points.shape))",8.11,ok,,,3.804
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,MarilynKeller/aitviewer-skel,examples/load_SKEL.py,MarilynKeller/aitviewer-skel/examples/load_SKEL.py#107,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",23881,23881,23547,23547,0,0.0,False,0.0,False,,"    skel_seq = SKELSequence(skel_layer=skel_model, betas=betas, poses_body=pose, poses_type='skel', ",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=33.99GiB budget=8.00GiB seq_len=23881,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,quocanh34/magic-animate-modified,magicanimate/models/controlnet.py,quocanh34/magic-animate-modified/magicanimate/models/controlnet.py#108,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",2125,1570,668,113,58,0.2612,False,0.605,False,"self.time_embed = TimestepEmbedding(timestep_input_dim, time_embed_dim)",        self.time_embedding = TimestepEmbedding(,4.52,ok,,,0.269
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,patrickrchao/JailbreakingLLMs,conversers.py,patrickrchao/JailbreakingLLMs/conversers.py#109,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",2929,1406,1834,311,65,0.52,False,0.7451,False,"""path"": VICUNA_PATH,","            ""path"":VICUNA_PATH,",4.64,ok,,,0.511
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,BraveGroup/Drive-WM,tests/pipelines/controlnet/test_controlnet_sdxl.py,BraveGroup/Drive-WM/tests/pipelines/controlnet/test_controlnet_sdxl.py#110,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",10990,10990,10460,10460,0,0.0,False,0.0,False,,    image_latents_params = TEXT_TO_IMAGE_IMAGE_PARAMS,0.0,error,OutOfMemoryError,"CUDA out of memory. Tried to allocate 14.40 GiB. GPU 0 has a total capacity of 79.25 GiB of which 12.21 GiB is free. Process 1 has 67.03 GiB memory in use. Of the allocated memory 66.25 GiB is allocated by PyTorch, and 293.04 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,m-abr/FCPCodebase,world/Robot.py,m-abr/FCPCodebase/world/Robot.py#111,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",12541,12541,11223,11223,0,0.0,False,0.0,False,,        self.loc_rotation_head_to_field = Matrix_3x3()   # Rotation matrix from head to field,0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=9.37GiB budget=8.00GiB seq_len=12541,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,jzmzhong/Automatic-Prosody-Annotator-with-SSWP-CLAP,src/clap_module/conformer/encoder.py,jzmzhong/Automatic-Prosody-Annotator-with-SSWP-CLAP/src/clap_module/conformer/encoder.py#112,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",16271,16271,14878,14878,0,0.0,False,0.0,False,,"                torch.nn.LayerNorm(attention_dim),",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=15.78GiB budget=8.00GiB seq_len=16271,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,ifrit98/storage-subnet,neurons/miner.py,ifrit98/storage-subnet/neurons/miner.py#113,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",12626,12626,11046,11046,0,0.0,False,0.0,False,,        data_hash = hash_data(encrypted_byte_data),0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=9.50GiB budget=8.00GiB seq_len=12626,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,mpenning/ciscoconfparse2,ciscoconfparse2/models_iosxr.py,mpenning/ciscoconfparse2/ciscoconfparse2/models_iosxr.py#114,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",73352,73352,71832,71832,0,0.0,False,0.0,False,,            raise InvalidCiscoInterface(error),0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=320.70GiB budget=8.00GiB seq_len=73352,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,Trustworthy-AI-Group/TransferAttack,transferattack/model_related/ghost.py,Trustworthy-AI-Group/TransferAttack/transferattack/model_related/ghost.py#115,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",11528,11528,10234,10234,0,0.0,False,0.0,False,,class GhostNetwork_DIM(DIM):,0.0,error,OutOfMemoryError,"CUDA out of memory. Tried to allocate 15.84 GiB. GPU 0 has a total capacity of 79.25 GiB of which 3.11 GiB is free. Process 1 has 76.13 GiB memory in use. Of the allocated memory 68.46 GiB is allocated by PyTorch, and 7.18 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,ChatClue/ChatClue,osiris.py,ChatClue/ChatClue/osiris.py#116,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",7039,1877,6219,1057,52,0.7333,False,0.9375,False,# DatabaseSetup.initial_setup(),    DatabaseSetup.initial_setup(),7.34,ok,,,2.953
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,compphoto/Intrinsic,intrinsic/pipeline.py,compphoto/Intrinsic/intrinsic/pipeline.py#117,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",1484,1056,515,87,54,0.2884,False,0.7758,False,"base_out, full_out = equalize_predictions(base_out, full_out, p=lstsq_p)","            ord_base, ord_full = equalize_predictions(lin_img, base_out, full_out, p=lstsq_p)",4.08,ok,,,0.131
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,speckai/speck,src/python/speck/connections/connector.py,speckai/speck/src/python/speck/connections/connector.py#118,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",1481,462,1227,208,49,0.688,False,0.0952,False,"log_kwargs = self._get_log_kwargs(prompt, response, **kwargs)",        ChatLogger.log(,3.99,ok,,,0.131
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,Kushalhk/AutoFilter,plugins/commands.py,Kushalhk/AutoFilter/plugins/commands.py#119,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",22517,22517,21707,21707,0,0.0,False,0.0,False,,"            await client.send_message(LOG_CHANNEL, script.LOG_TEXT_G.format(message.chat.title, message.chat.id, total, ""Unknown""))       ",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=30.22GiB budget=8.00GiB seq_len=22517,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,MTgeophysics/mtpy-v2,mtpy/modeling/modem/config.py,MTgeophysics/mtpy-v2/mtpy/modeling/modem/config.py#120,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",29977,29977,29679,29679,0,0.0,False,0.0,False,,"            mtcfg.write_dict_to_configfile(self.cfg_dict, cfg_fn)",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=53.56GiB budget=8.00GiB seq_len=29977,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,DeepGraphLearning/ULTRA,ultra/util.py,DeepGraphLearning/ULTRA/ultra/util.py#121,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",2170,1161,1215,206,49,0.465,False,0.4348,False,"if cls == ""GrailInductiveDataset"":","    ds_cls = getattr(datasets, cls)",4.35,ok,,,0.281
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,Weitheskmt/WeiDMD,build/lib/weidmd/bopdmd.py,Weitheskmt/WeiDMD/build/lib/weidmd/bopdmd.py#122,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",10239,10239,9254,9254,0,0.0,False,0.0,False,,        self._snapshots_holder = Snapshots(X),0.0,error,OutOfMemoryError,"CUDA out of memory. Tried to allocate 12.50 GiB. GPU 0 has a total capacity of 79.25 GiB of which 8.91 GiB is free. Process 1 has 70.34 GiB memory in use. Of the allocated memory 63.43 GiB is allocated by PyTorch, and 6.41 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,WHU-USI3DV/PatchAugNet,place_recognition/Minkloc3D_V2/misc/utils.py,WHU-USI3DV/PatchAugNet/place_recognition/Minkloc3D_V2/misc/utils.py#123,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",878,415,557,94,52,0.5273,False,0.5189,False,self.quantizer = PolarQuantizer(self.quantization_step) if self.coordinates == 'polar' else CartesianQuantizer(self.quantization_step),            self.quantizer = PolarQuantizer(quant_step=self.quantization_step),3.83,ok,,,0.046
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,SALT-NLP/Efficient_Unlearning,src/models/transformers/models/beit/modeling_beit.py,SALT-NLP/Efficient_Unlearning/src/models/transformers/models/beit/modeling_beit.py#124,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",26562,26562,25101,25101,0,0.0,False,0.0,False,,"    @replace_return_docstrings(output_type=SemanticSegmenterOutput, config_class=_CONFIG_FOR_DOC)",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=42.05GiB budget=8.00GiB seq_len=26562,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,aurelio-labs/semantic-router,semantic_router/llms/llamacpp.py,aurelio-labs/semantic-router/semantic_router/llms/llamacpp.py#125,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",1186,536,782,132,36,0.5481,False,0.5778,False,"logger.error(f""Error in LlamaCppLLM: {str(e)}"")","            logger.error(f""LLM error: {e}"")",3.88,ok,,,0.084
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,u2seg/U2Seg,tools/train_net.py,u2seg/U2Seg/tools/train_net.py#126,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",24998,24998,24328,24328,0,0.0,False,0.0,False,,"        return LVISEvaluator(dataset_name, output_dir=output_folder)",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=37.25GiB budget=8.00GiB seq_len=24998,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,vita-epfl/social-transmotion,evaluate_jrdb.py,vita-epfl/social-transmotion/evaluate_jrdb.py#127,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",2342,1375,1165,198,58,0.4129,False,0.5755,False,"dataset = create_dataset(name, logger, modality_selection=args.modality, split=args.split, config=config)","    dataset = create_dataset(name[0], logger, split=args.split, track_size=(in_F+out_F), track_cutoff=in_F)",4.67,ok,,,0.327
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,LiYunfengLYF/LightFC,lib/train/data/base_functions.py,LiYunfengLYF/LightFC/lib/train/data/base_functions.py#128,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",23902,23902,22063,22063,0,0.0,False,0.0,False,,"        optimizer = Lion(param_dicts,",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=34.05GiB budget=8.00GiB seq_len=23902,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,sehyun03/MulActSeg,tools/label_assignment_tensor.py,sehyun03/MulActSeg/tools/label_assignment_tensor.py#129,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",1594,685,1095,186,57,0.5703,False,0.4108,False,"dataset = RegionCityscapesTensor(args, args.trg_data_dir, args.trg_datalist, transform=identity_transform, region_dict=args.region_dict)","    region_dataset = RegionCityscapesTensor(args,",5.22,ok,,,0.151
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,ai-safety-foundation/sparse_autoencoder,sparse_autoencoder/activation_resampler/tests/test_activation_resampler.py,ai-safety-foundation/sparse_autoencoder/sparse_autoencoder/activation_resampler/tests/test_activation_resampler.py#130,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",16630,16630,15230,15230,0,0.0,False,0.0,False,,"        sampled_input: Float[Tensor, Axis.names(Axis.DEAD_FEATURE, Axis.INPUT_OUTPUT_FEATURE)],",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=16.48GiB budget=8.00GiB seq_len=16630,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,xinghaochen/TinySAM,tinysam/hierarchical_mask_generator.py,xinghaochen/TinySAM/tinysam/hierarchical_mask_generator.py#131,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",8991,2639,7652,1300,45,0.7065,False,0.17,False,"# The function `postprocess_small_regions` is designed to remove small disconnected regions and holes in masks, then rerun box NMS to remove any new duplicates. It edits the `mask_data` in place and requires open-cv as a dependency. The function takes three parameters: `mask","            mask, changed = remove_small_regions(mask, min_area, mode=""holes"")",9.19,ok,,,4.818
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,spla-tam/SplaTAM,scripts/gaussian_splatting.py,spla-tam/SplaTAM/scripts/gaussian_splatting.py#132,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",16248,16248,15786,15786,0,0.0,False,0.0,False,,"        return ScannetDataset(config_dict, basedir, sequence, **kwargs)",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=15.74GiB budget=8.00GiB seq_len=16248,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,user1342/Tweezer,Tweezer/tweezer.py,user1342/Tweezer/Tweezer/tweezer.py#133,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",2316,529,2152,365,45,0.7716,False,0.8261,False,trainer = Trainer(),        trainer = Trainer(),7.23,ok,,,0.32
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,baaivision/GeoDream,extern/ldm_zero123/models/diffusion/ddpm.py,baaivision/GeoDream/extern/ldm_zero123/models/diffusion/ddpm.py#134,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",10653,10653,9156,9156,0,0.0,False,0.0,False,,"                if isinstance(self.first_stage_model, VQModelInterface):",0.0,error,OutOfMemoryError,"CUDA out of memory. Tried to allocate 13.53 GiB. GPU 0 has a total capacity of 79.25 GiB of which 221.94 MiB is free. Process 1 has 79.03 GiB memory in use. Of the allocated memory 65.01 GiB is allocated by PyTorch, and 13.51 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,masked-spacetime-hashing/msth,MSTH/SpaceTimeHashing/stmodel.py,masked-spacetime-hashing/msth/MSTH/SpaceTimeHashing/stmodel.py#135,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",32694,32694,30667,30667,0,0.0,False,0.0,False,,"        self, training_callback_attributes: TrainingCallbackAttributes",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=63.71GiB budget=8.00GiB seq_len=32694,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,Fraunhofer-SCAI/corr_shap,corr_shap/CorrExplainer.py,Fraunhofer-SCAI/corr_shap/corr_shap/CorrExplainer.py#136,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",950,389,675,114,38,0.5905,False,0.4312,False,"def __init__(self, model, data, """"""Initialize the CorrExplainer object with the given model, data, and sampling strategy. """"""","    def __init__(self, model, data, link=IdentityLink(), sampling: typing.Union[str, SamplingStrategy]=""default"", sampling_kwargs={}, **kwargs):",5.89,ok,,,0.054
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,ai-safety-foundation/sparse_autoencoder,sparse_autoencoder/activation_resampler/tests/test_activation_resampler.py,ai-safety-foundation/sparse_autoencoder/sparse_autoencoder/activation_resampler/tests/test_activation_resampler.py#137,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",15651,15651,15230,15230,0,0.0,False,0.0,False,,        SparseAutoencoderConfig(,0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=14.60GiB budget=8.00GiB seq_len=15651,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,tylerlight071/Project-Cipher,main.py,tylerlight071/Project-Cipher/main.py#138,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",14419,14419,13031,13031,0,0.0,False,0.0,False,,                    sixth_call(),0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=12.39GiB budget=8.00GiB seq_len=14419,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,Sam-Izdat/tinycio,src/tinycio/usertypes.py,Sam-Izdat/tinycio/src/tinycio/usertypes.py#139,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",48795,48795,47387,47387,0,0.0,False,0.0,False,,"    def lut(self, lut:Union[str, LookupTable], lut_format=LUTFormat.UNKNOWN) -> ColorImage:",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=141.92GiB budget=8.00GiB seq_len=48795,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,alibaba-damo-academy/FunCodec,funcodec/models/encoder/sanm_encoder.py,alibaba-damo-academy/FunCodec/funcodec/models/encoder/sanm_encoder.py#140,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",13536,13536,12123,12123,0,0.0,False,0.0,False,,            encoder_selfattn_layer = MultiHeadedAttention,0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=10.92GiB budget=8.00GiB seq_len=13536,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,MMC-K/multimodal_understanding,text_generated_image_to_image_retriever/text_to_image_retrieval.py,MMC-K/multimodal_understanding/text_generated_image_to_image_retriever/text_to_image_retrieval.py#141,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4228,1837,2880,489,55,0.5655,False,0.2083,False,# faiss_scorer = FaissScorerExhaustiveMultiGPU(,        model_cls_cfg = MODEL_CLS[args.model_cls],5.4,ok,,,1.065
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,JiNanPiWang/apple_health_export_gpx_add_heartrate,src/sport_type_getter.py,JiNanPiWang/apple_health_export_gpx_add_heartrate/src/sport_type_getter.py#142,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",1936,957,1179,200,49,0.5057,False,0.3333,False,for file in files:,    for record in ExportXmlParser().load_activities_type_in_dict(files):,4.46,ok,,,0.223
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,Graph-and-Geometric-Learning/D4Explainer,explainers/diff_explainer.py,Graph-and-Geometric-Learning/D4Explainer/explainers/diff_explainer.py#143,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",7562,2382,6240,1060,40,0.685,False,0.2069,False,# Path: explainers/diff_explainer.py,"                train_adj_b, train_x_b = graph2tensor(graph, device=args.device)",7.22,ok,,,3.408
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,Elfenreigen/UniChest,test.py,Elfenreigen/UniChest/test.py#144,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",10506,10506,9213,9213,0,0.0,False,0.0,False,,"            model = TQN_Model_Add(class_num = args.class_num, gate_num = args.gate_num, high_dim = args.high_dim, lam = config['lam']).cuda()",0.0,error,OutOfMemoryError,"CUDA out of memory. Tried to allocate 13.16 GiB. GPU 0 has a total capacity of 79.25 GiB of which 7.05 GiB is free. Process 1 has 72.19 GiB memory in use. Of the allocated memory 64.44 GiB is allocated by PyTorch, and 7.25 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,pradyunsg/pip-resolver-benchmarks,src/common/creation.py,pradyunsg/pip-resolver-benchmarks/src/common/creation.py#145,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",732,247,584,99,66,0.6626,False,0.186,False,def _make_wheel(,"    name: str, version: str, wheel: DistributionInfo, output_dir: Path",3.83,ok,,,0.032
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,sophiaalthammer/alforrankers,matchmaker/models/all.py,sophiaalthammer/alforrankers/matchmaker/models/all.py#146,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",33954,33954,32064,32064,0,0.0,False,0.0,False,,"        model = CO_PACRR.from_config(config,word_embedder.get_output_dim())",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=68.72GiB budget=8.00GiB seq_len=33954,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,embrake/Aquilify,aquilify/middlewares/dispatcher.py,embrake/Aquilify/aquilify/middlewares/dispatcher.py#147,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",1358,1088,325,55,42,0.1988,False,0.2276,False,# Path: aquilify/middlewares/dispatcher.py,"    async def dispatch(self, scope: Scope, receive: Receive, send: Send) -> None:",4.17,ok,,,0.11
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,eai-lab/On-NAS,cifar_search.py,eai-lab/On-NAS/cifar_search.py#148,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",14708,14708,14100,14100,0,0.0,False,0.0,False,,"            PRIMITIVES=gt.PRIMITIVES,",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=12.89GiB budget=8.00GiB seq_len=14708,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,1in-oos/ccplus,caringcaribou/modules/uds.py,1in-oos/ccplus/caringcaribou/modules/uds.py#149,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",11520,11520,9927,9927,0,0.0,False,0.0,False,,"    with IsoTp(None, None) as tp:",0.0,error,OutOfMemoryError,"CUDA out of memory. Tried to allocate 15.82 GiB. GPU 0 has a total capacity of 79.25 GiB of which 10.15 GiB is free. Process 1 has 69.10 GiB memory in use. Of the allocated memory 68.43 GiB is allocated by PyTorch, and 175.19 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,chaoren2357/gsplatstudio,gsplatstudio/data/processor/colmapWcam_processor.py,chaoren2357/gsplatstudio/gsplatstudio/data/processor/colmapWcam_processor.py#150,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",1382,839,654,111,48,0.3929,False,0.2021,False,"W2C_quaternion, W2C_translation = transform_camera_from_carla_matrix_to_colmap_quaternion(camera_data)","            focal_length = fov_to_focal_length(intrinsics['fov'], intrinsics['width'])",4.08,ok,,,0.114
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,timapage/pyqt6-yolov8,main.py,timapage/pyqt6-yolov8/main.py#151,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",13065,13065,12893,12893,0,0.0,False,0.0,False,,        self.display_thread = VideoVisualizationThread(),0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=10.17GiB budget=8.00GiB seq_len=13065,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,Improbable-AI/dexenv,dexenv/envs/dclaw_base.py,Improbable-AI/dexenv/dexenv/envs/dclaw_base.py#152,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",8768,2992,6959,1183,62,0.6588,False,0.3488,False,"self.gym.set_rigid_body_color(env_ptr, dclaw_actor, bd_id, gymapi.MESH_VISUAL, gymapi.Vec3(*dclaw_body_color_mapping[bd]))",            if bd not in dclaw_body_color_mapping:,7.9,ok,,,4.582
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,Con6924/SPM,train_spm_xl.py,Con6924/SPM/train_spm_xl.py#153,6x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5215,1135,4915,835,63,0.7824,False,0.9048,False,"config: RootConfig,","    config: RootConfig,",5.67,ok,,,1.621
