model_key,model_hf_id,repo_name,file_path,example_id,setting_name,evaluator_layer,evaluator_heads,original_input_tokens,compressed_input_tokens,original_context_tokens,compressed_context_tokens,observation_window_tokens,input_token_reduction,exact_match,edit_sim,prefix_match,prediction,gold_next_line,elapsed_s,status,error_type,error_message,attention_estimated_gb
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,JiahuiLei/NAP,core/models/arti_ddpm_v2.py,JiahuiLei/NAP/core/models/arti_ddpm_v2.py#61,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",22552,22552,20987,20987,0,0.0,False,0.0,False,,        count_param(self.network_dict),0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=26.53GiB budget=8.00GiB seq_len=22552,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,kylesargent/ZeroNVS,threestudio/models/geometry/tetrahedra_sdf_grid.py,kylesargent/ZeroNVS/threestudio/models/geometry/tetrahedra_sdf_grid.py#62,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",12624,12624,11524,11524,0,0.0,False,0.0,False,,"        points = contract_to_unisphere(points, self.bbox)  # points normalized to (0, 1)",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=8.31GiB budget=8.00GiB seq_len=12624,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,ChatClue/ChatClue,osiris.py,ChatClue/ChatClue/osiris.py#63,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",6669,1830,5830,991,34,0.7256,False,0.8649,False,video_processor = VideoProcessor,        video_processor = VideoProcessor(),4.16,ok,,,2.32
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,yasserben/CLOUDS,clouds/modeling/meta_arch/clouds_head.py,yasserben/CLOUDS/clouds/modeling/meta_arch/clouds_head.py#64,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",1199,840,432,73,44,0.2994,False,0.6852,False,"""pixel_decoder"": build_pixel_decoder(","                ""pixel_decoder"": build_pixel_decoder(cfg, input_shape),",2.7,ok,,,0.075
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,hellloxiaotian/KDNet,train_KDNet.py,hellloxiaotian/KDNet/train_KDNet.py#65,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",19238,19238,16968,16968,0,0.0,False,0.0,False,,"        opt.save_dir = increment_path(Path(opt.project) / opt.name, exist_ok=opt.exist_ok | opt.evolve)  # increment run",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=19.30GiB budget=8.00GiB seq_len=19238,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,uc-vision/taichi-splatting,taichi_splatting/renderer.py,uc-vision/taichi-splatting/taichi_splatting/renderer.py#66,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",2145,545,1927,327,64,0.7459,False,0.2745,False,"config: RasterConfig,","  camera_params: CameraParams, ",2.8,ok,,,0.24
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,zju3dv/nr_in_a_room,tools/check_pose.py,zju3dv/nr_in_a_room/tools/check_pose.py#67,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",2603,1474,1360,231,51,0.4337,False,0.25,False,if args.pcd is not None:,    visualizer = O3dVisualizer(),2.99,ok,,,0.353
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,doodledood/chat-flock,chatflock/participants/langchain.py,doodledood/chat-flock/chatflock/participants/langchain.py#68,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",2904,1163,2097,356,29,0.5995,False,0.2252,False,"base_sections.append(Section(name=""Active Participants"", list=[participant.name for participant in active_participants]))","            system_message = StructuredString(sections=[*base_sections, *self.other_prompt_sections])",2.93,ok,,,0.44
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,chenruduan/OAReactDiff,demo.py,chenruduan/OAReactDiff/demo.py#69,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",10425,2385,9686,1646,73,0.7712,False,0.9697,False,model = LEFTNet(,model =  LEFTNet(,6.15,ok,,,5.668
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,ForceFledgling/proxyhub,examples/find_and_use.py,ForceFledgling/proxyhub/examples/find_and_use.py#70,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5174,1278,4693,797,51,0.753,False,0.3077,False,"broker = Broker(proxies, timeout=10, max_conn=3, judges=judges, providers=providers)",    broker = Broker(,4.16,ok,,,1.396
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,amazon-science/adaptive-in-context-learning,main_adaptive_phases.py,amazon-science/adaptive-in-context-learning/main_adaptive_phases.py#71,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",24409,24409,23161,23161,0,0.0,False,0.0,False,,"        data_module = MetaICLData(method=""direct"", max_length=1024, max_length_per_example=300, tokenizer_name=tokenizer_name)",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=31.07GiB budget=8.00GiB seq_len=24409,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,hellloxiaotian/KDNet,train_KDNet.py,hellloxiaotian/KDNet/train_KDNet.py#72,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",18763,18763,16968,16968,0,0.0,False,0.0,False,,"                        'model': deepcopy(model.module if is_parallel(model) else model).half(),",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=18.36GiB budget=8.00GiB seq_len=18763,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,gmum/ViewingDirectionGaussianSplatting,scene/gaussian_model.py,gmum/ViewingDirectionGaussianSplatting/scene/gaussian_model.py#73,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",2487,1197,1554,264,44,0.5187,False,0.3636,False,"def training_setup(self, args):","    def create_from_pcd(self, pcd : BasicPointCloud, spatial_lr_scale : float):",2.98,ok,,,0.323
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,yuukawahiroshi/ddb-tools,mixins_ddb.py,yuukawahiroshi/ddb-tools/mixins_ddb.py#74,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",9683,2740,8364,1421,60,0.717,False,0.2025,False,# Path: mixins_ddb.py,"def mixins_vqm(src_ddi_bytes: bytes, output_stream: io.BufferedWriter, mixins_ddi_model: DDIModel, mixins_ddb_stream: io.BufferedReader):",5.67,ok,,,4.89
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,CorentinJ/transcription-diff,transcription_diff/text_diff.py,CorentinJ/transcription-diff/transcription_diff/text_diff.py#75,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",1566,1353,256,43,58,0.136,False,0.2128,False,if single:,"    asr_texts, lang_id = whisper_asr(",2.85,ok,,,0.128
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,Luo-Z13/pointobb,PointOBB/mmdet/datasets/cocofmt_obb.py,Luo-Z13/pointobb/PointOBB/mmdet/datasets/cocofmt_obb.py#76,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",8688,2783,7114,1209,49,0.6797,False,0.3571,False,if metric == 'bbox':,"        mean_ap, _ = eval_rbbox_map(",4.7,ok,,,3.937
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,ingra14m/Tensor4D-DNeRF,exp_runner.py,ingra14m/Tensor4D-DNeRF/exp_runner.py#77,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",15097,15097,14288,14288,0,0.0,False,0.0,False,,        self.tensor4d = Tensor4D(**self.conf['model.tensor4d']).to(self.device),0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=11.89GiB budget=8.00GiB seq_len=15097,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,mpenning/ciscoconfparse2,ciscoconfparse2/models_asa.py,mpenning/ciscoconfparse2/ciscoconfparse2/models_asa.py#78,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",31397,31397,30270,30270,0,0.0,False,0.0,False,,    default_ipv6_addr_object = IPv6Obj(),0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=51.41GiB budget=8.00GiB seq_len=31397,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,modelscope/normal-depth-diffusion,scripts/t2i.py,modelscope/normal-depth-diffusion/scripts/t2i.py#79,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",8636,2293,7641,1298,50,0.7345,False,0.875,False,sampler = DDIMSampler(model),        sampler = DDIMSampler(model),4.79,ok,,,3.89
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,dmamakas2000/ipo,experiments/ipo.py,dmamakas2000/ipo/experiments/ipo.py#80,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",7946,2483,6581,1118,49,0.6875,False,0.2581,False,if model_args.hierarchical:,        trainer = FinancialTrainer(,4.56,ok,,,3.293
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,RobertCsordas/moe,tasks/simple/language_model/transformer_lm_mixin.py,RobertCsordas/moe/tasks/simple/language_model/transformer_lm_mixin.py#81,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",16735,16735,14947,14947,0,0.0,False,0.0,False,,            mklayer = lambda: PrelnRelativeKVMemTransformerEncoderLayer(,0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=14.61GiB budget=8.00GiB seq_len=16735,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,choderalab/chiron,chiron/tests/test_pairs.py,choderalab/chiron/chiron/tests/test_pairs.py#82,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",8005,2111,7101,1207,98,0.7363,False,0.6047,False,def test_orthogonal_nonperiodic_displacement():,    space = OrthogonalNonperiodicSpace(,4.89,ok,,,3.342
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,DaveParr/starpilot,tests/test_utils.py,DaveParr/starpilot/tests/test_utils.py#83,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",1008,314,835,141,55,0.6885,False,0.8507,False,"repos = get_user_starred_repos(""test_user"", MockGithub(), 3)","    result = get_user_starred_repos(""testuser"", MockGithub(), num_repos=3)",2.7,ok,,,0.053
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,LukeForeverYoung/UReader,serve/model_worker.py,LukeForeverYoung/UReader/serve/model_worker.py#84,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",13201,13201,12223,12223,0,0.0,False,0.0,False,,"        self.processor = MplugOwlProcessor(self.image_processor, self.tokenizer)",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=9.09GiB budget=8.00GiB seq_len=13201,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,sinoyou/nelf-pro,nerfstudio/data/datamanagers/base_datamanager.py,sinoyou/nelf-pro/nerfstudio/data/datamanagers/base_datamanager.py#85,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",9891,2137,9342,1588,47,0.7839,False,0.25,False,class BaseDataManager(TrainingCallbackAttributes):,"            ""nelfpro-data"": NeLFProDataParserConfig(),",5.69,ok,,,5.102
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,fg320/DEASC,examples/05_3x3_farm_wso_SLSQP_visualization.py,fg320/DEASC/examples/05_3x3_farm_wso_SLSQP_visualization.py#86,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",9559,2158,8916,1515,58,0.7742,False,0.1852,False,# Optimum exploration,"wso_explore_optimum_power_1var(wso_obj, turbine=5, yaw_bounds=(-25, 25), yaw_number=51)",5.47,ok,,,4.766
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,IBM/oper8,tests/test_controller.py,IBM/oper8/tests/test_controller.py#87,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",18332,18332,17484,17484,0,0.0,False,0.0,False,,"                ""metadata"": {""name"": ""subsystem"", ""namespace"": TEST_NAMESPACE},",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=17.53GiB budget=8.00GiB seq_len=18332,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,hkchengrex/Cutie,gui/main_controller.py,hkchengrex/Cutie/gui/main_controller.py#88,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",14476,14476,13321,13321,0,0.0,False,0.0,False,,"            dataset = PropagationReader(self.res_man, self.curr_ti, self.propagate_direction)",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=10.93GiB budget=8.00GiB seq_len=14476,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,yixinNB/pyscrcpy,pyscrcpy/core.py,yixinNB/pyscrcpy/pyscrcpy/core.py#89,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",2720,1409,1579,268,41,0.482,False,0.2436,False,"change_rate = self.__calculate_diff(frame, self.last_frame)",                        if len(self.listeners[EVENT_ONCHANGE]) == 0 and not self.skip_same_frame:,2.98,ok,,,0.386
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,NobiDeveloper/Nobita-Filter-Bot,plugins/pm_filter.py,NobiDeveloper/Nobita-Filter-Bot/plugins/pm_filter.py#90,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",14726,14726,13229,13229,0,0.0,False,0.0,False,,"        mkact = await make_active(str(user_id), str(group_id))",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=11.31GiB budget=8.00GiB seq_len=14726,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,hkchengrex/Cutie,process_video.py,hkchengrex/Cutie/process_video.py#91,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",7219,1748,6591,1120,52,0.7579,False,0.3146,False,# Initialize inference core and result saver,"    processor = InferenceCore(cutie, cfg=cfg)",4.44,ok,,,2.718
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,ziqi-zhang/TAOISM,teeslice/sgx_resnet.py,ziqi-zhang/TAOISM/teeslice/sgx_resnet.py#92,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",21774,21774,21143,21143,0,0.0,False,0.0,False,,        self.add = SecretAddLayer(,0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=24.73GiB budget=8.00GiB seq_len=21774,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,AMAAI-Lab/mustango,diffusers/src/diffusers/models/unet_2d_condition.py,AMAAI-Lab/mustango/diffusers/src/diffusers/models/unet_2d_condition.py#93,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",24954,24954,23661,23661,0,0.0,False,0.0,False,,"        if isinstance(module, (CrossAttnDownBlock2D, DownBlock2D, CrossAttnUpBlock2D, UpBlock2D)):",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=32.48GiB budget=8.00GiB seq_len=24954,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,owkin/fedeca,fedeca/fedeca_core.py,owkin/fedeca/fedeca/fedeca_core.py#94,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",26113,26113,24801,24801,0,0.0,False,0.0,False,,                self.variance_matrix = get_outmodel_function(,0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=35.56GiB budget=8.00GiB seq_len=26113,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,RobertCsordas/moe,tasks/simple/language_model/enwik8_transformer.py,RobertCsordas/moe/tasks/simple/language_model/enwik8_transformer.py#95,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",8317,1594,8099,1376,51,0.8083,False,0.7586,False,"class Enwik8TransformerTask(SimpleTask, TransformerLMMixin):","class Enwik8Transformer(TransformerLMMixin, SimpleTask):",4.88,ok,,,3.608
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,HeliosZhao/Animate124,dnerf/utils.py,HeliosZhao/Animate124/dnerf/utils.py#96,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",17253,17253,15750,15750,0,0.0,False,0.0,False,,"        light_d = safe_normalize(rays_o + torch.randn(3, device=rays_o.device))",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=15.52GiB budget=8.00GiB seq_len=17253,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,zju3dv/nr_in_a_room,optim/patch_perceptual.py,zju3dv/nr_in_a_room/optim/patch_perceptual.py#97,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",1341,414,1116,189,69,0.6913,False,0.3881,False,def patch_perceptual_loss(,"    perceptual_net: VGG16_for_Perceptual,",2.72,ok,,,0.094
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,yacinxx/dnakey,create_profile.py,yacinxx/dnakey/create_profile.py#98,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",1612,445,1405,238,47,0.7239,False,0.1935,False,# Path: create_profile.py,"            self.config_manager = ConfigManager(self.config_has_key)",2.74,ok,,,0.136
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,alexzhou907/DreamPropeller,threestudio/models/guidance/zero123_unified_guidance.py,alexzhou907/DreamPropeller/threestudio/models/guidance/zero123_unified_guidance.py#99,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",9266,2643,7979,1356,43,0.7148,False,0.2174,False,# TODO: implement this method,        cleanup(),4.99,ok,,,4.478
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,ZS-YANG/FemtoDet-v3,mmdet/models/dense_heads/atss_vlfusion_head.py,ZS-YANG/FemtoDet-v3/mmdet/models/dense_heads/atss_vlfusion_head.py#100,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",8698,2526,7435,1263,46,0.7096,False,0.1087,False,class ATSSVLFusionHead(ATSSHead):,            dot_product_proj_queries = permute_and_flatten(,4.77,ok,,,3.946
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,Birch-san/natten-fwd-ad,script/demo.py,Birch-san/natten-fwd-ad/script/demo.py#101,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",757,229,636,108,63,0.6975,False,0.5238,False,"x = torch.randn(1, 10_model, 1, 1, device=device, dtype=dtype)","natten_block = NattenBlock(d_model, d_head=d_head, kernel_size=kernel_size).to(device=device, dtype=dtype)",2.64,ok,,,0.03
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,Zerohertz/Streamlit-Quant,lib/visual.py,Zerohertz/Streamlit-Quant/lib/visual.py#102,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",1336,955,458,77,46,0.2852,False,0.3019,False,def _backtest():,    fig.update_layout(_transaction()),2.77,ok,,,0.093
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,allenai/Holodeck,modules/holodeck.py,allenai/Holodeck/modules/holodeck.py#103,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",33850,33850,32590,32590,0,0.0,False,0.0,False,,"            final_video = room_video(scene, self.objaverse_asset_dir, 1024, 1024)",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=59.76GiB budget=8.00GiB seq_len=33850,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,daojiAnime/aio_retrying,tests/test_condition_error.py,daojiAnime/aio_retrying/tests/test_condition_error.py#104,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",669,171,599,101,48,0.7444,False,0.243,False,async def test_timeout_is_not_none_and_not_async_exception_raised():,    with pytest.raises(ConditionError):,2.67,ok,,,0.023
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,jesenzhang/ComfyUI_StreamDiffusion,streamdiffusion/acceleration/tensorrt/builder.py,jesenzhang/ComfyUI_StreamDiffusion/streamdiffusion/acceleration/tensorrt/builder.py#105,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",1501,354,1381,234,55,0.7642,False,0.6538,False,"self.model_data: BaseModel,","        model: BaseModel,",2.74,ok,,,0.118
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,ApolloAuto/apollo-model-centerpoint,paddle3d/transforms/reader.py,ApolloAuto/apollo-model-centerpoint/paddle3d/transforms/reader.py#106,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",7582,2484,6142,1044,46,0.6724,False,0.3942,False,"logger.warning(""Label shape mismatch, skipping label loading."")","                logger.error(""Point cloud shape: {}"".format(points.shape))",4.4,ok,,,2.998
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,MarilynKeller/aitviewer-skel,examples/load_SKEL.py,MarilynKeller/aitviewer-skel/examples/load_SKEL.py#107,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",22523,22523,22193,22193,0,0.0,False,0.0,False,,"    skel_seq = SKELSequence(skel_layer=skel_model, betas=betas, poses_body=pose, poses_type='skel', ",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=26.46GiB budget=8.00GiB seq_len=22523,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,quocanh34/magic-animate-modified,magicanimate/models/controlnet.py,quocanh34/magic-animate-modified/magicanimate/models/controlnet.py#108,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",1993,1489,607,103,51,0.2529,False,0.5161,False,"self.time_embedding = TimestepEmbedding(timestep_input_dim, time_embed_dim, act_fn, out_dim=time_embed_dim)",        self.time_embedding = TimestepEmbedding(,2.88,ok,,,0.207
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,patrickrchao/JailbreakingLLMs,conversers.py,patrickrchao/JailbreakingLLMs/conversers.py#109,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",2737,1313,1715,291,68,0.5203,False,0.1905,False,"""vicuna"": {","            ""path"":VICUNA_PATH,",2.99,ok,,,0.391
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,BraveGroup/Drive-WM,tests/pipelines/controlnet/test_controlnet_sdxl.py,BraveGroup/Drive-WM/tests/pipelines/controlnet/test_controlnet_sdxl.py#110,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",10195,2137,9708,1650,44,0.7904,False,0.9608,False,image_latents_params = TEXT_TO_IMAGE_IMAGE_PARAMS,    image_latents_params = TEXT_TO_IMAGE_IMAGE_PARAMS,5.86,ok,,,5.421
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,m-abr/FCPCodebase,world/Robot.py,m-abr/FCPCodebase/world/Robot.py#111,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",11767,3055,10496,1784,46,0.7404,False,0.1565,False,# Path: world/Robot.py,        self.loc_rotation_head_to_field = Matrix_3x3()   # Rotation matrix from head to field,7.07,ok,,,7.221
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,jzmzhong/Automatic-Prosody-Annotator-with-SSWP-CLAP,src/clap_module/conformer/encoder.py,jzmzhong/Automatic-Prosody-Annotator-with-SSWP-CLAP/src/clap_module/conformer/encoder.py#112,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",12945,12945,11837,11837,0,0.0,False,0.0,False,,"                torch.nn.LayerNorm(attention_dim),",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=8.74GiB budget=8.00GiB seq_len=12945,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,ifrit98/storage-subnet,neurons/miner.py,ifrit98/storage-subnet/neurons/miner.py#113,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",12108,3327,10579,1798,49,0.7252,False,0.913,False,data_hash = hash_data(encrypted_byte_data),        data_hash = hash_data(encrypted_byte_data),6.36,ok,,,7.646
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,mpenning/ciscoconfparse2,ciscoconfparse2/models_iosxr.py,mpenning/ciscoconfparse2/ciscoconfparse2/models_iosxr.py#114,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",69501,69501,68105,68105,0,0.0,False,0.0,False,,            raise InvalidCiscoInterface(error),0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=251.92GiB budget=8.00GiB seq_len=69501,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,Trustworthy-AI-Group/TransferAttack,transferattack/model_related/ghost.py,Trustworthy-AI-Group/TransferAttack/transferattack/model_related/ghost.py#115,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",11084,2916,9840,1672,39,0.7369,True,1.0,True,class GhostNetwork_DIM(DIM):,class GhostNetwork_DIM(DIM):,5.66,ok,,,6.407
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,ChatClue/ChatClue,osiris.py,ChatClue/ChatClue/osiris.py#116,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",6572,1733,5830,991,44,0.7363,False,0.9,False,DatabaseSetup.initial_setup,    DatabaseSetup.initial_setup(),3.86,ok,,,2.253
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,compphoto/Intrinsic,intrinsic/pipeline.py,compphoto/Intrinsic/intrinsic/pipeline.py#117,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",1417,1007,493,83,55,0.2893,False,0.3902,False,full_out = base_out * full_out,"            ord_base, ord_full = equalize_predictions(lin_img, base_out, full_out, p=lstsq_p)",2.73,ok,,,0.105
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,speckai/speck,src/python/speck/connections/connector.py,speckai/speck/src/python/speck/connections/connector.py#118,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",1412,442,1168,198,47,0.687,False,0.2121,False,# Todo: refactor to use config.log_chat !!!,        ChatLogger.log(,2.69,ok,,,0.104
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,Kushalhk/AutoFilter,plugins/commands.py,Kushalhk/AutoFilter/plugins/commands.py#119,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",13783,13783,13163,13163,0,0.0,False,0.0,False,,"            await client.send_message(LOG_CHANNEL, script.LOG_TEXT_G.format(message.chat.title, message.chat.id, total, ""Unknown""))       ",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=9.91GiB budget=8.00GiB seq_len=13783,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,MTgeophysics/mtpy-v2,mtpy/modeling/modem/config.py,MTgeophysics/mtpy-v2/mtpy/modeling/modem/config.py#120,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",29021,29021,28739,28739,0,0.0,False,0.0,False,,"            mtcfg.write_dict_to_configfile(self.cfg_dict, cfg_fn)",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=43.93GiB budget=8.00GiB seq_len=29021,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,DeepGraphLearning/ULTRA,ultra/util.py,DeepGraphLearning/ULTRA/ultra/util.py#121,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",2070,1112,1154,196,47,0.4628,False,0.3243,False,"dataset = eval(f""{cls}(**data_config)"")","    ds_cls = getattr(datasets, cls)",2.83,ok,,,0.223
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,Weitheskmt/WeiDMD,build/lib/weidmd/bopdmd.py,Weitheskmt/WeiDMD/build/lib/weidmd/bopdmd.py#122,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",9895,2459,8958,1522,44,0.7515,False,0.7838,False,self.snapshots = Snapshots(X),        self._snapshots_holder = Snapshots(X),5.71,ok,,,5.106
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,WHU-USI3DV/PatchAugNet,place_recognition/Minkloc3D_V2/misc/utils.py,WHU-USI3DV/PatchAugNet/place_recognition/Minkloc3D_V2/misc/utils.py#123,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",841,396,536,91,50,0.5291,False,0.2685,False,"assert len(self.quantization_step) == 3, f'Expected 3 quantization steps: for sectors (degrees), rings (meters) and z coordinate (meters)'",            self.quantizer = PolarQuantizer(quant_step=self.quantization_step),2.64,ok,,,0.037
