model_key,model_hf_id,repo_name,file_path,example_id,setting_name,evaluator_layer,evaluator_heads,original_input_tokens,compressed_input_tokens,original_context_tokens,compressed_context_tokens,observation_window_tokens,input_token_reduction,exact_match,edit_sim,prefix_match,prediction,gold_next_line,elapsed_s,status,error_type,error_message,attention_estimated_gb
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,JiahuiLei/NAP,core/models/arti_ddpm_v2.py,JiahuiLei/NAP/core/models/arti_ddpm_v2.py#61,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",22291,22291,20739,20739,0,0.0,False,0.0,False,,        count_param(self.network_dict),0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=29.62GiB budget=8.00GiB seq_len=22291,0.0
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,kylesargent/ZeroNVS,threestudio/models/geometry/tetrahedra_sdf_grid.py,kylesargent/ZeroNVS/threestudio/models/geometry/tetrahedra_sdf_grid.py#62,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",12547,12547,11464,11464,0,0.0,False,0.0,False,,"        points = contract_to_unisphere(points, self.bbox)  # points normalized to (0, 1)",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=9.38GiB budget=8.00GiB seq_len=12547,0.0
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,ChatClue/ChatClue,osiris.py,ChatClue/ChatClue/osiris.py#63,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",6648,1826,5809,987,34,0.7253,False,0.8947,False,video_processor = VideoProcessor(),        video_processor = VideoProcessor(),2.58,ok,,,2.634
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,yasserben/CLOUDS,clouds/modeling/meta_arch/clouds_head.py,yasserben/CLOUDS/clouds/modeling/meta_arch/clouds_head.py#64,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",1197,838,432,73,44,0.2999,False,0.6757,False,"""pixel_decoder"": build_pixel_decoder(cfg, transformer_predictor_in_channels),","                ""pixel_decoder"": build_pixel_decoder(cfg, input_shape),",1.82,ok,,,0.085
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hellloxiaotian/KDNet,train_KDNet.py,hellloxiaotian/KDNet/train_KDNet.py#65,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",18964,18964,16712,16712,0,0.0,False,0.0,False,,"        opt.save_dir = increment_path(Path(opt.project) / opt.name, exist_ok=opt.exist_ok | opt.evolve)  # increment run",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=21.44GiB budget=8.00GiB seq_len=18964,0.0
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,uc-vision/taichi-splatting,taichi_splatting/renderer.py,uc-vision/taichi-splatting/taichi_splatting/renderer.py#66,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",2131,543,1913,325,64,0.7452,False,0.2222,False,"config: Config,","  camera_params: CameraParams, ",1.85,ok,,,0.271
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,zju3dv/nr_in_a_room,tools/check_pose.py,zju3dv/nr_in_a_room/tools/check_pose.py#67,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",2571,1459,1339,227,50,0.4325,False,0.9333,False,visualizer = O3dVisualizer(),    visualizer = O3dVisualizer(),2.03,ok,,,0.394
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,doodledood/chat-flock,chatflock/participants/langchain.py,doodledood/chat-flock/chatflock/participants/langchain.py#68,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",2908,1165,2099,356,29,0.5994,False,0.5432,False,return StructuredString(base_sections=base_sections).render(),"            system_message = StructuredString(sections=[*base_sections, *self.other_prompt_sections])",1.95,ok,,,0.504
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,chenruduan/OAReactDiff,demo.py,chenruduan/OAReactDiff/demo.py#69,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",10406,2383,9666,1643,73,0.771,False,0.9697,False,model = LEFTNet(,model =  LEFTNet(,3.82,ok,,,6.454
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,ForceFledgling/proxyhub,examples/find_and_use.py,ForceFledgling/proxyhub/examples/find_and_use.py#70,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5146,1272,4667,793,51,0.7528,False,0.3396,False,# proxy_pool = ProxyPool(proxies),    broker = Broker(,2.3,ok,,,1.578
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,amazon-science/adaptive-in-context-learning,main_adaptive_phases.py,amazon-science/adaptive-in-context-learning/main_adaptive_phases.py#71,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",24214,24214,22974,22974,0,0.0,False,0.0,False,,"        data_module = MetaICLData(method=""direct"", max_length=1024, max_length_per_example=300, tokenizer_name=tokenizer_name)",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=34.95GiB budget=8.00GiB seq_len=24214,0.0
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hellloxiaotian/KDNet,train_KDNet.py,hellloxiaotian/KDNet/train_KDNet.py#72,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",18496,18496,16712,16712,0,0.0,False,0.0,False,,"                        'model': deepcopy(model.module if is_parallel(model) else model).half(),",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=20.39GiB budget=8.00GiB seq_len=18496,0.0
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,gmum/ViewingDirectionGaussianSplatting,scene/gaussian_model.py,gmum/ViewingDirectionGaussianSplatting/scene/gaussian_model.py#73,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",2479,1194,1548,263,44,0.5184,False,0.3866,False,"def training_setup(self, training_args):","    def create_from_pcd(self, pcd : BasicPointCloud, spatial_lr_scale : float):",1.92,ok,,,0.366
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,yuukawahiroshi/ddb-tools,mixins_ddb.py,yuukawahiroshi/ddb-tools/mixins_ddb.py#74,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",9620,2726,8306,1412,59,0.7166,False,0.2562,False,def create_vqm_stream(vqm_meta_list: list[VQMMeta]) -> io.BytesIO:,"def mixins_vqm(src_ddi_bytes: bytes, output_stream: io.BufferedWriter, mixins_ddi_model: DDIModel, mixins_ddb_stream: io.BufferedReader):",3.59,ok,,,5.516
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,CorentinJ/transcription-diff,transcription_diff/text_diff.py,CorentinJ/transcription-diff/transcription_diff/text_diff.py#75,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",1566,1353,256,43,58,0.136,False,0.4,False,"return text_diff(texts, args, lang_id)","    asr_texts, lang_id = whisper_asr(",1.85,ok,,,0.146
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,Luo-Z13/pointobb,PointOBB/mmdet/datasets/cocofmt_obb.py,Luo-Z13/pointobb/PointOBB/mmdet/datasets/cocofmt_obb.py#76,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",8538,2724,7004,1190,49,0.681,False,0.3571,False,if metric == 'bbox':,"        mean_ap, _ = eval_rbbox_map(",3.35,ok,,,4.345
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,ingra14m/Tensor4D-DNeRF,exp_runner.py,ingra14m/Tensor4D-DNeRF/exp_runner.py#77,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",15013,15013,14205,14205,0,0.0,False,0.0,False,,        self.tensor4d = Tensor4D(**self.conf['model.tensor4d']).to(self.device),0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=13.43GiB budget=8.00GiB seq_len=15013,0.0
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,mpenning/ciscoconfparse2,ciscoconfparse2/models_asa.py,mpenning/ciscoconfparse2/ciscoconfparse2/models_asa.py#78,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",30931,30931,29805,29805,0,0.0,False,0.0,False,,    default_ipv6_addr_object = IPv6Obj(),0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=57.03GiB budget=8.00GiB seq_len=30931,0.0
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,modelscope/normal-depth-diffusion,scripts/t2i.py,modelscope/normal-depth-diffusion/scripts/t2i.py#79,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",8581,2275,7597,1291,50,0.7349,False,0.875,False,sampler = DDIMSampler(model),        sampler = DDIMSampler(model),3.59,ok,,,4.389
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,dmamakas2000/ipo,experiments/ipo.py,dmamakas2000/ipo/experiments/ipo.py#80,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",7855,2467,6491,1103,48,0.6859,False,0.871,False,trainer = FinancialTrainer(,        trainer = FinancialTrainer(,3.47,ok,,,3.678
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,RobertCsordas/moe,tasks/simple/language_model/transformer_lm_mixin.py,RobertCsordas/moe/tasks/simple/language_model/transformer_lm_mixin.py#81,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",16670,16670,14883,14883,0,0.0,False,0.0,False,,            mklayer = lambda: PrelnRelativeKVMemTransformerEncoderLayer(,0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=16.56GiB budget=8.00GiB seq_len=16670,0.0
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,choderalab/chiron,chiron/tests/test_pairs.py,choderalab/chiron/chiron/tests/test_pairs.py#82,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",7964,2082,7086,1204,92,0.7386,False,0.5,False,"space = OrthogonalNonperiodicSpace(jnp.array([[10.0, 0.0, 0.0], [0.0, 10.0, 0.0], [0.0, 0.0, 10.0]]))",    space = OrthogonalNonperiodicSpace(,3.1,ok,,,3.78
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,DaveParr/starpilot,tests/test_utils.py,DaveParr/starpilot/tests/test_utils.py#83,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",1007,313,835,141,54,0.6892,False,0.8531,False,"get_user_starred_repos(user=""test_user"", g=MockGithub(), num_repos=3)","    result = get_user_starred_repos(""testuser"", MockGithub(), num_repos=3)",1.76,ok,,,0.06
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,LukeForeverYoung/UReader,serve/model_worker.py,LukeForeverYoung/UReader/serve/model_worker.py#84,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",13104,13104,12158,12158,0,0.0,False,0.0,False,,"        self.processor = MplugOwlProcessor(self.image_processor, self.tokenizer)",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=10.24GiB budget=8.00GiB seq_len=13104,0.0
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,sinoyou/nelf-pro,nerfstudio/data/datamanagers/base_datamanager.py,sinoyou/nelf-pro/nerfstudio/data/datamanagers/base_datamanager.py#85,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",9861,2128,9316,1583,47,0.7842,False,0.8132,False,"""nelfpro"": NeLFProDataParserConfig(),","            ""nelfpro-data"": NeLFProDataParserConfig(),",3.99,ok,,,5.796
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,fg320/DEASC,examples/05_3x3_farm_wso_SLSQP_visualization.py,fg320/DEASC/examples/05_3x3_farm_wso_SLSQP_visualization.py#86,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",9523,2146,8887,1510,58,0.7747,False,0.7692,False,"wso_explore_optimum_power_1var(wso_obj, 1, (-25, 25), 5)","wso_explore_optimum_power_1var(wso_obj, turbine=5, yaw_bounds=(-25, 25), yaw_number=51)",3.86,ok,,,5.405
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,IBM/oper8,tests/test_controller.py,IBM/oper8/tests/test_controller.py#87,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",18311,18311,17463,17463,0,0.0,False,0.0,False,,"                ""metadata"": {""name"": ""subsystem"", ""namespace"": TEST_NAMESPACE},",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=19.99GiB budget=8.00GiB seq_len=18311,0.0
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hkchengrex/Cutie,gui/main_controller.py,hkchengrex/Cutie/gui/main_controller.py#88,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",14374,14374,13219,13219,0,0.0,False,0.0,False,,"            dataset = PropagationReader(self.res_man, self.curr_ti, self.propagate_direction)",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=12.32GiB budget=8.00GiB seq_len=14374,0.0
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,yixinNB/pyscrcpy,pyscrcpy/core.py,yixinNB/pyscrcpy/pyscrcpy/core.py#89,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",2715,1407,1575,267,41,0.4818,False,0.0661,False,# Path: pyscrcpy/core.py,                        if len(self.listeners[EVENT_ONCHANGE]) == 0 and not self.skip_same_frame:,2.06,ok,,,0.439
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,NobiDeveloper/Nobita-Filter-Bot,plugins/pm_filter.py,NobiDeveloper/Nobita-Filter-Bot/plugins/pm_filter.py#90,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",20710,20710,18986,18986,0,0.0,False,0.0,False,,"        mkact = await make_active(str(user_id), str(group_id))",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=25.56GiB budget=8.00GiB seq_len=20710,0.0
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hkchengrex/Cutie,process_video.py,hkchengrex/Cutie/process_video.py#91,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",7198,1743,6572,1117,52,0.7578,False,0.1915,False,# Create a ResultSaver object to save the results,"    processor = InferenceCore(cutie, cfg=cfg)",2.9,ok,,,3.088
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,ziqi-zhang/TAOISM,teeslice/sgx_resnet.py,ziqi-zhang/TAOISM/teeslice/sgx_resnet.py#92,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",21726,21726,21096,21096,0,0.0,False,0.0,False,,        self.add = SecretAddLayer(,0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=28.13GiB budget=8.00GiB seq_len=21726,0.0
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,AMAAI-Lab/mustango,diffusers/src/diffusers/models/unet_2d_condition.py,AMAAI-Lab/mustango/diffusers/src/diffusers/models/unet_2d_condition.py#93,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",24904,24904,23611,23611,0,0.0,False,0.0,False,,"        if isinstance(module, (CrossAttnDownBlock2D, DownBlock2D, CrossAttnUpBlock2D, UpBlock2D)):",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=36.97GiB budget=8.00GiB seq_len=24904,0.0
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,owkin/fedeca,fedeca/fedeca_core.py,owkin/fedeca/fedeca/fedeca_core.py#94,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",26037,26037,24727,24727,0,0.0,False,0.0,False,,                self.variance_matrix = get_outmodel_function(,0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=40.41GiB budget=8.00GiB seq_len=26037,0.0
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,RobertCsordas/moe,tasks/simple/language_model/enwik8_transformer.py,RobertCsordas/moe/tasks/simple/language_model/enwik8_transformer.py#95,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",8296,1587,8083,1374,48,0.8087,True,1.0,True,"class Enwik8Transformer(TransformerLMMixin, SimpleTask):","class Enwik8Transformer(TransformerLMMixin, SimpleTask):",2.96,ok,,,4.102
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,HeliosZhao/Animate124,dnerf/utils.py,HeliosZhao/Animate124/dnerf/utils.py#96,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",17092,17092,15592,15592,0,0.0,False,0.0,False,,"        light_d = safe_normalize(rays_o + torch.randn(3, device=rays_o.device))",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=17.41GiB budget=8.00GiB seq_len=17092,0.0
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,zju3dv/nr_in_a_room,optim/patch_perceptual.py,zju3dv/nr_in_a_room/optim/patch_perceptual.py#97,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",1288,404,1064,180,69,0.6863,False,0.3881,False,def patch_perceptual_loss(,"    perceptual_net: VGG16_for_Perceptual,",1.78,ok,,,0.099
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,yacinxx/dnakey,create_profile.py,yacinxx/dnakey/create_profile.py#98,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",1610,444,1404,238,46,0.7242,False,0.1935,False,# Path: create_profile.py,"            self.config_manager = ConfigManager(self.config_has_key)",1.8,ok,,,0.155
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,alexzhou907/DreamPropeller,threestudio/models/guidance/zero123_unified_guidance.py,alexzhou907/DreamPropeller/threestudio/models/guidance/zero123_unified_guidance.py#99,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",9189,2613,7922,1346,41,0.7156,False,0.1212,False,pipe.unet.class_embedding = self.camera_embedding,        cleanup(),3.88,ok,,,5.033
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,ZS-YANG/FemtoDet-v3,mmdet/models/dense_heads/atss_vlfusion_head.py,ZS-YANG/FemtoDet-v3/mmdet/models/dense_heads/atss_vlfusion_head.py#100,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",8676,2520,7416,1260,46,0.7095,False,0.1633,False,"return cls_score, bbox_pred, centerness",            dot_product_proj_queries = permute_and_flatten(,3.34,ok,,,4.487
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,Birch-san/natten-fwd-ad,script/demo.py,Birch-san/natten-fwd-ad/script/demo.py#101,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",751,223,636,108,57,0.7031,False,0.1875,False,with inference_mode():,"natten_block = NattenBlock(d_model, d_head=d_head, kernel_size=kernel_size).to(device=device, dtype=dtype)",1.66,ok,,,0.034
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,Zerohertz/Streamlit-Quant,lib/visual.py,Zerohertz/Streamlit-Quant/lib/visual.py#102,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",1310,938,448,76,46,0.284,False,0.1724,False,# Path: lib/visual.py,    fig.update_layout(_transaction()),1.75,ok,,,0.102
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,allenai/Holodeck,modules/holodeck.py,allenai/Holodeck/modules/holodeck.py#103,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",33504,33504,32249,32249,0,0.0,False,0.0,False,,"            final_video = room_video(scene, self.objaverse_asset_dir, 1024, 1024)",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=66.91GiB budget=8.00GiB seq_len=33504,0.0
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,daojiAnime/aio_retrying,tests/test_condition_error.py,daojiAnime/aio_retrying/tests/test_condition_error.py#104,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",669,171,599,101,48,0.7444,False,0.4068,False,@pytest.mark.asyncio,    with pytest.raises(ConditionError):,1.65,ok,,,0.027
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,jesenzhang/ComfyUI_StreamDiffusion,streamdiffusion/acceleration/tensorrt/builder.py,jesenzhang/ComfyUI_StreamDiffusion/streamdiffusion/acceleration/tensorrt/builder.py#105,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",1480,351,1360,231,55,0.7628,False,0.1818,False,"self.onnx_dir: str,","        model: BaseModel,",1.69,ok,,,0.131
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,ApolloAuto/apollo-model-centerpoint,paddle3d/transforms/reader.py,ApolloAuto/apollo-model-centerpoint/paddle3d/transforms/reader.py#106,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",6987,2368,5565,946,45,0.6611,False,0.3667,False,"raise ValueError(""Labels do not match points"")","                logger.error(""Point cloud shape: {}"".format(points.shape))",3.04,ok,,,2.91
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,MarilynKeller/aitviewer-skel,examples/load_SKEL.py,MarilynKeller/aitviewer-skel/examples/load_SKEL.py#107,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",22357,22357,22035,22035,0,0.0,False,0.0,False,,"    skel_seq = SKELSequence(skel_layer=skel_model, betas=betas, poses_body=pose, poses_type='skel', ",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=29.79GiB budget=8.00GiB seq_len=22357,0.0
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,quocanh34/magic-animate-modified,magicanimate/models/controlnet.py,quocanh34/magic-animate-modified/magicanimate/models/controlnet.py#108,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",1952,1449,606,103,51,0.2577,False,0.8696,False,self.timestep_embedding = TimestepEmbedding(,        self.time_embedding = TimestepEmbedding(,1.88,ok,,,0.227
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,patrickrchao/JailbreakingLLMs,conversers.py,patrickrchao/JailbreakingLLMs/conversers.py#109,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",2721,1310,1700,289,68,0.5186,False,0.7451,False,"""path"": VICUNA_PATH,","            ""path"":VICUNA_PATH,",1.97,ok,,,0.441
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,BraveGroup/Drive-WM,tests/pipelines/controlnet/test_controlnet_sdxl.py,BraveGroup/Drive-WM/tests/pipelines/controlnet/test_controlnet_sdxl.py#110,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",10154,2128,9669,1643,44,0.7904,False,0.1154,False,class StableDiffusionXLControlNetPipelineSlowTests(,    image_latents_params = TEXT_TO_IMAGE_IMAGE_PARAMS,3.63,ok,,,6.145
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,m-abr/FCPCodebase,world/Robot.py,m-abr/FCPCodebase/world/Robot.py#111,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",11614,11614,10374,10374,0,0.0,False,0.0,False,,        self.loc_rotation_head_to_field = Matrix_3x3()   # Rotation matrix from head to field,0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=8.04GiB budget=8.00GiB seq_len=11614,0.0
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,jzmzhong/Automatic-Prosody-Annotator-with-SSWP-CLAP,src/clap_module/conformer/encoder.py,jzmzhong/Automatic-Prosody-Annotator-with-SSWP-CLAP/src/clap_module/conformer/encoder.py#112,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",12850,12850,11751,11751,0,0.0,False,0.0,False,,"                torch.nn.LayerNorm(attention_dim),",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=9.84GiB budget=8.00GiB seq_len=12850,0.0
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,ifrit98/storage-subnet,neurons/miner.py,ifrit98/storage-subnet/neurons/miner.py#113,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",12028,12028,10510,10510,0,0.0,False,0.0,False,,        data_hash = hash_data(encrypted_byte_data),0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=8.62GiB budget=8.00GiB seq_len=12028,0.0
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,mpenning/ciscoconfparse2,ciscoconfparse2/models_iosxr.py,mpenning/ciscoconfparse2/ciscoconfparse2/models_iosxr.py#114,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",68923,68923,67527,67527,0,0.0,False,0.0,False,,            raise InvalidCiscoInterface(error),0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=283.14GiB budget=8.00GiB seq_len=68923,0.0
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,Trustworthy-AI-Group/TransferAttack,transferattack/model_related/ghost.py,Trustworthy-AI-Group/TransferAttack/transferattack/model_related/ghost.py#115,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",10745,2839,9525,1619,39,0.7358,True,1.0,True,class GhostNetwork_DIM(DIM):,class GhostNetwork_DIM(DIM):,4.5,ok,,,6.882
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,ChatClue/ChatClue,osiris.py,ChatClue/ChatClue/osiris.py#116,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",6551,1729,5809,987,44,0.7361,False,0.9091,False,# DatabaseSetup().initial_setup(),    DatabaseSetup.initial_setup(),2.81,ok,,,2.558
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,compphoto/Intrinsic,intrinsic/pipeline.py,compphoto/Intrinsic/intrinsic/pipeline.py#117,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",1401,996,487,82,55,0.2891,False,0.3252,False,full_out = full_out * base_out,"            ord_base, ord_full = equalize_predictions(lin_img, base_out, full_out, p=lstsq_p)",1.77,ok,,,0.117
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,speckai/speck,src/python/speck/connections/connector.py,speckai/speck/src/python/speck/connections/connector.py#118,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",1412,442,1168,198,47,0.687,False,0.2353,False,class Connector(IConnector):,        ChatLogger.log(,1.71,ok,,,0.119
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,Kushalhk/AutoFilter,plugins/commands.py,Kushalhk/AutoFilter/plugins/commands.py#119,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",21380,21380,20697,20697,0,0.0,False,0.0,False,,"            await client.send_message(LOG_CHANNEL, script.LOG_TEXT_G.format(message.chat.title, message.chat.id, total, ""Unknown""))       ",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=27.25GiB budget=8.00GiB seq_len=21380,0.0
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,MTgeophysics/mtpy-v2,mtpy/modeling/modem/config.py,MTgeophysics/mtpy-v2/mtpy/modeling/modem/config.py#120,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",28742,28742,28464,28464,0,0.0,False,0.0,False,,"            mtcfg.write_dict_to_configfile(self.cfg_dict, cfg_fn)",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=49.24GiB budget=8.00GiB seq_len=28742,0.0
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,DeepGraphLearning/ULTRA,ultra/util.py,DeepGraphLearning/ULTRA/ultra/util.py#121,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",2035,1102,1123,190,47,0.4585,False,0.3793,False,def build_dataset(cfg):,"    ds_cls = getattr(datasets, cls)",1.84,ok,,,0.247
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,Weitheskmt/WeiDMD,build/lib/weidmd/bopdmd.py,Weitheskmt/WeiDMD/build/lib/weidmd/bopdmd.py#122,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",9823,2447,8886,1510,44,0.7509,False,0.7059,False,self._snapshots = Snapshots(X).snapshots,        self._snapshots_holder = Snapshots(X),4.02,ok,,,5.751
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,WHU-USI3DV/PatchAugNet,place_recognition/Minkloc3D_V2/misc/utils.py,WHU-USI3DV/PatchAugNet/place_recognition/Minkloc3D_V2/misc/utils.py#123,6x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",831,392,528,89,50,0.5283,False,0.2655,False,if 'cartesian' in self.coordinates:,            self.quantizer = PolarQuantizer(quant_step=self.quantization_step),1.69,ok,,,0.041
